Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
77,118.35683241,1.51748604,0.01036689,0.00006980
78,117.00960969,1.34722272,0.01040446,-0.00003756
79,115.61994262,1.38966706,0.01037364,0.00003082
80,114.38638625,1.23355637,0.01036240,0.00001124
81,113.14055742,1.24582883,0.01032590,0.00003650
82,111.96649319,1.17406423,0.01024308,0.00008282
83,110.79001913,1.17647406,0.01026548,-0.00002240
84,109.68457262,1.10544651,0.01023387,0.00003161
85,108.66389980,1.02067282,0.01026877,-0.00003490
86,107.64125755,1.02264225,0.01016144,0.00010733
87,106.63913939,1.00211816,0.01015788,0.00000356
88,105.73172422,0.90741517,0.01015880,-0.00000091
89,104.75195145,0.97977277,0.01011233,0.00004646
90,103.83046176,0.92148969,0.01013324,-0.00002090
91,102.97764996,0.85281181,0.01011838,0.00001486
92,102.11040888,0.86724108,0.01009763,0.00002075
93,101.36338852,0.74702036,0.01012655,-0.00002892
94,100.45906637,0.90432215,0.00999994,0.00012661
95,99.66309066,0.79597571,0.01002219,-0.00002226
96,98.88502558,0.77806508,0.00995907,0.00006312
97,98.17440682,0.71061876,0.00995671,0.00000236
98,97.43614189,0.73826493,0.00990301,0.00005371
99,96.68234108,0.75380082,0.00984604,0.00005696
100,95.98062165,0.70171943,0.00983961,0.00000643
101,95.28689486,0.69372679,0.00983617,0.00000344
102,94.62278327,0.66411159,0.00981115,0.00002502
103,93.95118360,0.67159967,0.00978254,0.00002861
104,93.28972902,0.66145458,0.00973951,0.00004303
105,92.65636486,0.63336416,0.00971596,0.00002355
106,92.03630966,0.62005520,0.00971387,0.00000210
107,91.42687180,0.60943785,0.00965680,0.00005707
108,90.83119305,0.59567875,0.00968157,-0.00002477
109,90.21911719,0.61207586,0.00964592,0.00003565
110,89.68304439,0.53607280,0.00961907,0.00002685
111,89.08547373,0.59757066,0.00961797,0.00000110
112,88.50616730,0.57930643,0.00954308,0.00007489
113,87.96487778,0.54128952,0.00954750,-0.00000442
114,87.40477713,0.56010064,0.00948741,0.00006009
115,86.92213015,0.48264699,0.00948379,0.00000362
116,86.36923732,0.55289282,0.00942952,0.00005427
117,85.82987866,0.53935867,0.00940206,0.00002746
118,85.36420495,0.46567371,0.00934414,0.00005792
119,84.86643324,0.49777171,0.00938027,-0.00003613
120,84.43179484,0.43463840,0.00940656,-0.00002629
121,83.83330027,0.59849457,0.00929774,0.00010882
122,83.35771676,0.47558351,0.00928118,0.00001656
123,82.88119062,0.47652613,0.00924372,0.00003745
124,82.43404500,0.44714563,0.00923107,0.00001265
125,81.95855489,0.47549011,0.00920794,0.00002314
126,81.60444229,0.35411260,0.00916834,0.00003960
127,81.06903335,0.53540894,0.00915729,0.00001105
128,80.63322280,0.43581055,0.00912990,0.00002739
129,80.17703757,0.45618523,0.00911652,0.00001338
130,79.77188794,0.40514963,0.00908334,0.00003318
131,79.33781323,0.43407472,0.00904644,0.00003690
132,78.95117502,0.38663821,0.00898466,0.00006179
133,78.53872750,0.41244752,0.00900081,-0.00001615
134,78.10252804,0.43619946,0.00898915,0.00001166
135,77.71774860,0.38477944,0.00898189,0.00000726
136,77.29341464,0.42433396,0.00892193,0.00005996
137,76.90755967,0.38585497,0.00889215,0.00002978
138,76.52057447,0.38698520,0.00887343,0.00001872
139,76.15221893,0.36835554,0.00885191,0.00002152
140,75.76698246,0.38523647,0.00881503,0.00003688
141,75.48528502,0.28169744,0.00885302,-0.00003798
142,75.02766770,0.45761732,0.00876775,0.00008526
143,74.71043420,0.31723351,0.00881801,-0.00005025
144,74.30106364,0.40937056,0.00874238,0.00007562
145,73.94729883,0.35376481,0.00870520,0.00003718
146,73.59178008,0.35551875,0.00870762,-0.00000242
147,73.25635855,0.33542152,0.00868819,0.00001943
148,72.92718385,0.32917470,0.00865837,0.00002982
149,72.56923442,0.35794943,0.00864207,0.00001629
150,72.24707321,0.32216121,0.00859886,0.00004322
151,71.92471848,0.32235473,0.00862190,-0.00002304
152,71.58319102,0.34152746,0.00856119,0.00006070
153,71.30199856,0.28119246,0.00863001,-0.00006881
154,70.92643588,0.37556269,0.00852592,0.00010409
155,70.63678181,0.28965406,0.00852286,0.00000306
156,70.31031416,0.32646765,0.00846890,0.00005396
157,69.99578428,0.31452988,0.00846792,0.00000098
158,69.67269140,0.32309288,0.00841776,0.00005016
159,69.37409451,0.29859689,0.00843382,-0.00001606
160,69.08629328,0.28780122,0.00840958,0.00002425
161,68.80215816,0.28413512,0.00840853,0.00000104
162,68.53800761,0.26415055,0.00843776,-0.00002923
163,68.20489821,0.33310940,0.00838181,0.00005596
164,67.89755010,0.30734812,0.00832132,0.00006049
165,67.64598937,0.25156072,0.00834699,-0.00002567
166,67.34136053,0.30462884,0.00832716,0.00001983
167,67.05659223,0.28476830,0.00826402,0.00006314
168,66.78830953,0.26828270,0.00828494,-0.00002091
169,66.52206414,0.26624539,0.00823832,0.00004662
170,66.22777442,0.29428972,0.00820640,0.00003191
171,65.96918943,0.25858499,0.00815222,0.00005418
172,65.68471716,0.28447227,0.00816588,-0.00001366
173,65.42488368,0.25983347,0.00817211,-0.00000623
174,65.21179517,0.21308851,0.00814482,0.00002729
175,64.89384233,0.31795284,0.00811448,0.00003034
176,64.67097605,0.22286628,0.00811129,0.00000319
177,64.40842012,0.26255593,0.00813519,-0.00002390
178,64.12920960,0.27921052,0.00804790,0.00008729
179,63.90739089,0.22181871,0.00806926,-0.00002136
180,63.67270246,0.23468843,0.00810354,-0.00003428
181,63.51239223,0.16031023,0.00805820,0.00004534
182,63.15063422,0.36175801,0.00797873,0.00007947
183,62.90152003,0.24911419,0.00797342,0.00000531
184,62.69629421,0.20522582,0.00796078,0.00001264
185,62.41997708,0.27631713,0.00791840,0.00004238
186,62.20352066,0.21645642,0.00789353,0.00002487
187,61.95961987,0.24390079,0.00792853,-0.00003500
188,61.71943461,0.24018526,0.00787738,0.00005114
189,61.53021071,0.18922390,0.00788576,-0.00000838
190,61.27153637,0.25867434,0.00787336,0.00001240
191,61.03869183,0.23284454,0.00782760,0.00004577
192,60.80904556,0.22964627,0.00783219,-0.00000460
193,60.60559079,0.20345477,0.00782587,0.00000632
194,60.37128438,0.23430641,0.00779107,0.00003481
195,60.14893380,0.22235058,0.00778186,0.00000921
196,59.93587030,0.21306351,0.00777179,0.00001007
197,59.72414739,0.21172290,0.00776089,0.00001090
198,59.51162636,0.21252104,0.00771682,0.00004406
199,59.29018486,0.22144149,0.00770706,0.00000976
200,59.07931434,0.21087052,0.00768660,0.00002045
201,58.91397364,0.16534071,0.00768858,-0.00000198
202,58.67747888,0.23649475,0.00763470,0.00005388
203,58.45943951,0.21803937,0.00762892,0.00000578
204,58.26470872,0.19473079,0.00761009,0.00001883
205,58.06935082,0.19535790,0.00765417,-0.00004408
206,57.86740150,0.20194932,0.00761727,0.00003689
207,57.67036256,0.19703894,0.00763636,-0.00001909
208,57.45372989,0.21663267,0.00757062,0.00006574
209,57.26583359,0.18789630,0.00754317,0.00002745
210,57.07991974,0.18591385,0.00758024,-0.00003707
211,56.87209298,0.20782677,0.00752879,0.00005145
212,56.67784880,0.19424417,0.00750116,0.00002763
213,56.48408785,0.19376095,0.00748439,0.00001678
214,56.29479683,0.18929102,0.00748364,0.00000074
215,56.10749775,0.18729908,0.00745638,0.00002727
216,55.92067232,0.18682543,0.00745368,0.00000270
217,55.74216514,0.17850718,0.00742067,0.00003301
218,55.57823998,0.16392516,0.00744749,-0.00002682
219,55.39627450,0.18196548,0.00743474,0.00001276
220,55.19055730,0.20571720,0.00740367,0.00003107
221,55.03059101,0.15996630,0.00740924,-0.00000557
222,54.84542859,0.18516242,0.00735726,0.00005199
223,54.64824453,0.19718406,0.00736400,-0.00000674
224,54.48882666,0.15941787,0.00733746,0.00002654
225,54.33403829,0.15478837,0.00739130,-0.00005385
226,54.14546817,0.18857011,0.00733142,0.00005988
227,53.95237332,0.19309485,0.00729370,0.00003773
228,53.77343570,0.17893762,0.00728971,0.00000399
229,53.60624405,0.16719165,0.00727016,0.00001954
230,53.45476911,0.15147494,0.00725256,0.00001760
231,53.28569589,0.16907322,0.00722353,0.00002903
232,53.09952227,0.18617362,0.00723226,-0.00000874
233,52.93750020,0.16202207,0.00721046,0.00002180
234,52.77101123,0.16648897,0.00722523,-0.00001477
235,52.59869477,0.17231646,0.00720230,0.00002293
236,52.43909435,0.15960042,0.00718410,0.00001820
237,52.28091364,0.15818070,0.00716125,0.00002285
238,52.11768883,0.16322481,0.00716939,-0.00000814
239,51.95358606,0.16410277,0.00714903,0.00002035
240,51.79781413,0.15577194,0.00713797,0.00001107
241,51.63765360,0.16016052,0.00711540,0.00002256
242,51.48232335,0.15533026,0.00709684,0.00001856
243,51.34822432,0.13409902,0.00715772,-0.00006088
244,51.18723358,0.16099074,0.00711604,0.00004168
245,51.02518386,0.16204973,0.00710889,0.00000715
246,50.86979503,0.15538883,0.00704189,0.00006699
247,50.70959863,0.16019640,0.00705528,-0.00001339
248,50.57838908,0.13120955,0.00708787,-0.00003259
249,50.43193537,0.14645371,0.00705209,0.00003578
250,50.27444284,0.15749253,0.00700887,0.00004322
251,50.10859764,0.16584520,0.00701106,-0.00000219
252,49.96011051,0.14848713,0.00700612,0.00000494
253,49.82387839,0.13623212,0.00700563,0.00000050
254,49.66383963,0.16003876,0.00697712,0.00002851
255,49.51731731,0.14652233,0.00696330,0.00001382
