108,243.24611274,1.26617571,0.01539572,0.00000881
109,242.16875046,1.07736228,0.01552158,-0.00012586
110,240.84078082,1.32796964,0.01525680,0.00026478
111,239.76252947,1.07825135,0.01542549,-0.00016869
112,238.40871467,1.35381480,0.01525721,0.00016828
113,237.20269657,1.20601809,0.01511540,0.00014181
114,236.04014787,1.16254871,0.01509906,0.00001633
115,234.94709797,1.09304990,0.01502993,0.00006913
116,233.72901283,1.21808514,0.01503277,-0.00000284
117,232.65393719,1.07507563,0.01505152,-0.00001875
118,231.56366613,1.09027106,0.01505181,-0.00000029
119,230.41946712,1.14419901,0.01492209,0.00012972
120,229.33354630,1.08592082,0.01485133,0.00007076
121,228.26930266,1.06424365,0.01484226,0.00000907
122,227.20717059,1.06213207,0.01486199,-0.00001972
123,226.15797650,1.04919409,0.01483291,0.00002908
124,225.11728722,1.04068927,0.01471375,0.00011916
125,224.14936698,0.96792025,0.01476543,-0.00005168
126,223.05534466,1.09402232,0.01464622,0.00011920
127,222.08894458,0.96640008,0.01469711,-0.00005088
128,221.09459117,0.99435341,0.01465366,0.00004344
129,220.10522426,0.98936691,0.01455484,0.00009883
130,219.09759751,1.00762675,0.01455991,-0.00000507
131,218.30449039,0.79310712,0.01458629,-0.00002638
132,217.24007250,1.06441789,0.01453214,0.00005415
133,216.23141433,1.00865817,0.01439634,0.00013579
134,215.37956141,0.85185293,0.01444181,-0.00004547
135,214.34525102,1.03431039,0.01434305,0.00009876
136,213.48906028,0.85619074,0.01435767,-0.00001462
137,212.62776937,0.86129092,0.01433933,0.00001835
138,211.61414431,1.01362506,0.01427949,0.00005984
139,210.71993030,0.89421401,0.01425118,0.00002830
140,209.89151632,0.82841397,0.01417826,0.00007292
141,209.07906160,0.81245473,0.01415875,0.00001951
142,208.13517349,0.94388811,0.01412287,0.00003588
143,207.23442077,0.90075272,0.01410833,0.00001454
144,206.39434468,0.84007610,0.01407995,0.00002838
145,205.53269359,0.86165108,0.01403512,0.00004484
146,204.93931882,0.59337478,0.01405383,-0.00001872
147,203.90273915,1.03657967,0.01396015,0.00009368
148,203.11181614,0.79092301,0.01401788,-0.00005772
149,202.39648127,0.71533487,0.01393917,0.00007871
150,201.45401152,0.94246975,0.01389379,0.00004537
151,200.73994347,0.71406805,0.01389173,0.00000206
152,199.94000928,0.79993419,0.01384107,0.00005066
153,199.09937735,0.84063193,0.01382880,0.00001227
154,198.30642385,0.79295350,0.01374314,0.00008566
155,197.54069159,0.76573226,0.01374237,0.00000077
156,196.86404946,0.67664213,0.01373439,0.00000798
157,195.99217595,0.87187351,0.01368278,0.00005161
158,195.22095115,0.77122480,0.01365216,0.00003062
159,194.48647423,0.73447692,0.01364213,0.00001003
160,193.74257959,0.74389464,0.01363047,0.00001167
161,193.03794726,0.70463233,0.01359185,0.00003862
162,192.32040894,0.71753832,0.01354835,0.00004350
163,191.54836340,0.77204555,0.01350978,0.00003856
164,190.92117727,0.62718613,0.01350227,0.00000751
165,190.15352374,0.76765353,0.01347743,0.00002485
166,189.46816357,0.68536017,0.01346624,0.00001119
167,188.75881870,0.70934487,0.01342544,0.00004080
168,188.01813770,0.74068100,0.01338229,0.00004315
169,187.35012231,0.66801539,0.01336647,0.00001581
170,186.64206535,0.70805696,0.01332423,0.00004224
171,185.99345552,0.64860983,0.01331521,0.00000902
172,185.36980371,0.62365181,0.01329579,0.00001941
173,184.60146132,0.76834239,0.01325704,0.00003875
174,184.09383955,0.50762177,0.01328268,-0.00002564
175,183.45057336,0.64326619,0.01322100,0.00006168
176,182.78386243,0.66671093,0.01323649,-0.00001548
177,182.10033719,0.68352524,0.01322705,0.00000944
178,181.35384448,0.74649271,0.01311899,0.00010806
179,180.66854955,0.68529493,0.01309778,0.00002122
180,180.07700170,0.59154785,0.01309039,0.00000739
181,179.41065895,0.66634275,0.01304827,0.00004212
182,178.80091624,0.60974271,0.01306477,-0.00001649
183,178.15165211,0.64926412,0.01300452,0.00006025
184,177.54512484,0.60652727,0.01300422,0.00000029
185,176.98558428,0.55954056,0.01299586,0.00000836
186,176.28263250,0.70295179,0.01291414,0.00008172
187,175.68462298,0.59800951,0.01290281,0.00001133
188,175.14204524,0.54257774,0.01290137,0.00000144
189,174.46331195,0.67873329,0.01285477,0.00004660
190,173.87390013,0.58941182,0.01283481,0.00001996
191,173.29201926,0.58188087,0.01278984,0.00004497
192,172.68071049,0.61130878,0.01277981,0.00001002
193,172.18909973,0.49161076,0.01277505,0.00000476
194,171.52481685,0.66428287,0.01274625,0.00002880
195,170.94067768,0.58413917,0.01271527,0.00003098
196,170.39291877,0.54775891,0.01267834,0.00003693
197,169.77774107,0.61517771,0.01267665,0.00000169
198,169.20132040,0.57642067,0.01264700,0.00002964
199,168.70501827,0.49630212,0.01265280,-0.00000579
200,168.08051133,0.62450694,0.01258930,0.00006350
201,167.60627371,0.47423762,0.01262649,-0.00003719
202,167.11042315,0.49585056,0.01262012,0.00000638
203,166.43560283,0.67482032,0.01252967,0.00009045
204,165.91820686,0.51739597,0.01249954,0.00003013
205,165.32665599,0.59155087,0.01248465,0.00001490
206,165.15708762,0.16956837,0.01260211,-0.00011746
207,164.31445804,0.84262958,0.01247273,0.00012938
208,163.70567801,0.60878002,0.01241331,0.00005942
209,163.14123440,0.56444361,0.01240015,0.00001316
210,162.62738530,0.51384910,0.01235694,0.00004321
211,162.09143549,0.53594981,0.01233237,0.00002457
212,161.56023497,0.53120052,0.01231616,0.00001621
213,161.13769374,0.42254123,0.01234049,-0.00002432
214,160.52149581,0.61619793,0.01228969,0.00005080
215,160.07626196,0.44523385,0.01229508,-0.00000540
216,159.50688418,0.56937777,0.01225271,0.00004237
217,159.02690032,0.47998386,0.01226474,-0.00001202
218,158.49682506,0.53007526,0.01221014,0.00005460
219,157.94931302,0.54751204,0.01215224,0.00005790
220,157.58477387,0.36453916,0.01222425,-0.00007202
221,156.91700037,0.66777350,0.01211697,0.00010728
222,156.44828330,0.46871707,0.01211627,0.00000070
223,156.04793818,0.40034512,0.01213737,-0.00002110
224,155.45349855,0.59443964,0.01203886,0.00009851
225,154.96914179,0.48435676,0.01206369,-0.00002484
226,154.59614886,0.37299293,0.01208269,-0.00001900
227,153.99084488,0.60530397,0.01202235,0.00006034
228,153.54724725,0.44359764,0.01203116,-0.00000881
229,153.05093363,0.49631362,0.01197489,0.00005628
230,152.61894154,0.43199209,0.01194199,0.00003290
231,152.02676020,0.59218134,0.01188452,0.00005747
232,151.55031848,0.47644172,0.01186864,0.00001588
233,151.12030134,0.43001714,0.01186342,0.00000522
234,150.59294572,0.52735562,0.01184054,0.00002288
235,150.11651256,0.47643316,0.01179769,0.00004284
236,149.66974114,0.44677142,0.01181490,-0.00001721
237,149.15843184,0.51130929,0.01176633,0.00004857
238,148.76012961,0.39830223,0.01174008,0.00002625
239,148.22828643,0.53184318,0.01171574,0.00002433
240,147.77122102,0.45706541,0.01169968,0.00001607
241,147.42706207,0.34415895,0.01169490,0.00000478
242,146.88418267,0.54287941,0.01165889,0.00003601
243,146.44685390,0.43732876,0.01162832,0.00003058
244,146.13099653,0.31585737,0.01165958,-0.00003126
245,145.53706164,0.59393489,0.01163001,0.00002957
246,145.06586582,0.47119582,0.01159073,0.00003928
247,144.60593182,0.45993400,0.01160439,-0.00001365
248,144.15196047,0.45397135,0.01154000,0.00006438
249,143.70422481,0.44773566,0.01151532,0.00002469
250,143.29527627,0.40894854,0.01155405,-0.00003873
251,142.89056677,0.40470950,0.01147492,0.00007912
252,142.36420457,0.52636220,0.01145368,0.00002124
253,141.92319811,0.44100646,0.01144613,0.00000756
254,141.50846124,0.41473687,0.01140546,0.00004067
255,141.07416941,0.43429183,0.01139576,0.00000970
256,140.87052104,0.20364837,0.01141563,-0.00001987
257,140.18052565,0.68999539,0.01139016,0.00002547
258,139.83698934,0.34353631,0.01142799,-0.00003783
259,139.33708438,0.49990497,0.01132044,0.00010755
260,138.93090606,0.40617831,0.01135459,-0.00003415
261,138.47630700,0.45459906,0.01128920,0.00006539
262,138.08679732,0.38950968,0.01132444,-0.00003524
263,137.63678545,0.45001187,0.01125504,0.00006940
264,137.21184289,0.42494257,0.01122287,0.00003217
265,136.86807989,0.34376299,0.01130207,-0.00007919
266,136.40408532,0.46399457,0.01118946,0.00011261
267,136.01666240,0.38742292,0.01114279,0.00004666
268,135.59783850,0.41882390,0.01115934,-0.00001655
269,135.14580968,0.45202882,0.01110984,0.00004950
270,134.74978331,0.39602636,0.01107829,0.00003155
271,134.31174225,0.43804106,0.01109099,-0.00001270
272,133.97987137,0.33187088,0.01116858,-0.00007759
273,133.53580364,0.44406773,0.01110716,0.00006142
274,133.17422570,0.36157794,0.01109944,0.00000772
275,132.77228534,0.40194036,0.01097290,0.00012654
276,132.29849640,0.47378894,0.01101995,-0.00004704
277,132.07685216,0.22164424,0.01110402,-0.00008407
278,131.50259982,0.57425234,0.01095743,0.00014658
279,131.11877827,0.38382155,0.01095686,0.00000057
280,130.72372464,0.39505362,0.01093676,0.00002010
281,130.37110833,0.35261631,0.01087707,0.00005969
282,129.96026353,0.41084480,0.01089780,-0.00002073
283,129.70503559,0.25522794,0.01085324,0.00004457
284,129.21563979,0.48939580,0.01088899,-0.00003575
285,128.80171460,0.41392519,0.01086573,0.00002326
286,128.39869273,0.40302187,0.01083974,0.00002598
287,128.05866502,0.34002770,0.01086114,-0.00002140
288,127.63165758,0.42700744,0.01082269,0.00003845
289,127.27159429,0.36006329,0.01074905,0.00007364
290,126.87994101,0.39165327,0.01077484,-0.00002578
291,126.48267689,0.39726413,0.01072993,0.00004491
292,126.11004444,0.37263245,0.01069125,0.00003868
293,125.73511182,0.37493262,0.01067072,0.00002053
294,125.37323005,0.36188177,0.01068920,-0.00001848
295,125.03154199,0.34168806,0.01070460,-0.00001540
296,124.69253128,0.33901071,0.01060261,0.00010199
297,124.24999677,0.44253451,0.01062211,-0.00001950
298,123.89559275,0.35440403,0.01057225,0.00004986
299,123.52144352,0.37414923,0.01055512,0.00001712
300,123.15978572,0.36165780,0.01056912,-0.00001400
301,122.81355026,0.34623546,0.01060761,-0.00003849
302,122.42927611,0.38427415,0.01053189,0.00007573
303,122.07899671,0.35027940,0.01053780,-0.00000591
304,121.75419543,0.32480128,0.01054209,-0.00000429
305,121.39272741,0.36146802,0.01044203,0.00010005
306,121.02537564,0.36735176,0.01042657,0.00001546
307,120.66707942,0.35829622,0.01045151,-0.00002493
308,120.32123816,0.34584126,0.01039565,0.00005585
309,120.05126768,0.26997048,0.01037294,0.00002271
310,119.59190244,0.45936524,0.01037353,-0.00000059
311,119.37273581,0.21916663,0.01044834,-0.00007481
312,118.91444556,0.45829025,0.01033328,0.00011506
313,118.55718340,0.35726215,0.01031546,0.00001782
314,118.32916286,0.22802055,0.01050128,-0.00018582
315,117.92867393,0.40048893,0.01032677,0.00017451
316,117.52540132,0.40327261,0.01032096,0.00000580
317,117.19305700,0.33234432,0.01027328,0.00004768
318,116.91742676,0.27563024,0.01033043,-0.00005714
319,116.57372759,0.34369918,0.01019711,0.00013332
320,116.20909855,0.36462904,0.01031337,-0.00011626
321,115.85998590,0.34911265,0.01027976,0.00003361
322,115.63636934,0.22361656,0.01032152,-0.00004176
323,115.21885278,0.41751656,0.01016205,0.00015948
324,114.85013261,0.36872017,0.01014718,0.00001486
325,114.52400171,0.32613090,0.01015680,-0.00000961
326,114.26950533,0.25449639,0.01009412,0.00006268
327,113.86941927,0.40008606,0.01010362,-0.00000950
328,113.62952422,0.23989505,0.01007490,0.00002872
329,113.55920851,0.07031571,0.01011395,-0.00003905
330,113.00014736,0.55906115,0.01009634,0.00001760
331,112.61162538,0.38852197,0.01015094,-0.00005459
332,112.46988897,0.14173641,0.01001126,0.00013968
333,111.93327773,0.53661125,0.01008377,-0.00007252
334,111.62989020,0.30338752,0.01009990,-0.00001612
335,111.33757974,0.29231047,0.00995780,0.00014209
336,110.98804922,0.34953052,0.01005558,-0.00009778
337,110.68148348,0.30656574,0.01004410,0.00001149
338,110.34189737,0.33958610,0.00994841,0.00009568
339,110.08979982,0.25209756,0.01008361,-0.00013520
340,109.71933701,0.37046280,0.00990199,0.00018162
341,109.46298621,0.25635081,0.00987956,0.00002243
342,109.10809001,0.35489620,0.00991426,-0.00003470
343,108.84960175,0.25848826,0.00987387,0.00004039
344,108.49241784,0.35718391,0.00985674,0.00001714
345,108.17438908,0.31802876,0.00987689,-0.00002015
346,107.90846087,0.26592822,0.00993480,-0.00005791
347,107.65225437,0.25620650,0.00995523,-0.00002043
348,107.30276127,0.34949310,0.00986123,0.00009400
349,106.98127945,0.32148182,0.00985067,0.00001056
350,106.66940825,0.31187121,0.00979943,0.00005123
351,106.43390355,0.23550469,0.00987070,-0.00007127
352,106.09410767,0.33979589,0.00974140,0.00012930
353,105.78719690,0.30691077,0.00974194,-0.00000053
354,105.47085270,0.31634419,0.00971889,0.00002305
355,105.18161961,0.28923310,0.00973514,-0.00001625
356,104.92157508,0.26004452,0.00965554,0.00007960
357,104.62086942,0.30070566,0.00978031,-0.00012477
358,104.33506832,0.28580110,0.00969768,0.00008263
359,104.03012283,0.30494548,0.00971463,-0.00001695
360,103.78878098,0.24134185,0.00959679,0.00011784
361,103.42906126,0.35971972,0.00963844,-0.00004166
362,103.15185117,0.27721009,0.00964151,-0.00000307
363,102.85556330,0.29628787,0.00962672,0.00001480
364,102.58500116,0.27056214,0.00955804,0.00006868
365,102.29586980,0.28913135,0.00954418,0.00001386
366,102.02128480,0.27458500,0.00960591,-0.00006174
367,101.83291473,0.18837007,0.00971840,-0.00011248
368,101.55305271,0.27986201,0.00970187,0.00001653
369,101.18662600,0.36642671,0.00962043,0.00008144
370,100.88673417,0.29989183,0.00956361,0.00005683
371,100.60645599,0.28027818,0.00956284,0.00000076
372,100.39246106,0.21399493,0.00946888,0.00009396
373,100.08173559,0.31072548,0.00957674,-0.00010786
374,99.77788763,0.30384795,0.00947399,0.00010275
375,99.63202737,0.14586026,0.00956313,-0.00008914
376,99.23387292,0.39815445,0.00941127,0.00015186
377,98.95969480,0.27417812,0.00939781,0.00001346
378,98.67695790,0.28273689,0.00945263,-0.00005482
379,98.45283827,0.22411963,0.00937112,0.00008151
380,98.14237494,0.31046333,0.00941638,-0.00004527
381,97.85853718,0.28383777,0.00939363,0.00002275
382,97.62419002,0.23434716,0.00943157,-0.00003793
383,97.33031232,0.29387769,0.00939057,0.00004099
384,97.11746880,0.21284353,0.00930324,0.00008734
385,96.81110879,0.30636001,0.00927458,0.00002865
386,96.52224521,0.28886358,0.00931048,-0.00003590
387,96.27873447,0.24351074,0.00932244,-0.00001196
388,95.99592370,0.28281077,0.00930339,0.00001905
389,95.74008329,0.25584041,0.00931068,-0.00000729
390,95.48025595,0.25982734,0.00932558,-0.00001491
391,95.26638926,0.21386669,0.00924794,0.00007765
392,94.95908271,0.30730655,0.00920196,0.00004598
393,94.70726475,0.25181796,0.00927223,-0.00007027
394,94.47233935,0.23492540,0.00915303,0.00011919
395,94.20067668,0.27166266,0.00929914,-0.00014611
396,93.91616002,0.28451666,0.00916871,0.00013043
397,93.66474451,0.25141551,0.00922505,-0.00005633
398,93.47515855,0.18958595,0.00934319,-0.00011814
399,93.16054587,0.31461269,0.00921165,0.00013154
400,92.88814599,0.27239987,0.00917087,0.00004077
401,92.63805716,0.25008884,0.00914809,0.00002279
402,92.42820479,0.20985237,0.00914398,0.00000411
403,92.17303956,0.25516523,0.00917444,-0.00003046
404,91.94123289,0.23180667,0.00923701,-0.00006257
405,91.64741188,0.29382101,0.00910494,0.00013207
406,91.39104575,0.25636613,0.00913022,-0.00002527
407,91.13031263,0.26073311,0.00907377,0.00005644
408,90.99831815,0.13199448,0.00918641,-0.00011264
409,90.64612281,0.35219534,0.00899455,0.00019186
410,90.41931883,0.22680399,0.00900740,-0.00001285
411,90.13407106,0.28524777,0.00900246,0.00000495
412,89.95353318,0.18053788,0.00909926,-0.00009680
413,89.67694751,0.27658567,0.00893607,0.00016319
414,89.41164024,0.26530727,0.00894004,-0.00000397
415,89.19012633,0.22151391,0.00892054,0.00001950
416,88.91850774,0.27161859,0.00896055,-0.00004001
417,88.67996688,0.23854086,0.00898369,-0.00002315
418,88.43492999,0.24503689,0.00896167,0.00002203
419,88.20218347,0.23274651,0.00897601,-0.00001434
420,88.01854656,0.18363691,0.00901323,-0.00003722
421,87.76655366,0.25199290,0.00883249,0.00018074
422,87.54459248,0.22196117,0.00906433,-0.00023185
423,87.23459398,0.30999851,0.00888090,0.00018344
424,87.00704359,0.22755039,0.00892704,-0.00004615
425,86.78081902,0.22622456,0.00880170,0.00012534
426,86.52051439,0.26030464,0.00884715,-0.00004545
427,86.29086506,0.22964933,0.00879374,0.00005341
428,86.08125022,0.20961483,0.00875446,0.00003928
429,85.91074579,0.17050443,0.00872312,0.00003134
430,85.59314127,0.31760452,0.00878858,-0.00006546
431,85.35498817,0.23815310,0.00873951,0.00004907
432,85.13803925,0.21694892,0.00875594,-0.00001643
433,84.90287979,0.23515946,0.00882629,-0.00007035
434,84.77414417,0.12873562,0.00872238,0.00010391
435,84.43352011,0.34062407,0.00870105,0.00002133
436,84.22207852,0.21144158,0.00873685,-0.00003580
437,84.00996274,0.21211578,0.00866630,0.00007055
438,83.77029109,0.23967165,0.00863421,0.00003209
439,83.50659852,0.26369257,0.00867285,-0.00003864
440,83.28135185,0.22524666,0.00864466,0.00002819
441,83.04942649,0.23192537,0.00870651,-0.00006185
442,82.82789191,0.22153457,0.00868320,0.00002331
443,82.67644078,0.15145113,0.00858084,0.00010236
444,82.40557092,0.27086986,0.00869358,-0.00011274
445,82.25343706,0.15213387,0.00853229,0.00016129
446,81.97750675,0.27593030,0.00859212,-0.00005983
447,81.71307117,0.26443558,0.00858371,0.00000840
448,81.47731288,0.23575829,0.00855938,0.00002433
449,81.28598129,0.19133159,0.00869162,-0.00013223
450,81.05112613,0.23485516,0.00853451,0.00015711
451,80.94838776,0.10273837,0.00881383,-0.00027932
452,80.58288336,0.36550440,0.00853608,0.00027775
453,80.39479492,0.18808844,0.00847815,0.00005793
454,80.15147491,0.24332001,0.00852276,-0.00004461
455,79.96913845,0.18233646,0.00859349,-0.00007073
456,79.71265240,0.25648605,0.00852841,0.00006508
457,79.51922366,0.19342874,0.00853030,-0.00000189
458,79.26605976,0.25316390,0.00847614,0.00005415
459,79.04911451,0.21694525,0.00845152,0.00002463
460,78.86588539,0.18322912,0.00841645,0.00003507
461,78.64056618,0.22531921,0.00838055,0.00003590
462,78.46026089,0.18030529,0.00858948,-0.00020893
463,78.22586894,0.23439195,0.00834939,0.00024009
464,78.00985852,0.21601043,0.00849086,-0.00014147
465,77.76547294,0.24438558,0.00844228,0.00004858
466,77.71286569,0.05260725,0.00857004,-0.00012776
467,77.33669095,0.37617474,0.00838230,0.00018775
468,77.18032626,0.15636468,0.00848180,-0.00009950
469,76.95763635,0.22268991,0.00849684,-0.00001504
470,76.74713133,0.21050503,0.00849034,0.00000650
471,76.59214978,0.15498155,0.00825751,0.00023282
472,76.27178648,0.32036330,0.00834271,-0.00008520
473,76.14142527,0.13036121,0.00841425,-0.00007154
474,75.90538332,0.23604195,0.00842802,-0.00001377
475,75.66411954,0.24126378,0.00835049,0.00007753
476,75.45247860,0.21164094,0.00825285,0.00009764
477,75.27612521,0.17635339,0.00839134,-0.00013848
478,75.01550546,0.26061976,0.00826141,0.00012993
479,74.81489309,0.20061237,0.00823167,0.00002974
480,74.59692788,0.21796521,0.00821564,0.00001603
481,74.39318121,0.20374667,0.00821984,-0.00000420
482,74.30649305,0.08668816,0.00812638,0.00009346
483,73.97652119,0.32997187,0.00818830,-0.00006191
484,73.80330900,0.17321219,0.00818276,0.00000554
485,73.58448499,0.21882401,0.00823328,-0.00005052
486,73.36394311,0.22054189,0.00818483,0.00004845
487,73.16646488,0.19747822,0.00810947,0.00007536
488,72.96557493,0.20088995,0.00814944,-0.00003997
489,72.80939204,0.15618290,0.00805875,0.00009069
490,72.58799882,0.22139321,0.00813966,-0.00008091
491,72.36786316,0.22013566,0.00818426,-0.00004460
492,72.18082185,0.18704131,0.00803713,0.00014713
493,71.94634878,0.23447307,0.00806790,-0.00003076
494,71.77226794,0.17408084,0.00804896,0.00001893
495,71.56478542,0.20748252,0.00807207,-0.00002311
496,71.34925988,0.21552554,0.00808159,-0.00000952
497,71.17463697,0.17462291,0.00804878,0.00003281
498,70.96063964,0.21399733,0.00797058,0.00007820
499,70.74656469,0.21407495,0.00805829,-0.00008771
500,70.54620003,0.20036466,0.00801630,0.00004199
501,70.35981333,0.18638670,0.00799917,0.00001713
502,70.15362803,0.20618530,0.00795099,0.00004818
503,70.00515982,0.14846821,0.00792806,0.00002293
504,69.77179004,0.23336978,0.00799701,-0.00006894
505,69.62019285,0.15159719,0.00786018,0.00013683
506,69.44238081,0.17781204,0.00787037,-0.00001019
507,69.17357444,0.26880637,0.00792776,-0.00005740
508,68.97369075,0.19988369,0.00794755,-0.00001978
509,68.78061606,0.19307469,0.00789621,0.00005134
510,68.63751647,0.14309959,0.00790328,-0.00000707
511,68.39066904,0.24684743,0.00791877,-0.00001549
512,68.20553993,0.18512912,0.00786197,0.00005679
513,67.99971120,0.20582872,0.00782903,0.00003294
514,67.82807170,0.17163950,0.00788933,-0.00006030
515,67.67119247,0.15687923,0.00777697,0.00011236
516,67.44311013,0.22808234,0.00789733,-0.00012037
517,67.23643455,0.20667559,0.00777909,0.00011824
518,67.04191995,0.19451460,0.00779215,-0.00001305
519,66.87831379,0.16360616,0.00773161,0.00006054
520,66.66257991,0.21573388,0.00774140,-0.00000979
521,66.46997820,0.19260172,0.00779596,-0.00005456
522,66.31189716,0.15808104,0.00769030,0.00010567
523,66.12935095,0.18254621,0.00784787,-0.00015757
524,65.90709433,0.22225662,0.00777450,0.00007337
525,65.71048624,0.19660809,0.00770829,0.00006621
526,65.56616672,0.14431951,0.00781515,-0.00010686
527,65.36674782,0.19941891,0.00780053,0.00001463
528,65.17716491,0.18958291,0.00767608,0.00012445
529,64.96348124,0.21368366,0.00772136,-0.00004528
