Iteration,Cost,Cost Diff
321,1879.20089215,4.44499046
322,1874.75951422,4.44137793
323,1870.32175341,4.43776081
324,1865.88762099,4.43413242
325,1861.45714769,4.43047330
326,1857.03038209,4.42676559
327,1852.60739215,4.42298994
328,1848.18826910,4.41912305
329,1843.77314339,4.41512572
330,1839.36216693,4.41097646
331,1834.95555776,4.40660917
332,1830.55357606,4.40198169
333,1826.15714262,4.39643345
334,1821.77023790,4.38690471
335,1817.41892301,4.35131489
336,1813.23564714,4.18327587
337,1809.51390153,3.72174562
338,1805.21695460,4.29694692
339,1799.94872348,5.26823112
340,1796.13543100,3.81329248
341,1791.83624763,4.29918337
342,1786.93378284,4.90246479
343,1783.18129254,3.75249030
344,1778.51733573,4.66395681
345,1774.12675959,4.39057614
346,1770.12456550,4.00219408
347,1765.43437343,4.69019207
348,1761.37028192,4.06409151
349,1757.03555303,4.33472890
350,1752.61042554,4.42512748
351,1748.54276180,4.06766374
352,1744.08868554,4.45407627
353,1739.89687689,4.19180864
354,1735.68942659,4.20745031
355,1731.30230110,4.38712548
356,1727.19017114,4.11212997
357,1722.89260504,4.29756609
358,1718.60767016,4.28493488
359,1714.48634178,4.12132838
360,1710.17525541,4.31108637
361,1705.95491321,4.22034220
362,1701.81196975,4.14294346
363,1697.52589493,4.28607483
364,1693.33166834,4.19422658
365,1689.18088363,4.15078472
366,1684.92936489,4.25151874
367,1680.74195526,4.18740963
368,1676.59391960,4.14803565
369,1672.37739309,4.21652651
370,1668.19261383,4.18477926
371,1664.05001915,4.14259468
372,1659.86618732,4.18383183
373,1655.68758983,4.17859748
374,1651.54945840,4.13813143
375,1647.39586011,4.15359829
376,1643.22828217,4.16757794
377,1639.09114878,4.13713339
378,1634.96534728,4.12580150
379,1630.82039115,4.14495613
380,1626.67955679,4.14083435
381,1622.56476490,4.11479190
382,1618.45553114,4.10923376
383,1614.33300519,4.12252594
384,1610.21235103,4.12065416
385,1606.11024691,4.10210411
386,1602.02040693,4.08983999
387,1597.92815850,4.09224843
388,1593.83146483,4.09669367
389,1589.74020415,4.09126068
390,1585.66072762,4.07947653
391,1581.59060764,4.07011998
392,1577.52447137,4.06613627
393,1573.45911653,4.06535484
394,1569.39624428,4.06287226
395,1565.33831948,4.05792480
396,1561.28749720,4.05082228
397,1557.24430304,4.04319417
398,1553.20847983,4.03582321
399,1549.18080035,4.02767948
400,1545.16284670,4.01795365
401,1541.16085950,4.00198720
402,1537.18794012,3.97291937
403,1533.27828333,3.90965679
404,1529.51709213,3.76119120
405,1526.09734534,3.41974679
406,1523.46048733,2.63685801
407,1521.86777210,1.59271523
408,1520.74577471,1.12199739
409,1515.54772393,5.19805077
410,1507.24518191,8.30254202
411,1501.42863743,5.81654448
412,1500.22111927,1.20751816
413,1497.92108222,2.30003705
414,1491.16954439,6.75153782
415,1485.81582380,5.35372060
416,1483.96218466,1.85363914
417,1480.61810795,3.34407671
418,1474.67104237,5.94706557
419,1470.19624095,4.47480143
420,1467.82847462,2.36776633
421,1464.04007713,3.78839749
422,1458.65921349,5.38086364
423,1454.81883562,3.84037787
424,1452.07349600,2.74533961
425,1447.96004199,4.11345401
426,1443.17649390,4.78354809
427,1439.55278479,3.62370911
428,1436.53903377,3.01375102
429,1432.71256802,3.82646575
430,1428.41888299,4.29368503
431,1424.85471265,3.56417034
432,1421.65280066,3.20191199
433,1417.63475198,4.01804868
434,1412.98880745,4.64594453
435,1408.70566959,4.28313786
436,1405.09752259,3.60814700
437,1401.57566089,3.52186171
438,1397.75500988,3.82065101
439,1393.91282218,3.84218770
440,1390.29162903,3.62119315
441,1386.71313188,3.57849716
442,1382.87728595,3.83584593
443,1378.76651834,4.11076761
444,1374.68350293,4.08301541
445,1370.85219355,3.83130938
446,1367.23521297,3.61698058
447,1363.65307148,3.58214149
448,1359.99137393,3.66169755
449,1356.28956955,3.70180438
450,1352.64684978,3.64271978
451,1349.13394226,3.51290752
452,1345.74368057,3.39026168
453,1342.39779826,3.34588231
454,1339.02278946,3.37500880
455,1335.48003103,3.54275844
456,1331.72744256,3.75258847
457,1327.66737759,4.06006497
458,1323.45302944,4.21434815
459,1319.27610635,4.17692309
460,1315.36630645,3.90979990
461,1311.78633832,3.57996813
462,1308.44197264,3.34436567
463,1305.18634725,3.25562539
464,1301.83048943,3.35585782
465,1298.32772419,3.50276524
466,1294.59610446,3.73161973
467,1290.80449043,3.79161403
468,1287.04467629,3.75981414
469,1283.47231846,3.57235783
470,1280.08063062,3.39168784
471,1276.89843152,3.18219910
472,1273.85396106,3.04447045
473,1271.07293253,2.78102853
474,1268.47427331,2.59865923
475,1266.33350610,2.14076721
476,1264.25580552,2.07770058
477,1261.70084114,2.55496437
478,1256.66404783,5.03679331
479,1249.49084634,7.17320149
480,1243.88126145,5.60958489
481,1241.71978707,2.16147438
482,1240.18499324,1.53479383
483,1235.74885687,4.43613637
484,1230.05982624,5.68903063
485,1226.28594067,3.77388557
486,1224.08576671,2.20017396
487,1220.68102456,3.40474215
488,1215.66079522,5.02022934
489,1211.41587692,4.24491830
490,1208.72480945,2.69106747
491,1205.91493004,2.80987941
492,1201.78042655,4.13450348
493,1197.43969587,4.34073068
494,1194.13919887,3.30049701
495,1191.37009536,2.76910350
496,1187.88360470,3.48649066
497,1183.59303043,4.29057427
498,1179.56575553,4.02727490
499,1176.35587913,3.20987639
500,1173.38075463,2.97512451
501,1169.96276728,3.41798734
502,1166.17535988,3.78740741
503,1162.59869510,3.57666478
504,1159.48677974,3.11191536
505,1156.55976409,2.92701565
506,1153.44330382,3.11646027
507,1150.15895331,3.28435051
508,1147.05079166,3.10816165
509,1144.51119571,2.53959595
510,1142.65505595,1.85613977
511,1141.32461466,1.33044129
512,1140.13893413,1.18568053
513,1138.10813765,2.03079649
514,1134.19167123,3.91646642
515,1127.14730955,7.04436168
516,1119.46222458,7.68508497
517,1114.47139542,4.99082916
518,1113.07428422,1.39711120
519,1112.44582728,0.62845694
520,1109.42683056,3.01899672
521,1103.82268740,5.60414316
522,1097.95406488,5.86862252
523,1093.73128021,4.22278467
524,1090.93576566,2.79551455
525,1088.48484483,2.45092084
526,1085.73952792,2.74531691
527,1082.28511311,3.45441481
528,1077.97241223,4.31270087
529,1073.36839569,4.60401654
530,1069.52744804,3.84094765
531,1066.79193587,2.73551217
532,1064.32207251,2.46986336
533,1061.18323261,3.13883990
534,1057.23601908,3.94721353
535,1053.19876790,4.03725118
536,1049.61119232,3.58757558
537,1046.42087597,3.19031635
538,1043.32612828,3.09474769
539,1040.20451717,3.12161110
540,1037.14186345,3.06265372
541,1034.10190897,3.03995449
542,1030.98163945,3.12026951
543,1027.62022289,3.36141656
544,1024.15734842,3.46287448
545,1020.82392997,3.33341845
546,1017.91283371,2.91109626
547,1015.52125702,2.39157668
548,1013.75204178,1.76921524
549,1012.49050417,1.26153761
550,1011.67809136,0.81241281
551,1010.08851547,1.58957588
552,1006.66548203,3.42303344
553,1000.37929157,6.28619046
554,993.56735596,6.81193561
555,988.99907731,4.56827865
556,987.39588434,1.60319297
557,986.68516129,0.71072305
558,984.26837085,2.41679044
559,979.42508613,4.84328472
560,973.93364947,5.49143666
561,970.11231205,3.82133742
562,968.24858800,1.86372406
563,966.60716017,1.64142783
564,963.64017739,2.96698278
565,959.24496308,4.39521431
566,954.97410228,4.27086080
567,951.97895924,2.99514304
568,950.06195951,1.91699972
569,948.10749345,1.95446607
570,945.39454029,2.71295315
571,942.07033310,3.32420719
572,939.00157555,3.06875755
573,936.59533886,2.40623669
574,934.80358087,1.79175799
575,932.63420689,2.16937399
576,929.67534227,2.95886462
577,925.34237755,4.33296473
578,920.45464158,4.88773596
579,915.76318139,4.69146019
580,912.06179004,3.70139135
581,909.39478269,2.66700736
582,907.31110581,2.08367688
583,905.28017189,2.03093392
584,902.87858711,2.40158478
585,900.09180483,2.78678228
586,896.88445212,3.20735271
587,893.50617700,3.37827511
588,889.99767976,3.50849725
589,886.53465880,3.46302096
590,883.20947224,3.32518656
591,880.12111903,3.08835321
592,877.28044074,2.84067830
593,874.62650096,2.65393978
594,872.08057640,2.54592456
595,869.56377964,2.51679676
596,867.06758700,2.49619264
597,864.54000328,2.52758372
598,862.02320019,2.51680309
599,859.41314236,2.61005783
600,856.75172144,2.66142092
601,853.89035702,2.86136442
602,850.92754206,2.96281496
603,847.81067309,3.11686897
604,844.74112812,3.06954497
605,841.79057775,2.95055038
606,839.15481224,2.63576550
607,836.90401814,2.25079410
608,835.16455649,1.73946165
609,833.88923615,1.27532034
610,832.94144065,0.94779550
611,831.61791275,1.32352790
612,829.10788103,2.51003172
613,824.56185308,4.54602795
614,818.73388300,5.82797008
615,813.26431099,5.46957201
616,809.66620755,3.59810344
617,807.94983604,1.71637151
618,806.97420575,0.97563030
619,805.47620559,1.49800016
620,802.64947643,2.82672916
621,798.88950166,3.75997477
622,795.12413678,3.76536487
623,792.49067492,2.63346186
624,791.31019932,1.18047561
625,791.40817298,-0.09797367
626,791.89881959,-0.49064661
627,791.75573614,0.14308344
628,788.74807195,3.00766419
629,782.55395414,6.19411781
630,775.00204174,7.55191239
631,770.36107603,4.64096571
632,769.50435158,0.85672445
633,769.49536841,0.00898317
634,767.00789432,2.48747410
635,761.75591062,5.25198369
636,756.65276953,5.10314109
637,753.96668713,2.68608240
638,753.06061057,0.90607656
639,751.67518046,1.38543011
640,748.64576773,3.02941273
641,744.81104410,3.83472363
642,741.57474201,3.23630209
643,739.21005443,2.36468758
644,736.92996842,2.28008601
645,734.04706461,2.88290381
646,730.86958386,3.17748074
647,728.11343585,2.75614801
648,726.02276916,2.09066669
649,724.12167076,1.90109839
650,721.76583292,2.35583784
651,718.84607144,2.91976148
652,715.75805298,3.08801846
653,713.04516715,2.71288583
654,710.85125419,2.19391296
655,708.92240898,1.92884520
656,706.90150253,2.02090645
657,704.66846965,2.23303288
658,702.32968112,2.33878853
659,700.16536983,2.16431129
660,698.30532128,1.86004855
661,696.87084807,1.43447321
662,695.75168896,1.11915911
663,695.11476046,0.63692850
664,694.78921250,0.32554796
665,694.90721537,-0.11800288
666,694.31200402,0.59521135
667,691.92970902,2.38229500
668,686.21828114,5.71142788
669,678.71455305,7.50372809
670,672.46894265,6.24561040
671,669.76321320,2.70572946
672,669.87759248,-0.11437929
673,670.25496114,-0.37736865
674,668.73082359,1.52413755
675,664.80238804,3.92843555
676,660.20103347,4.60135457
677,656.82148182,3.37955166
678,655.18001914,1.64146267
679,654.14440428,1.03561486
680,652.32030723,1.82409706
681,649.20010622,3.12020101
682,645.46445568,3.73565054
683,642.23505700,3.22939868
684,640.06907119,2.16598581
685,638.65201917,1.41705202
686,637.25065191,1.40136725
687,635.31453527,1.93611664
688,632.76870400,2.54583127
689,629.97183675,2.79686726
690,627.37120977,2.60062698
691,625.22655534,2.14465443
692,623.49422095,1.73233438
693,621.98875416,1.50546679
694,620.48002524,1.50872893
695,618.91908966,1.56093558
696,617.30373214,1.61535752
697,615.87877371,1.42495843
698,614.68104295,1.19773076
699,613.86615098,0.81489197
700,612.90689586,0.95925512
701,611.46207276,1.44482310
702,608.55228217,2.90979059
703,604.41783604,4.13444612
704,599.66461532,4.75322072
705,595.66524371,3.99937161
706,593.07023992,2.59500379
707,591.65212642,1.41811350
708,590.61329997,1.03882645
709,589.15547391,1.45782607
710,586.99573086,2.15974304
711,584.27139875,2.72433212
712,581.52146121,2.74993754
713,579.13863712,2.38282408
714,577.25141281,1.88722431
715,575.67245230,1.57896051
716,574.13185122,1.54060108
717,572.45383205,1.67801917
718,570.63817443,1.81565763
719,568.89220659,1.74596784
720,567.49408137,1.39812522
721,566.70497588,0.78910549
722,566.67256569,0.03241019
723,567.17376951,-0.50120382
724,567.73807655,-0.56430704
725,567.05416159,0.68391496
726,564.44830797,2.60585362
727,559.72400031,4.72430766
728,554.80196078,4.92203952
729,551.27883510,3.52312569
730,549.69638534,1.58244976
731,548.79156232,0.90482301
732,547.14306541,1.64849691
733,544.11015195,3.03291346
734,540.36810529,3.74204666
735,537.15368364,3.21442165
736,535.11922189,2.03446175
737,533.92465915,1.19456274
738,532.69016464,1.23449451
739,530.82757084,1.86259379
740,528.32765931,2.49991153
741,525.72155373,2.60610558
742,523.53942386,2.18212987
743,521.91808774,1.62133612
744,520.53367204,1.38441570
745,518.93776762,1.59590442
746,516.85118054,2.08658707
747,514.36463280,2.48654775
748,511.81589381,2.54873899
749,509.55113067,2.26476314
750,507.73163125,1.81949942
751,506.28819923,1.44343202
752,505.01835277,1.26984646
753,503.69781145,1.32054132
754,502.18746974,1.51034171
755,500.43011076,1.75735898
756,498.49254348,1.93756727
757,496.47022334,2.02232014
758,494.49746914,1.97275420
759,492.65939578,1.83807336
760,491.01327746,1.64611832
761,489.56954555,1.44373191
762,488.32939188,1.24015367
763,487.29141661,1.03797527
764,486.47495836,0.81645825
765,485.90624859,0.56870977
766,485.61160716,0.29464142
767,485.55856174,0.05304542
768,485.63396431,-0.07540256
769,485.53578314,0.09818117
770,484.91380436,0.62197878
771,483.33548965,1.57831471
772,480.77901255,2.55647709
773,477.46856129,3.31045126
774,474.10122022,3.36734107
775,471.37180471,2.72941552
776,469.50882555,1.86297916
777,468.32999465,1.17883090
778,466.87803383,1.45196082
779,464.61274687,2.26528696
780,461.56597540,3.04677148
781,458.69612879,2.86984661
782,456.70689532,1.98923347
783,455.60933490,1.09756041
784,454.66492675,0.94440816
785,453.04926209,1.61566466
786,450.54709725,2.50216484
787,447.65017877,2.89691848
788,445.21242411,2.43775465
789,443.73195820,1.48046591
790,442.99300163,0.73895658
791,442.31288288,0.68011875
792,440.97407561,1.33880726
793,438.80660646,2.16746916
794,436.13044293,2.67616352
795,433.66496494,2.46547800
796,431.91239259,1.75257235
797,430.94732233,0.96507026
798,430.45172065,0.49560168
799,430.02443462,0.42728604
800,429.39216364,0.63227097
801,428.54630699,0.84585665
802,427.62109478,0.92521221
803,426.90194514,0.71914964
804,426.47719433,0.42475081
805,426.54656891,-0.06937458
806,426.90850468,-0.36193577
807,427.60085941,-0.69235473
808,427.75336221,-0.15250280
809,426.61602949,1.13733272
810,422.72862226,3.88740723
811,416.62021345,6.10840880
812,410.27190037,6.34831308
813,406.30602894,3.96587143
814,405.47062106,0.83540788
815,406.46052514,-0.98990408
816,407.30249020,-0.84196506
817,406.58945656,0.71303363
818,404.37811560,2.21134096
819,401.55717309,2.82094251
820,399.19359800,2.36357509
821,397.46131485,1.73228315
822,395.93004290,1.53127195
823,394.12862865,1.80141425
824,392.06808951,2.06053914
825,390.13080204,1.93728747
826,388.67290514,1.45789690
827,387.70249702,0.97040812
828,386.88638933,0.81610769
829,385.81431370,1.07207563
830,384.26165965,1.55265404
831,382.32447937,1.93718028
832,380.30310441,2.02137496
833,378.51129423,1.79181019
834,377.10107329,1.41022093
835,376.03606490,1.06500839
836,375.16033621,0.87572869
837,374.31062055,0.84971566
838,373.38440462,0.92621592
839,372.37949918,1.00490544
840,371.36603995,1.01345923
841,370.46494721,0.90109274
842,369.79930326,0.66564395
843,369.46301127,0.33629199
844,369.45972509,0.00328617
845,369.69023098,-0.23050588
846,369.80671526,-0.11648429
847,369.37398503,0.43273023
848,367.80310607,1.57087896
849,365.00908002,2.79402605
850,361.39095039,3.61812963
851,357.98854807,3.40240232
852,355.72666697,2.26188110
853,355.00983753,0.71682944
854,355.60559911,-0.59576158
855,356.78083998,-1.17524087
856,357.75054031,-0.96970033
857,357.57766600,0.17287431
858,356.21318225,1.36448375
859,354.01715000,2.19603225
860,352.25011550,1.76703450
861,351.30065839,0.94945711
862,350.62619770,0.67446068
863,348.77243966,1.85375804
864,345.03546712,3.73697254
865,340.26712136,4.76834576
866,336.36818993,3.89893143
867,334.62433242,1.74385751
868,334.79903567,-0.17470325
869,335.60572350,-0.80668782
870,335.70980041,-0.10407691
871,334.50150015,1.20830026
872,332.25423647,2.24726369
873,329.85028469,2.40395178
874,328.02831271,1.82197198
875,326.94313653,1.08517618
876,326.14873350,0.79440304
877,325.08970879,1.05902471
878,323.49739601,1.59231278
879,321.56805762,1.92933839
880,319.73156257,1.83649505
881,318.33574484,1.39581772
882,317.44189372,0.89385113
883,316.85482260,0.58707111
884,316.29477738,0.56004522
885,315.54595820,0.74881918
886,314.56497049,0.98098771
887,313.44184537,1.12312512
888,312.38934943,1.05249595
889,311.61097787,0.77837156
890,311.31081100,0.30016687
891,311.58764516,-0.27683416
892,312.55301233,-0.96536717
893,314.06247562,-1.50946329
894,315.91358757,-1.85111196
895,317.09021697,-1.17662940
896,316.65379945,0.43641752
897,313.41737337,3.23642607
898,308.23414626,5.18322712
899,303.04432462,5.18982164
900,300.06905829,2.97526633
901,299.75419966,0.31485863
902,300.99592729,-1.24172763
903,302.28848966,-1.29256237
904,302.78076100,-0.49227134
905,302.86114598,-0.08038498
906,303.95204314,-1.09089716
907,307.49302004,-3.54097690
908,313.19075150,-5.69773146
909,317.82937628,-4.63862478
910,315.98776702,1.84160926
911,305.67658315,10.31118387
912,293.21972669,12.45685646
913,287.21435844,6.00536825
914,289.40531758,-2.19095914
915,293.81321899,-4.40790140
916,293.99499543,-0.18177645
917,288.95551981,5.03947563
918,283.32884016,5.62667964
919,281.45790562,1.87093454
920,282.72756905,-1.26966342
921,283.49590082,-0.76833177
922,281.55966699,1.93623382
923,278.18721716,3.37244983
924,275.87034283,2.31687433
925,275.28060604,0.58973679
926,275.07551732,0.20508872
927,273.97951808,1.09599924
928,272.22411359,1.75540450
929,270.85177154,1.37234205
930,270.20382772,0.64794382
931,269.58745298,0.61637474
932,268.27097256,1.31648043
933,266.38277454,1.88819802
934,264.77945860,1.60331594
935,264.01950364,0.75995496
936,263.81456732,0.20493632
937,263.40092633,0.41364099
938,262.28091954,1.12000679
939,260.65136521,1.62955434
940,259.11136079,1.54000441
941,258.09980227,1.01155852
942,257.56433774,0.53546453
943,257.09784927,0.46648847
944,256.32327942,0.77456985
945,255.16652159,1.15675783
946,253.84047418,1.32604741
947,252.62920150,1.21127267
948,251.68284044,0.94636106
949,250.95492271,0.72791773
950,250.28818322,0.66673949
951,249.53975875,0.74842447
952,248.66083019,0.87892856
953,247.69545965,0.96537054
954,246.72685138,0.96860827
