Iteration,Cost,Cost Diff
342,2184.79745836,3.08627783
343,2181.73699592,3.06046244
344,2178.68688495,3.05011097
345,2175.62681957,3.06006538
346,2172.55363496,3.07318461
347,2169.48142769,3.07220727
348,2166.41878934,3.06263835
349,2163.36259575,3.05619359
350,2160.30447113,3.05812463
351,2157.23603218,3.06843895
352,2154.15578331,3.08024888
353,2151.06343740,3.09234590
354,2147.96061225,3.10282516
355,2144.84725159,3.11336066
356,2141.72187635,3.12537524
357,2138.58290934,3.13896701
358,2135.42812691,3.15478242
359,2132.25650036,3.17162655
360,2129.06987687,3.18662349
361,2125.87591254,3.19396432
362,2122.70085832,3.17505422
363,2119.61301074,3.08784757
364,2116.80903051,2.80398023
365,2114.69516508,2.11386544
366,2114.04241603,0.65274904
367,2113.96513393,0.07728210
368,2111.19865685,2.76647708
369,2103.81608493,7.38257192
370,2098.43361843,5.38246650
371,2096.48592649,1.94769193
372,2092.41580146,4.07012503
373,2087.62706967,4.78873180
374,2084.63078633,2.99628334
375,2080.82969849,3.80108784
376,2076.92462842,3.90507007
377,2073.70927245,3.21535597
378,2069.99637557,3.71289688
379,2066.14541661,3.85095896
380,2063.23760488,2.90781173
381,2059.67794458,3.55966029
382,2055.50801831,4.16992628
383,2052.93725445,2.57076386
384,2049.65932153,3.27793292
385,2045.15595074,4.50337078
386,2042.74752994,2.40842081
387,2039.67422788,3.07330206
388,2035.34292886,4.33129902
389,2032.59929583,2.74363303
390,2029.69184267,2.90745316
391,2026.03890375,3.65293892
392,2022.67463637,3.36426739
393,2019.73470889,2.93992747
394,2016.85717835,2.87753054
395,2013.21563459,3.64154376
396,2009.98264016,3.23299443
397,2007.41429155,2.56834860
398,2004.11918909,3.29510246
399,2000.73909698,3.38009211
400,1997.84890323,2.89019375
401,1994.94173521,2.90716801
402,1991.92360813,3.01812709
403,1988.75767199,3.16593614
404,1985.68807391,3.06959808
405,1982.94891234,2.73916157
406,1980.06172023,2.88719211
407,1976.96897910,3.09274113
408,1974.01461442,2.95436468
409,1971.15085675,2.86375767
410,1968.33104773,2.81980902
411,1965.55138394,2.77966379
412,1962.65639681,2.89498713
413,1959.71804494,2.93835187
414,1956.89672548,2.82131946
415,1954.12184947,2.77487600
416,1951.36137569,2.76047378
417,1948.64607034,2.71530535
418,1945.90396041,2.74210993
419,1943.11509592,2.78886449
420,1940.34970506,2.76539086
421,1937.60588253,2.74382254
422,1934.85394734,2.75193518
423,1932.12899464,2.72495270
424,1929.44136988,2.68762476
425,1926.75693163,2.68443825
426,1924.07538816,2.68154347
427,1921.41979231,2.65559585
428,1918.78110288,2.63868943
429,1916.14632921,2.63477367
430,1913.53310803,2.61322118
431,1910.97434419,2.55876384
432,1908.52303792,2.45130628
433,1906.32228555,2.20075236
434,1904.84098505,1.48130050
435,1904.90266110,-0.06167605
436,1907.91864747,-3.01598637
437,1909.93414639,-2.01549892
438,1905.12977506,4.80437132
439,1894.30741837,10.82235669
440,1891.81766140,2.48975697
441,1894.38223697,-2.56457558
442,1888.21173633,6.17050064
443,1881.67651850,6.53521784
444,1883.46521591,-1.78869742
445,1880.83418163,2.63103428
446,1873.28046409,7.55371753
447,1873.32117259,-0.04070850
448,1872.78176824,0.53940435
449,1866.05311639,6.72865185
450,1864.53649048,1.51662591
451,1864.11439687,0.42209361
452,1858.75700188,5.35739499
453,1856.70122480,2.05577708
454,1855.88954312,0.81168168
455,1851.43363798,4.45590514
456,1848.92365765,2.50998033
457,1847.81357489,1.11008276
458,1844.36610912,3.44746576
459,1841.52174676,2.84436237
460,1839.88040746,1.64133930
461,1837.11060322,2.76980424
462,1834.15156369,2.95903953
463,1832.10267273,2.04889095
464,1829.87585945,2.22681328
465,1827.08700911,2.78885034
466,1824.54267836,2.54433075
467,1822.43359315,2.10908521
468,1819.98246137,2.45113178
469,1817.20992781,2.77253356
470,1814.88677944,2.32314837
471,1812.80167687,2.08510257
472,1810.20399043,2.59768644
473,1807.56248225,2.64150817
474,1805.44720487,2.11527738
475,1803.24544070,2.20176417
476,1800.61906946,2.62637123
477,1798.20156075,2.41750871
478,1796.16502641,2.03653434
479,1794.04124711,2.12377930
480,1791.89453140,2.14671571
481,1790.24613094,1.64840047
482,1789.43904507,0.80708586
483,1789.44638529,-0.00734022
484,1789.75342263,-0.30703734
485,1787.85424274,1.89917990
486,1782.10984871,5.74439403
487,1775.37446920,6.73537950
488,1772.75140807,2.62306114
489,1773.35027081,-0.59886274
490,1772.36059094,0.98967987
491,1768.04445895,4.31613198
492,1763.48214854,4.56231041
493,1761.54388335,1.93826519
494,1760.76663414,0.77724920
495,1758.41828646,2.34834768
496,1754.77471999,3.64356647
497,1752.06713371,2.70758628
498,1750.48893299,1.57820073
499,1748.36246491,2.12646808
500,1745.19663412,3.16583079
501,1742.41729867,2.77933544
502,1740.71531422,1.70198445
503,1739.01773560,1.69757863
504,1736.39957567,2.61815993
505,1733.25631470,3.14326096
506,1730.63823355,2.61808116
507,1728.70426539,1.93396815
508,1726.83155989,1.87270550
509,1724.54877440,2.28278549
510,1721.93290905,2.61586535
511,1719.44782059,2.48508846
512,1717.28005227,2.16776832
513,1715.24720959,2.03284268
514,1713.04621331,2.20099628
515,1710.57520833,2.47100498
516,1708.02035299,2.55485534
517,1705.61722023,2.40313276
518,1703.44303188,2.17418835
519,1701.42342187,2.01961001
520,1699.42399500,1.99942686
521,1697.47892576,1.94506925
522,1695.63149083,1.84743493
523,1694.16124463,1.47024620
524,1693.15094503,1.01029959
525,1692.81810425,0.33284079
526,1692.53137118,0.28673307
527,1691.50900593,1.02236525
528,1688.35477917,3.15422676
529,1683.56023327,4.79454590
530,1678.74181153,4.81842174
531,1675.32470587,3.41710567
532,1673.44838863,1.87631723
533,1672.09326907,1.35511956
534,1670.38878904,1.70448004
535,1667.95969402,2.42909501
536,1665.00914422,2.95054980
537,1661.91016722,3.09897700
538,1659.08894817,2.82121905
539,1656.88403267,2.20491550
540,1655.12725032,1.75678235
541,1653.34147579,1.78577453
542,1651.04796120,2.29351459
543,1648.17796373,2.86999747
544,1645.19198900,2.98597473
545,1642.66373334,2.52825566
546,1640.75692100,1.90681235
547,1639.12579128,1.63112972
548,1637.27935346,1.84643781
549,1634.92604324,2.35331022
550,1632.15008176,2.77596148
551,1629.31134666,2.83873510
552,1626.76026138,2.55108528
553,1624.61206275,2.14819864
554,1622.74631157,1.86575118
555,1620.95178493,1.79452664
556,1619.05952879,1.89225613
557,1616.99883231,2.06069648
558,1614.80012171,2.19871060
559,1612.57275304,2.22736867
560,1610.46108092,2.11167212
561,1608.63675237,1.82432855
562,1607.21767811,1.41907426
563,1606.39592841,0.82174970
564,1605.89028617,0.50564224
565,1605.43264842,0.45763774
566,1603.28027738,2.15237104
567,1599.18828080,4.09199658
568,1593.81555076,5.37273004
569,1589.77048327,4.04506750
570,1588.10753777,1.66294549
571,1587.73552455,0.37201322
572,1586.88858917,0.84693538
573,1584.27355534,2.61503383
574,1580.51241049,3.76114485
575,1577.07794582,3.43446467
576,1574.98227345,2.09567237
577,1573.95231986,1.02995359
578,1572.94670780,1.00561206
579,1571.29787397,1.64883384
580,1569.18731834,2.11055563
581,1567.70311415,1.48420419
582,1568.09167780,-0.38856365
583,1570.54749891,-2.45582110
584,1572.63928195,-2.09178304
585,1569.21956925,3.41971270
586,1559.30985770,9.90971155
587,1551.96189716,7.34796054
588,1552.32796437,-0.36606721
589,1554.21221008,-1.88424571
590,1551.04855659,3.16365349
591,1545.15697709,5.89157950
592,1542.15477048,3.00220661
593,1542.13483821,0.01993227
594,1541.16574016,0.96909805
595,1537.52938976,3.63635040
596,1533.49837415,4.03101561
597,1531.21444614,2.28392802
598,1530.48458702,0.72985912
599,1529.15466353,1.32992349
600,1525.89897503,3.25568849
601,1522.54990226,3.34907277
602,1520.83777666,1.71212560
603,1519.88970878,0.94806789
604,1517.75308060,2.13662818
605,1514.40288719,3.35019341
606,1511.75328899,2.64959820
607,1510.42766198,1.32562701
608,1509.10672753,1.32093445
609,1506.75789429,2.34883324
610,1503.89899510,2.85889919
611,1501.66276600,2.23622910
612,1500.14488438,1.51788162
613,1498.56364506,1.58123931
614,1496.49430507,2.06934000
615,1494.17961525,2.31468982
616,1492.20963234,1.96998291
617,1490.75864561,1.45098673
618,1489.73111201,1.02753360
619,1489.18233474,0.54877728
620,1489.56916809,-0.38683335
621,1491.37040626,-1.80123818
622,1494.51620023,-3.14579397
623,1495.32904365,-0.81284342
624,1490.62945262,4.69959104
625,1480.24957988,10.37987273
626,1472.62195910,7.62762079
627,1471.86046479,0.76149431
628,1474.07643329,-2.21596850
629,1473.88939917,0.18703411
630,1469.43093334,4.45846583
631,1464.02443409,5.40649926
632,1461.38550244,2.63893165
633,1461.04550773,0.33999471
634,1459.93695126,1.10855647
635,1456.83500561,3.10194566
636,1453.77292366,3.06208195
637,1452.26888542,1.50403824
638,1450.78901600,1.47986941
639,1447.78921707,2.99979893
640,1444.71520804,3.07400903
641,1443.34800055,1.36720749
642,1442.69577116,0.65222940
643,1440.69643418,1.99933698
644,1437.38077959,3.31565459
645,1434.61468599,2.76609360
646,1433.05527645,1.55940955
647,1431.72654135,1.32873510
648,1429.93098003,1.79556132
649,1427.85510342,2.07587661
650,1425.75737792,2.09772550
651,1423.60994144,2.14743648
652,1421.46168516,2.14825628
653,1419.55770194,1.90398323
654,1417.85640544,1.70129649
655,1415.99421999,1.86218545
656,1413.83504655,2.15917345
657,1411.62228198,2.21276457
658,1409.68883848,1.93344351
659,1408.03606856,1.65276991
660,1406.41973448,1.61633409
661,1404.68657235,1.73316213
662,1402.87522996,1.81134238
663,1401.15171234,1.72351762
664,1399.60054947,1.55116287
665,1398.28646168,1.31408779
666,1397.36081791,0.92564376
667,1397.16304070,0.19777722
668,1398.14350013,-0.98045943
669,1400.59100712,-2.44750699
670,1403.48957177,-2.89856466
671,1404.21827012,-0.72869835
672,1399.17753789,5.04073224
673,1389.93905612,9.23848176
674,1382.72702968,7.21202644
675,1381.41087395,1.31615573
676,1383.10815800,-1.69728404
677,1382.53705917,0.57109882
678,1377.70267922,4.83437995
679,1372.29759899,5.40508023
680,1370.53439568,1.76320331
681,1371.72113759,-1.18674191
682,1371.70279805,0.01833953
683,1367.76981700,3.93298105
684,1362.69348694,5.07633006
685,1360.11117942,2.58230753
686,1360.11344317,-0.00226376
687,1359.65788348,0.45555969
688,1356.89622838,2.76165511
689,1353.34064592,3.55558246
690,1351.19996906,2.14067685
691,1350.61376515,0.58620391
692,1349.90541726,0.70834789
693,1347.90272442,2.00269284
694,1345.11181551,2.79090891
695,1342.79614211,2.31567340
696,1341.43606412,1.36007799
697,1340.54471658,0.89134755
698,1339.28542094,1.25929564
699,1337.60235755,1.68306339
700,1335.76347083,1.83888671
701,1334.37142785,1.39204298
702,1333.56877730,0.80265055
703,1333.27463198,0.29414531
704,1332.97397014,0.30066184
705,1332.25991821,0.71405193
706,1330.31922041,1.94069780
707,1327.28545975,3.03376065
708,1323.29578422,3.98967554
709,1319.47312295,3.82266126
710,1316.38732070,3.08580225
711,1314.23370469,2.15361601
712,1312.86375442,1.36995026
713,1312.02245088,0.84130354
714,1311.39121285,0.63123803
715,1310.48867745,0.90253540
716,1308.95560228,1.53307518
717,1306.62987250,2.32572977
718,1303.85200067,2.77787184
719,1301.01903966,2.83296101
720,1298.52653425,2.49250541
721,1296.47524722,2.05128703
722,1294.84648452,1.62876270
723,1293.54465458,1.30182993
724,1292.43095273,1.11370185
725,1291.36538965,1.06556308
726,1290.16344710,1.20194255
727,1288.81877552,1.34467158
728,1287.25430122,1.56447430
729,1285.62187657,1.63242465
730,1283.93017461,1.69170195
731,1282.29044234,1.63973227
732,1280.73543948,1.55500286
733,1279.36596217,1.36947731
734,1278.29026870,1.07569347
735,1277.64137960,0.64888910
736,1277.42604488,0.21533472
737,1277.53352534,-0.10748046
738,1277.36895626,0.16456908
739,1276.20619095,1.16276531
740,1273.19019821,3.01599274
741,1268.54156493,4.64863328
742,1263.51080212,5.03076281
743,1259.68994059,3.82086153
744,1257.82475353,1.86518705
745,1257.50571497,0.31903856
746,1257.72775023,-0.22203526
747,1257.44994389,0.27780634
748,1256.03395713,1.41598676
749,1253.46161002,2.57234711
750,1250.43200009,3.02960993
751,1247.97499202,2.45700807
752,1246.92120939,1.05378263
753,1247.55592278,-0.63471339
754,1250.02758564,-2.47166286
755,1253.31129096,-3.28370532
756,1256.80517972,-3.49388875
757,1255.86768575,0.93749397
758,1250.09652422,5.77116153
759,1240.88897001,9.20755421
760,1235.15721897,5.73175104
761,1235.21260265,-0.05538368
762,1237.06766336,-1.85506071
763,1235.66997914,1.39768422
764,1229.99610183,5.67387731
765,1224.89499736,5.10110447
766,1224.14104581,0.75395155
767,1226.03257539,-1.89152957
768,1225.89130430,0.14127109
769,1221.66728529,4.22401901
770,1216.40844777,5.25883752
771,1214.00497081,2.40347696
772,1214.44306697,-0.43809616
773,1214.64493114,-0.20186417
774,1212.52248699,2.12244415
775,1209.09864460,3.42384239
776,1206.54402933,2.55461527
777,1205.55640037,0.98762896
778,1205.04137899,0.51502138
779,1203.70917418,1.33220481
780,1201.44287182,2.26630237
781,1198.88217768,2.56069413
782,1196.80056276,2.08161493
783,1195.35539513,1.44516763
784,1194.23224960,1.12314553
785,1192.99095316,1.24129644
786,1191.33725840,1.65369476
787,1189.34310070,1.99415770
788,1187.27530981,2.06779089
789,1185.46569543,1.80961438
790,1184.02129122,1.44440421
791,1182.79434918,1.22694204
792,1181.53115121,1.26319797
793,1180.03187866,1.49927255
794,1178.30739331,1.72448535
795,1176.46516537,1.84222793
796,1174.66687676,1.79828861
797,1172.98929347,1.67758329
798,1171.43225840,1.55703507
799,1169.94903543,1.48322298
800,1168.49366416,1.45537127
801,1167.04727172,1.44639243
802,1165.60438428,1.44288744
803,1164.17822815,1.42615613
804,1162.77031818,1.40790998
805,1161.41003383,1.36028434
806,1160.13444806,1.27558577
807,1159.10074426,1.03370380
808,1158.64483472,0.45590954
809,1159.79539040,-1.15055568
810,1164.93750553,-5.14211512
811,1180.15160367,-15.21409814
812,1212.43137629,-32.27977262
813,1255.59353991,-43.16216362
814,1249.45699160,6.13654831
815,1186.61596315,62.84102845
816,1168.16335962,18.45260354
817,1200.65087056,-32.48751094
818,1182.61007245,18.04079811
819,1152.04908315,30.56098930
820,1177.21810856,-25.16902541
821,1171.89867812,5.31943044
822,1140.02287308,31.87580504
823,1161.84570653,-21.82283345
824,1161.54319616,0.30251037
825,1133.41651751,28.12667865
826,1150.44764583,-17.03112832
827,1149.52630272,0.92134310
828,1129.21926097,20.30704175
829,1142.24710946,-13.02784848
830,1137.57899036,4.66811910
831,1125.55020001,12.02879035
832,1135.39365086,-9.84345086
833,1127.33191107,8.06173979
834,1121.61402249,5.71788858
835,1128.56574100,-6.95171851
836,1119.48451854,9.08122246
837,1117.32005938,2.16445917
838,1121.43896254,-4.11890316
839,1113.42608566,8.01287688
840,1113.05794736,0.36813830
841,1114.41696955,-1.35902218
842,1108.24077111,6.17619844
843,1108.70886535,-0.46809424
844,1108.16293869,0.54592665
845,1103.35782384,4.80511486
846,1104.08800801,-0.73018417
847,1102.68468718,1.40332083
848,1098.80794636,3.87674082
849,1099.20344675,-0.39550039
850,1097.62617830,1.57726845
851,1094.50506943,3.12110888
852,1094.41325559,0.09181384
853,1092.75362175,1.65963384
854,1090.17246594,2.58115581
855,1089.79107596,0.38138998
856,1088.17067570,1.62040027
857,1085.79741463,2.37326106
858,1085.15324582,0.64416881
859,1083.74933917,1.40390664
860,1081.54248121,2.20685796
861,1080.57604117,0.96644004
862,1079.31525635,1.26078482
863,1077.30806687,2.00718948
864,1076.12045972,1.18760715
865,1074.94782141,1.17263831
866,1073.08322204,1.86459937
867,1071.69298426,1.39023778
868,1070.57828643,1.11469784
869,1068.91888995,1.65939648
870,1067.37525321,1.54363674
871,1066.19797968,1.17727353
872,1064.71323762,1.48474207
873,1063.12512304,1.58811457
874,1061.85940962,1.26571342
875,1060.50755652,1.35185310
876,1058.93451405,1.57304247
877,1057.54391861,1.39059544
878,1056.25156309,1.29235552
879,1054.77716005,1.47440304
880,1053.31198879,1.46517126
881,1051.99344849,1.31854030
882,1050.60994237,1.38350611
883,1049.13402206,1.47592031
884,1047.74707211,1.38694995
885,1046.41153839,1.33553372
886,1044.99496586,1.41657253
887,1043.56560766,1.42935820
888,1042.20879985,1.35680780
889,1040.84644592,1.36235394
890,1039.42885513,1.41759079
891,1038.02978592,1.39906922
892,1036.67623682,1.35354910
893,1035.30491557,1.37132125
894,1033.90409024,1.40082533
895,1032.52452495,1.37956530
896,1031.17106703,1.35345791
897,1029.80233341,1.36873362
898,1028.41645486,1.38587856
899,1027.04599371,1.37046115
900,1025.69250515,1.35348856
901,1024.33032090,1.36218425
902,1022.95739159,1.37292931
903,1021.59358362,1.36380796
904,1020.24271297,1.35087065
905,1018.88968766,1.35302531
906,1017.52957965,1.36010801
907,1016.17345730,1.35612235
908,1014.82745735,1.34599995
909,1013.48485252,1.34260483
910,1012.14028453,1.34456799
911,1010.79934977,1.34093476
912,1009.47102925,1.32832052
913,1008.16038780,1.31064145
914,1006.87500120,1.28538660
915,1005.64071144,1.23428976
916,1004.51583548,1.12487596
917,1003.62199818,0.89383730
918,1003.21228164,0.40971654
919,1003.83827819,-0.62599654
920,1006.60449975,-2.76622156
921,1013.52964219,-6.92514244
922,1026.58704061,-13.05739843
923,1043.95595570,-17.36891508
924,1050.34687487,-6.39091917
925,1030.37711076,19.96976411
926,998.67835631,31.69875445
927,992.35115935,6.32719696
