Iteration,Cost,Cost Diff
95,3604.00569526,0.00071823
96,3604.00498630,0.00070896
97,3604.00430172,0.00068458
98,3604.00365387,0.00064786
99,3604.00305230,0.00060156
100,3604.00250394,0.00054836
101,3604.00201321,0.00049073
102,3604.00158227,0.00043093
103,3604.00121134,0.00037094
104,3604.00089890,0.00031244
105,3604.00064207,0.00025682
106,3604.00043690,0.00020517
107,3604.00027862,0.00015828
108,3604.00016194,0.00011668
109,3604.00008130,0.00008063
110,3604.00003109,0.00005022
111,3604.00000578,0.00002530
112,3604.00000016,0.00000563
113,3604.00000936,-0.00000920
114,3604.00002902,-0.00001966
115,3604.00005530,-0.00002628
116,3604.00008492,-0.00002962
117,3604.00011518,-0.00003025
118,3604.00014391,-0.00002874
119,3604.00016951,-0.00002559
120,3604.00019082,-0.00002131
121,3604.00020714,-0.00001632
122,3604.00021814,-0.00001101
123,3604.00022382,-0.00000568
124,3604.00022442,-0.00000060
125,3604.00022037,0.00000404
126,3604.00021227,0.00000810
127,3604.00020079,0.00001148
128,3604.00018665,0.00001414
129,3604.00017057,0.00001608
130,3604.00015326,0.00001731
131,3604.00013536,0.00001789
132,3604.00011747,0.00001789
133,3604.00010008,0.00001739
134,3604.00008360,0.00001648
135,3604.00006836,0.00001524
136,3604.00005459,0.00001377
137,3604.00004243,0.00001216
138,3604.00003195,0.00001047
139,3604.00002316,0.00000879
140,3604.00001601,0.00000715
141,3604.00001039,0.00000562
142,3604.00000617,0.00000422
143,3604.00000319,0.00000298
144,3604.00000127,0.00000192
145,3604.00000024,0.00000103
146,3603.99999992,0.00000032
147,3604.00000015,-0.00000022
148,3604.00000076,-0.00000061
149,3604.00000161,-0.00000085
150,3604.00000259,-0.00000098
151,3604.00000360,-0.00000101
152,3604.00000455,-0.00000095
153,3604.00000539,-0.00000084
154,3604.00000608,-0.00000069
155,3604.00000658,-0.00000051
156,3604.00000690,-0.00000032
157,3604.00000703,-0.00000013
158,3604.00000698,0.00000005
159,3604.00000677,0.00000021
160,3604.00000643,0.00000034
161,3604.00000598,0.00000045
162,3604.00000545,0.00000053
163,3604.00000487,0.00000058
164,3604.00000426,0.00000061
165,3604.00000365,0.00000061
166,3604.00000305,0.00000059
167,3604.00000249,0.00000056
168,3604.00000198,0.00000051
169,3604.00000152,0.00000046
170,3604.00000112,0.00000040
171,3604.00000078,0.00000034
172,3604.00000051,0.00000027
173,3604.00000030,0.00000021
174,3604.00000014,0.00000016
175,3604.00000003,0.00000011
176,3603.99999996,0.00000007
177,3603.99999993,0.00000003
178,3603.99999992,0.00000001
179,3603.99999994,-0.00000002
180,3603.99999997,-0.00000003
181,3604.00000000,-0.00000004
182,3604.00000005,-0.00000004
183,3604.00000009,-0.00000004
184,3604.00000012,-0.00000004
185,3604.00000015,-0.00000003
186,3604.00000018,-0.00000002
187,3604.00000019,-0.00000002
188,3604.00000020,-0.00000001
189,3604.00000020,0.00000000
190,3604.00000019,0.00000001
191,3604.00000018,0.00000001
192,3604.00000016,0.00000002
193,3604.00000014,0.00000002
194,3604.00000011,0.00000002
195,3604.00000009,0.00000003
196,3604.00000006,0.00000003
197,3604.00000004,0.00000002
198,3604.00000001,0.00000002
199,3603.99999999,0.00000002
200,3603.99999998,0.00000002
201,3604.00000000,-0.00000002
202,3604.00000000,-0.00000000
203,3604.00000000,-0.00000000
204,3604.00000000,-0.00000000
205,3604.00000000,-0.00000000
206,3604.00000000,-0.00000000
207,3604.00000000,0.00000000
208,3604.00000000,0.00000000
209,3604.00000000,0.00000000
210,3604.00000000,0.00000000
211,3604.00000000,0.00000000
212,3604.00000000,0.00000000
213,3604.00000000,0.00000000
214,3604.00000000,0.00000000
215,3604.00000000,0.00000000
216,3603.99999999,0.00000000
217,3603.99999999,0.00000000
218,3603.99999999,0.00000000
219,3603.99999999,0.00000000
220,3603.99999999,0.00000000
221,3603.99999999,0.00000000
222,3603.99999999,0.00000000
223,3603.99999999,0.00000000
224,3603.99999999,0.00000000
225,3603.99999999,0.00000000
226,3603.99999999,-0.00000000
227,3603.99999999,-0.00000000
228,3603.99999999,-0.00000000
229,3603.99999999,-0.00000000
230,3603.99999999,-0.00000000
231,3603.99999999,-0.00000000
232,3603.99999999,-0.00000000
233,3603.99999999,-0.00000000
234,3603.99999999,-0.00000000
235,3603.99999999,0.00000000
236,3603.99999999,0.00000000
237,3603.99999999,0.00000000
238,3603.99999999,0.00000000
239,3603.99999999,0.00000000
240,3603.99999999,0.00000000
241,3603.99999999,0.00000000
242,3603.99999999,0.00000000
243,3603.99999999,0.00000000
244,3603.99999999,0.00000000
245,3603.99999999,0.00000000
246,3603.99999999,0.00000000
247,3603.99999999,0.00000000
248,3603.99999999,0.00000000
249,3603.99999999,0.00000000
250,3603.99999999,0.00000000
251,3603.99999999,0.00000000
252,3603.99999999,-0.00000000
253,3603.99999999,0.00000000
254,3603.99999999,-0.00000000
255,3603.99999999,0.00000000
256,3603.99999999,-0.00000000
257,3603.99999999,0.00000000
258,3603.99999999,-0.00000000
259,3603.99999999,-0.00000000
260,3603.99999999,0.00000000
261,3603.99999999,-0.00000000
262,3603.99999999,0.00000000
263,3603.99999999,-0.00000000
264,3603.99999999,0.00000000
265,3603.99999999,0.00000000
266,3603.99999999,-0.00000000
267,3603.99999999,0.00000000
268,3603.99999999,-0.00000000
269,3603.99999999,0.00000000
270,3603.99999999,-0.00000000
271,3603.99999999,-0.00000000
272,3603.99999999,0.00000000
273,3603.99999999,0.00000000
274,3603.99999999,-0.00000000
275,3603.99999999,0.00000000
276,3603.99999999,0.00000000
277,3603.99999999,0.00000000
278,3603.99999999,-0.00000000
279,3603.99999999,0.00000000
280,3603.99999999,0.00000000
281,3603.99999999,0.00000000
282,3603.99999999,0.00000000
283,3603.99999999,-0.00000000
284,3603.99999999,0.00000000
285,3603.99999999,-0.00000000
286,3603.99999999,-0.00000000
287,3603.99999999,0.00000000
288,3603.99999999,0.00000000
289,3603.99999999,-0.00000000
290,3603.99999999,0.00000000
291,3603.99999999,-0.00000000
292,3603.99999999,0.00000000
293,3603.99999999,-0.00000000
294,3603.99999999,-0.00000000
295,3603.99999999,0.00000000
296,3603.99999999,0.00000000
297,3603.99999999,-0.00000000
298,3603.99999999,-0.00000000
299,3603.99999999,0.00000000
300,3603.99999999,0.00000000
301,3604.00000006,-0.00000007
302,3604.00000006,0.00000000
303,3604.00000005,0.00000001
304,3604.00000005,0.00000001
305,3604.00000004,0.00000001
306,3604.00000003,0.00000001
307,3604.00000003,0.00000001
308,3604.00000002,0.00000001
309,3604.00000001,0.00000001
310,3604.00000001,0.00000000
311,3604.00000001,0.00000000
312,3604.00000000,0.00000000
313,3604.00000000,0.00000000
314,3604.00000000,0.00000000
315,3604.00000000,0.00000000
316,3604.00000000,0.00000000
317,3604.00000000,-0.00000000
318,3604.00000000,-0.00000000
319,3604.00000000,-0.00000000
320,3604.00000000,-0.00000000
321,3604.00000000,-0.00000000
322,3604.00000000,-0.00000000
323,3604.00000000,-0.00000000
324,3604.00000000,-0.00000000
325,3604.00000000,-0.00000000
326,3604.00000000,0.00000000
327,3604.00000000,0.00000000
328,3604.00000000,0.00000000
329,3604.00000000,0.00000000
330,3604.00000000,0.00000000
331,3604.00000000,0.00000000
332,3604.00000000,0.00000000
333,3604.00000000,0.00000000
334,3604.00000000,0.00000000
335,3604.00000000,0.00000000
336,3604.00000000,0.00000000
337,3604.00000000,0.00000000
338,3604.00000000,0.00000000
339,3604.00000000,0.00000000
340,3604.00000000,0.00000000
341,3604.00000000,-0.00000000
342,3604.00000000,-0.00000000
343,3604.00000000,-0.00000000
344,3604.00000000,-0.00000000
345,3604.00000000,-0.00000000
346,3604.00000000,-0.00000000
347,3604.00000000,-0.00000000
348,3604.00000000,-0.00000000
349,3604.00000000,-0.00000000
350,3604.00000000,-0.00000000
351,3604.00000000,0.00000000
352,3604.00000000,0.00000000
353,3604.00000000,0.00000000
354,3604.00000000,0.00000000
355,3604.00000000,0.00000000
356,3604.00000000,0.00000000
357,3604.00000000,0.00000000
358,3604.00000000,0.00000000
359,3604.00000000,0.00000000
360,3604.00000000,0.00000000
361,3604.00000000,0.00000000
362,3604.00000000,0.00000000
363,3604.00000000,0.00000000
364,3604.00000000,0.00000000
365,3604.00000000,0.00000000
366,3604.00000000,-0.00000000
367,3604.00000000,0.00000000
368,3604.00000000,-0.00000000
369,3604.00000000,-0.00000000
370,3604.00000000,0.00000000
371,3604.00000000,-0.00000000
372,3604.00000000,-0.00000000
373,3604.00000000,-0.00000000
374,3604.00000000,0.00000000
375,3604.00000000,0.00000000
376,3604.00000000,-0.00000000
377,3604.00000000,0.00000000
378,3604.00000000,0.00000000
379,3604.00000000,-0.00000000
380,3604.00000000,0.00000000
381,3604.00000000,0.00000000
382,3604.00000000,0.00000000
383,3604.00000000,-0.00000000
384,3604.00000000,0.00000000
385,3604.00000000,-0.00000000
386,3604.00000000,-0.00000000
387,3604.00000000,0.00000000
388,3604.00000000,-0.00000000
389,3604.00000000,0.00000000
390,3604.00000000,-0.00000000
391,3604.00000000,0.00000000
392,3604.00000000,-0.00000000
393,3604.00000000,0.00000000
394,3604.00000000,-0.00000000
395,3604.00000000,-0.00000000
396,3604.00000000,0.00000000
397,3604.00000000,0.00000000
398,3604.00000000,0.00000000
399,3604.00000000,-0.00000000
400,3604.00000000,-0.00000000
401,3604.00000001,-0.00000001
402,3604.00000001,0.00000000
403,3604.00000001,0.00000000
404,3604.00000000,0.00000000
405,3604.00000000,0.00000000
406,3604.00000000,0.00000000
407,3604.00000000,0.00000000
408,3604.00000000,0.00000000
409,3604.00000000,0.00000000
410,3604.00000000,0.00000000
411,3604.00000000,0.00000000
412,3604.00000000,0.00000000
413,3604.00000000,0.00000000
414,3604.00000000,0.00000000
415,3604.00000000,-0.00000000
416,3604.00000000,-0.00000000
417,3604.00000000,-0.00000000
418,3604.00000000,-0.00000000
419,3604.00000000,-0.00000000
420,3604.00000000,-0.00000000
421,3604.00000000,-0.00000000
422,3604.00000000,-0.00000000
423,3604.00000000,-0.00000000
424,3604.00000000,0.00000000
425,3604.00000000,0.00000000
426,3604.00000000,0.00000000
427,3604.00000000,0.00000000
428,3604.00000000,0.00000000
429,3604.00000000,0.00000000
430,3604.00000000,0.00000000
431,3604.00000000,0.00000000
432,3604.00000000,0.00000000
433,3604.00000000,0.00000000
434,3604.00000000,0.00000000
435,3604.00000000,0.00000000
436,3604.00000000,0.00000000
437,3604.00000000,0.00000000
438,3604.00000000,-0.00000000
439,3604.00000000,0.00000000
440,3604.00000000,-0.00000000
441,3604.00000000,-0.00000000
442,3604.00000000,-0.00000000
443,3604.00000000,-0.00000000
444,3604.00000000,0.00000000
445,3604.00000000,-0.00000000
446,3604.00000000,-0.00000000
447,3604.00000000,0.00000000
448,3604.00000000,0.00000000
449,3604.00000000,-0.00000000
450,3604.00000000,0.00000000
451,3604.00000000,0.00000000
452,3604.00000000,0.00000000
453,3604.00000000,0.00000000
454,3604.00000000,0.00000000
455,3604.00000000,-0.00000000
456,3604.00000000,-0.00000000
457,3604.00000000,-0.00000000
458,3604.00000000,0.00000000
459,3604.00000000,-0.00000000
460,3604.00000000,0.00000000
461,3604.00000000,-0.00000000
462,3604.00000000,0.00000000
463,3604.00000000,-0.00000000
464,3604.00000000,0.00000000
465,3604.00000000,-0.00000000
466,3604.00000000,0.00000000
467,3604.00000000,0.00000000
468,3604.00000000,-0.00000000
469,3604.00000000,0.00000000
470,3604.00000000,-0.00000000
471,3604.00000000,-0.00000000
472,3604.00000000,0.00000000
473,3604.00000000,0.00000000
474,3604.00000000,0.00000000
475,3604.00000000,-0.00000000
476,3604.00000000,0.00000000
477,3604.00000000,-0.00000000
478,3604.00000000,0.00000000
479,3604.00000000,-0.00000000
480,3604.00000000,0.00000000
481,3604.00000000,-0.00000000
482,3604.00000000,-0.00000000
483,3604.00000000,0.00000000
484,3604.00000000,-0.00000000
485,3604.00000000,0.00000000
486,3604.00000000,0.00000000
487,3604.00000000,-0.00000000
488,3604.00000000,0.00000000
489,3604.00000000,-0.00000000
490,3604.00000000,-0.00000000
491,3604.00000000,0.00000000
492,3604.00000000,0.00000000
493,3604.00000000,-0.00000000
494,3604.00000000,0.00000000
495,3604.00000000,0.00000000
496,3604.00000000,-0.00000000
497,3604.00000000,-0.00000000
498,3604.00000000,0.00000000
499,3604.00000000,-0.00000000
500,3604.00000000,-0.00000000
501,3604.00000000,-0.00000000
502,3604.00000000,0.00000000
503,3604.00000000,0.00000000
504,3604.00000000,0.00000000
505,3604.00000000,0.00000000
506,3604.00000000,0.00000000
507,3604.00000000,0.00000000
508,3604.00000000,0.00000000
509,3604.00000000,0.00000000
510,3604.00000000,0.00000000
511,3604.00000000,0.00000000
512,3604.00000000,0.00000000
513,3604.00000000,-0.00000000
514,3604.00000000,0.00000000
515,3604.00000000,-0.00000000
516,3604.00000000,-0.00000000
517,3604.00000000,-0.00000000
518,3604.00000000,-0.00000000
519,3604.00000000,-0.00000000
520,3604.00000000,-0.00000000
521,3604.00000000,-0.00000000
522,3604.00000000,0.00000000
523,3604.00000000,0.00000000
524,3604.00000000,0.00000000
525,3604.00000000,-0.00000000
526,3604.00000000,0.00000000
527,3604.00000000,0.00000000
528,3604.00000000,0.00000000
529,3604.00000000,-0.00000000
530,3604.00000000,-0.00000000
531,3604.00000000,0.00000000
532,3604.00000000,-0.00000000
533,3604.00000000,0.00000000
534,3604.00000000,-0.00000000
535,3604.00000000,0.00000000
536,3604.00000000,-0.00000000
537,3604.00000000,-0.00000000
538,3604.00000000,0.00000000
539,3604.00000000,-0.00000000
540,3604.00000000,0.00000000
541,3604.00000000,-0.00000000
542,3604.00000000,0.00000000
543,3604.00000000,-0.00000000
544,3604.00000000,0.00000000
545,3604.00000000,0.00000000
546,3604.00000000,0.00000000
547,3604.00000000,0.00000000
548,3604.00000000,-0.00000000
549,3604.00000000,0.00000000
550,3604.00000000,0.00000000
551,3604.00000000,-0.00000000
552,3604.00000000,0.00000000
553,3604.00000000,-0.00000000
554,3604.00000000,-0.00000000
555,3604.00000000,0.00000000
556,3604.00000000,0.00000000
557,3604.00000000,-0.00000000
558,3604.00000000,0.00000000
559,3604.00000000,0.00000000
560,3604.00000000,-0.00000000
561,3604.00000000,-0.00000000
562,3604.00000000,0.00000000
563,3604.00000000,-0.00000000
564,3604.00000000,0.00000000
565,3604.00000000,-0.00000000
566,3604.00000000,0.00000000
567,3604.00000000,-0.00000000
568,3604.00000000,0.00000000
569,3604.00000000,0.00000000
570,3604.00000000,-0.00000000
571,3604.00000000,0.00000000
572,3604.00000000,0.00000000
573,3604.00000000,-0.00000000
574,3604.00000000,-0.00000000
575,3604.00000000,0.00000000
576,3604.00000000,-0.00000000
577,3604.00000000,-0.00000000
578,3604.00000000,0.00000000
579,3604.00000000,0.00000000
580,3604.00000000,0.00000000
581,3604.00000000,-0.00000000
582,3604.00000000,0.00000000
583,3604.00000000,0.00000000
584,3604.00000000,-0.00000000
585,3604.00000000,-0.00000000
586,3604.00000000,-0.00000000
587,3604.00000000,0.00000000
588,3604.00000000,0.00000000
589,3604.00000000,0.00000000
590,3604.00000000,-0.00000000
591,3604.00000000,0.00000000
592,3604.00000000,-0.00000000
593,3604.00000000,0.00000000
594,3604.00000000,-0.00000000
595,3604.00000000,0.00000000
596,3604.00000000,-0.00000000
597,3604.00000000,0.00000000
598,3604.00000000,0.00000000
599,3604.00000000,-0.00000000
600,3604.00000000,-0.00000000
601,3604.00000000,-0.00000000
602,3604.00000000,0.00000000
603,3604.00000000,0.00000000
604,3604.00000000,0.00000000
605,3604.00000000,0.00000000
606,3604.00000000,0.00000000
607,3604.00000000,0.00000000
608,3604.00000000,0.00000000
609,3604.00000000,-0.00000000
610,3604.00000000,0.00000000
611,3604.00000000,-0.00000000
612,3604.00000000,0.00000000
613,3604.00000000,-0.00000000
614,3604.00000000,-0.00000000
615,3604.00000000,-0.00000000
616,3604.00000000,0.00000000
617,3604.00000000,0.00000000
618,3604.00000000,0.00000000
619,3604.00000000,-0.00000000
620,3604.00000000,0.00000000
621,3604.00000000,-0.00000000
622,3604.00000000,0.00000000
623,3604.00000000,-0.00000000
624,3604.00000000,-0.00000000
625,3604.00000000,-0.00000000
626,3604.00000000,-0.00000000
627,3604.00000000,0.00000000
628,3604.00000000,0.00000000
629,3604.00000000,0.00000000
630,3604.00000000,0.00000000
631,3604.00000000,0.00000000
632,3604.00000000,-0.00000000
633,3604.00000000,-0.00000000
634,3604.00000000,-0.00000000
635,3604.00000000,-0.00000000
636,3604.00000000,-0.00000000
637,3604.00000000,0.00000000
638,3604.00000000,-0.00000000
639,3604.00000000,0.00000000
640,3604.00000000,0.00000000
641,3604.00000000,-0.00000000
642,3604.00000000,0.00000000
643,3604.00000000,-0.00000000
644,3604.00000000,0.00000000
645,3604.00000000,-0.00000000
646,3604.00000000,0.00000000
647,3604.00000000,0.00000000
648,3604.00000000,0.00000000
649,3604.00000000,0.00000000
650,3604.00000000,0.00000000
651,3604.00000000,0.00000000
652,3604.00000000,0.00000000
653,3604.00000000,0.00000000
654,3604.00000000,-0.00000000
655,3604.00000000,-0.00000000
656,3604.00000000,-0.00000000
657,3604.00000000,-0.00000000
658,3604.00000000,-0.00000000
659,3604.00000000,-0.00000000
660,3604.00000000,0.00000000
661,3604.00000000,0.00000000
662,3604.00000000,0.00000000
663,3604.00000000,0.00000000
664,3604.00000000,0.00000000
665,3604.00000000,0.00000000
666,3604.00000000,0.00000000
667,3604.00000000,0.00000000
668,3604.00000000,-0.00000000
669,3604.00000000,-0.00000000
670,3604.00000000,-0.00000000
671,3604.00000000,-0.00000000
672,3604.00000000,-0.00000000
673,3604.00000000,-0.00000000
674,3604.00000000,-0.00000000
675,3604.00000000,-0.00000000
676,3604.00000000,-0.00000000
677,3604.00000000,-0.00000000
678,3604.00000000,-0.00000000
679,3604.00000000,-0.00000000
680,3604.00000000,0.00000000
681,3604.00000000,0.00000000
682,3604.00000000,0.00000000
683,3604.00000000,0.00000000
684,3604.00000000,0.00000000
685,3604.00000000,0.00000000
686,3604.00000000,0.00000000
687,3604.00000000,0.00000000
688,3604.00000000,0.00000000
689,3604.00000000,0.00000000
690,3604.00000000,0.00000000
691,3604.00000000,0.00000000
692,3604.00000000,0.00000000
693,3604.00000000,0.00000000
694,3604.00000000,0.00000000
695,3604.00000000,0.00000000
696,3604.00000000,0.00000000
697,3604.00000000,0.00000000
698,3604.00000000,0.00000000
699,3604.00000000,0.00000000
700,3604.00000000,-0.00000000
701,3604.00000000,-0.00000000
702,3604.00000002,-0.00000002
703,3604.00000123,-0.00000121
704,3604.00006754,-0.00006630
705,3604.00344154,-0.00337400
706,3604.02892730,-0.02548576
707,3604.00079461,0.02813269
708,3604.02555052,-0.02475591
709,3604.00324122,0.02230930
710,3604.01004673,-0.00680551
711,3604.01495014,-0.00490340
712,3604.00034809,0.01460205
713,3604.00865880,-0.00831071
714,3604.01014221,-0.00148342
715,3604.00026278,0.00987944
716,3604.00554609,-0.00528331
717,3604.00781861,-0.00227252
718,3604.00062906,0.00718955
719,3604.00283145,-0.00220239
720,3604.00609219,-0.00326075
721,3604.00126607,0.00482612
722,3604.00100472,0.00026135
723,3604.00437357,-0.00336885
724,3604.00187966,0.00249391
725,3604.00013820,0.00174146
726,3604.00269949,-0.00256129
727,3604.00216625,0.00053323
728,3604.00002475,0.00214150
729,3604.00132485,-0.00130009
730,3604.00201196,-0.00068712
731,3604.00030053,0.00171144
732,3604.00044050,-0.00013997
733,3604.00152525,-0.00108475
734,3604.00061738,0.00090787
735,3604.00005245,0.00056493
736,3609.44781291,-5.44776046
737,4319.97694987,-710.52913697
738,3604.43208658,715.54486329
739,4207.62827931,-603.19619273
740,4018.01207722,189.61620208
741,3610.41641135,407.59566588
742,3836.32966552,-225.91325418
743,4007.88250706,-171.55284153
744,3745.17403844,262.70846862
745,3609.18690164,135.98713680
746,3790.30143073,-181.11452909
747,3853.56255839,-63.26112766
748,3687.00267804,166.55988035
749,3606.75711911,80.24555894
750,3640.71900604,-33.96188693
751,3674.48827839,-33.76927235
752,3672.62313778,1.86514061
753,3640.55157088,32.07156690
754,3610.20377800,30.34779287
755,3605.80834461,4.39543340
756,3623.81486104,-18.00651644
757,3641.22588019,-17.41101915
758,3640.31671455,0.90916564
759,3623.66032141,16.65639314
760,3607.55407190,16.10624951
761,3604.78177831,2.77229359
762,3613.94907017,-9.16729186
763,3623.35694504,-9.40787487
764,3623.45472320,-0.09777815
765,3614.97749542,8.47722778
766,3606.23627548,8.74121994
767,3604.26650776,1.96976772
768,3608.83210344,-4.56559568
769,3613.98616685,-5.15406341
770,3614.44872509,-0.46255824
771,3610.18690119,4.26182389
772,3605.42462605,4.76227514
773,3604.07326274,1.35136331
774,3606.31510324,-2.24184051
775,3609.13427694,-2.81917370
776,3609.60293107,-0.46865413
777,3607.47423863,2.12869244
778,3604.88922103,2.58501760
779,3604.01521577,0.87400526
780,3605.10842058,-1.09320481
781,3606.64054126,-1.53212069
782,3606.99664630,-0.35610504
783,3605.93394523,1.06270108
784,3604.53830621,1.39563902
785,3604.00185357,0.53645263
786,3604.53561215,-0.53375858
787,3605.36283456,-0.82722241
788,3605.59919646,-0.23636189
789,3605.06560695,0.53358950
790,3604.31560271,0.75000425
791,3604.00001863,0.31558408
792,3604.26333243,-0.26331380
793,3604.70777520,-0.44444277
794,3604.85231224,-0.14453704
795,3604.58120725,0.27110500
796,3604.17943862,0.40176863
797,3604.00011277,0.17932585
798,3604.13256913,-0.13245636
799,3604.37063209,-0.23806296
800,3604.45404929,-0.08341719
801,3604.31393485,0.14011444
802,3604.09909731,0.21483754
803,3604.00017177,0.09892555
804,3604.06865183,-0.06848006
805,3604.19596803,-0.12731620
806,3604.24192395,-0.04595593
807,3604.16798725,0.07393671
808,3604.05321044,0.11477681
809,3604.00009858,0.05311186
810,3604.03666285,-0.03656427
811,3604.10469271,-0.06802986
812,3604.12895212,-0.02425941
813,3604.08905315,0.03989897
814,3604.02777551,0.06127764
815,3604.00002379,0.02775172
816,3604.02019793,-0.02017414
817,3604.05651042,-0.03631249
818,3604.06874952,-0.01223911
819,3604.04674824,0.02200128
820,3604.01407325,0.03267499
821,3604.00000001,0.01407324
822,3604.01145861,-0.01145860
823,3604.03079813,-0.01933952
824,3604.03663760,-0.00583947
825,3604.02427692,0.01236068
826,3604.00689874,0.01737818
827,3604.00001750,0.00688124
828,3604.00667101,-0.00665351
829,3604.01692554,-0.01025453
830,3604.01949523,-0.00256970
831,3604.01245175,0.00704348
832,3604.00325343,0.00919832
833,3604.00005019,0.00320324
834,3604.00396692,-0.00391673
835,3604.00936244,-0.00539552
836,3604.01034195,-0.00097951
837,3604.00629292,0.00404903
838,3604.00146269,0.00483023
839,3604.00007856,0.00138412
840,3604.00239666,-0.00231809
841,3604.00520083,-0.00280418
842,3604.00545850,-0.00025767
843,3604.00312352,0.00233498
844,3604.00061770,0.00250582
845,3604.00009412,0.00052358
846,3604.00146307,-0.00136895
847,3604.00289360,-0.00143053
848,3604.00285922,0.00003438
849,3604.00151594,0.00134328
850,3604.00023893,0.00127702
851,3604.00009638,0.00014255
852,3604.00089767,-0.00080130
853,3604.00160765,-0.00070997
854,3604.00148178,0.00012586
855,3604.00071506,0.00076672
856,3604.00008072,0.00063434
857,3604.00008874,-0.00000802
858,3604.00055082,-0.00046207
859,3604.00088901,-0.00033820
860,3604.00075693,0.00013208
861,3604.00032505,0.00043188
862,3604.00002142,0.00030363
863,3604.00007554,-0.00005411
864,3604.00033646,-0.00026093
865,3604.00048757,-0.00015111
866,3604.00037936,0.00010821
867,3604.00014066,0.00023870
868,3604.00000319,0.00013747
869,3604.00006041,-0.00005722
870,3604.00020374,-0.00014332
871,3604.00026416,-0.00006043
872,3604.00018546,0.00007870
873,3604.00005685,0.00012861
874,3604.00000000,0.00005685
875,3604.00004587,-0.00004587
876,3604.00012180,-0.00007594
877,3604.00014077,-0.00001896
878,3604.00008777,0.00005299
879,3604.00002078,0.00006699
880,3604.00000104,0.00001974
881,3604.00003328,-0.00003223
882,3604.00007162,-0.00003834
883,3604.00007340,-0.00000179
884,3604.00003981,0.00003360
885,3604.00000646,0.00003335
886,3604.00000241,0.00000404
887,3604.00002316,-0.00002075
888,3604.00004125,-0.00001809
889,3604.00003723,0.00000402
890,3604.00001704,0.00002019
891,3604.00000146,0.00001558
892,3604.00000307,-0.00000161
893,3604.00001550,-0.00001243
894,3604.00002317,-0.00000767
895,3604.00001823,0.00000495
896,3604.00000673,0.00001150
897,3604.00000013,0.00000660
898,3604.00000304,-0.00000291
899,3604.00000998,-0.00000694
900,3604.00001263,-0.00000265
901,3604.00000852,0.00000411
902,3604.00000235,0.00000617
903,3604.00000002,0.00000233
904,3604.00000260,-0.00000258
905,3604.00000618,-0.00000358
906,3604.00000664,-0.00000046
