Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
100,4051.85357451,154.02947066,1.05779862,0.00445115
101,3908.19287931,143.66069519,1.05216171,0.00563691
102,3773.90260862,134.29027069,1.04535850,0.00680321
103,3648.01169976,125.89090885,1.03741693,0.00794157
104,3529.58711085,118.42458891,1.02837302,0.00904392
105,3417.74377883,111.84333202,1.01827030,0.01010272
106,3311.65391370,106.08986513,1.00715922,0.01111108
107,3210.55553366,101.09838004,0.99509641,0.01206281
108,3113.75995774,96.79557591,0.98214398,0.01295242
109,3020.65787663,93.10208111,0.96836883,0.01377515
110,2930.72364642,89.93423021,0.95384188,0.01452695
111,2843.51757096,87.20607546,0.93863744,0.01520444
112,2758.68609553,84.83147542,0.92283250,0.01580494
113,2675.95996607,82.72612947,0.90650604,0.01632646
114,2595.15047441,80.80949166,0.88973829,0.01676775
115,2516.14391152,79.00656290,0.87260999,0.01712830
116,2438.89431744,77.24959408,0.85520482,0.01740517
117,2363.41459599,75.47972145,0.83783297,0.01737184
118,2289.76608848,73.64850751,0.82040135,0.01743163
119,2218.04678933,71.71929915,0.80298503,0.01741631
120,2148.37852286,69.66826647,0.78555024,0.01743479
121,2080.89355414,67.48496871,0.76816177,0.01738848
122,2015.72124191,65.17231223,0.75087949,0.01728227
123,1952.97542998,62.74581192,0.73375797,0.01712152
124,1892.74330256,60.23212743,0.71689440,0.01686357
125,1835.07639504,57.66690752,0.70029552,0.01659888
126,1779.98436174,55.09203330,0.68397404,0.01632148
127,1727.43195662,52.55240512,0.66796368,0.01601035
128,1677.33948594,50.09247068,0.65229371,0.01566998
129,1629.58674112,47.75274482,0.63698930,0.01530441
130,1584.02012554,45.56661558,0.62207205,0.01491725
131,1540.46237106,43.55775448,0.60756034,0.01451171
132,1498.72394071,41.73843035,0.59346968,0.01409066
133,1458.61498722,40.10895349,0.57981294,0.01365674
134,1419.95664049,38.65834672,0.56660045,0.01321249
135,1382.59047035,37.36617015,0.55384003,0.01276042
136,1346.38522036,36.20524999,0.54153686,0.01230317
137,1311.24029876,35.14492160,0.52969327,0.01184358
138,1277.08597060,34.15432816,0.51830850,0.01138477
139,1243.88063258,33.20533802,0.50737834,0.01093017
140,1211.60588619,32.27474638,0.49689484,0.01048349
141,1180.26030421,31.34558198,0.48684610,0.01004875
142,1149.85279944,30.40750477,0.47721603,0.00963007
143,1120.39638079,29.45641866,0.46798438,0.00923165
144,1091.90287074,28.49351005,0.45942346,0.00856093
145,1064.37891825,27.52395249,0.45140693,0.00801652
146,1037.82341727,26.55550099,0.44368656,0.00772037
147,1012.22626297,25.59715430,0.43622716,0.00745940
148,987.56825545,24.65800752,0.42912683,0.00710033
149,963.82189201,23.74636343,0.42232326,0.00680358
150,940.95276724,22.86912478,0.41575967,0.00656358
151,918.92131402,22.03145322,0.40936246,0.00639722
152,897.68465957,21.23665445,0.40303306,0.00632940
153,877.19842526,20.48623431,0.39674575,0.00628730
154,857.41835744,19.78006782,0.39047964,0.00626612
155,838.30172596,19.11663148,0.38421907,0.00626057
156,819.80846086,18.49326510,0.37795393,0.00626514
157,801.90201453,17.90644634,0.37171022,0.00624371
158,784.54994046,17.35207407,0.36547715,0.00623307
159,767.72417971,16.82576075,0.35924126,0.00623589
160,751.40104995,16.32312976,0.35301342,0.00622785
161,735.56094530,15.84010465,0.34680780,0.00620562
162,720.18777657,15.37316873,0.34066482,0.00614297
163,705.26820729,14.91956928,0.33457835,0.00608647
164,690.79076357,14.47744372,0.32856684,0.00601151
165,676.74491028,14.04585329,0.32263894,0.00592790
166,663.12018920,13.62472108,0.31681210,0.00582684
167,649.90550640,13.21468280,0.31119141,0.00562069
168,637.08863756,12.81686884,0.30581564,0.00537577
169,624.65599361,12.43264395,0.30088743,0.00492821
170,612.59265691,12.06333670,0.29611620,0.00477123
171,600.88266389,11.70999301,0.29149446,0.00462174
172,589.50947784,11.37318605,0.28702279,0.00447167
173,578.45657083,11.05290702,0.28269987,0.00432291
174,567.70802209,10.74854874,0.27852289,0.00417698
175,557.24904393,10.45897817,0.27449325,0.00402964
176,547.06636476,10.18267917,0.27060301,0.00389024
177,537.14842857,9.91793618,0.26684228,0.00376072
178,527.48540315,9.66302543,0.26320523,0.00363705
179,518.06901985,9.41638330,0.25968596,0.00351927
180,508.89229005,9.17672979,0.25627861,0.00340735
181,499.94915464,8.94313541,0.25297737,0.00330124
182,491.23412385,8.71503079,0.24977649,0.00320088
183,482.74195681,8.49216704,0.24667028,0.00310621
184,474.46741617,8.27454064,0.24369251,0.00297776
185,466.40511613,8.06230005,0.24082771,0.00286480
186,458.54946523,7.85565090,0.23803740,0.00279031
