Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
59,5963.35989668,225.33084245,0.87671712,0.00147814
60,5746.42548587,216.93441081,0.87445583,0.00226130
61,5537.93912925,208.48635662,0.87143055,0.00302528
62,5337.91413851,200.02499074,0.86766360,0.00376694
63,5146.28630409,191.62783443,0.86317811,0.00448550
64,4962.89807316,183.38823092,0.85799569,0.00518241
65,4787.50775271,175.39032045,0.85213461,0.00586109
66,4619.81702884,167.69072387,0.84560825,0.00652636
67,4459.50513572,160.31189312,0.83842440,0.00718385
68,4306.25768148,153.24745424,0.83058511,0.00783930
69,4159.78194635,146.47573513,0.82208729,0.00849782
70,4019.80650205,139.97544431,0.81292398,0.00916331
71,3886.06882621,133.73767584,0.80308601,0.00983797
72,3758.29822054,127.77060567,0.79256400,0.01052201
73,3636.20189009,122.09633044,0.78135040,0.01121360
74,3519.45980386,116.74208623,0.76944139,0.01190901
75,3407.73011500,111.72968886,0.75683846,0.01260293
76,3300.66300517,107.06710983,0.74354953,0.01328893
77,3197.91816697,102.74483820,0.72958960,0.01395993
78,3099.18049265,98.73767432,0.71498314,0.01460646
79,3004.16986488,95.01062777,0.69998210,0.01500104
80,2912.64352236,91.52634251,0.68441756,0.01556454
81,2824.39219925,88.25132311,0.66840463,0.01601293
82,2739.23308929,85.15910996,0.65204655,0.01635808
83,2657.00311012,82.22997917,0.63523861,0.01680794
84,2577.55500620,79.44810392,0.61801641,0.01722221
85,2500.75709528,76.79791092,0.60041884,0.01759757
86,2426.49570513,74.26139016,0.58260055,0.01781829
87,2354.67823062,71.81747450,0.56454743,0.01805312
88,2285.23460287,69.44362775,0.54655274,0.01799469
89,2218.11572848,67.11887439,0.52863926,0.01791348
90,2153.28872256,64.82700592,0.51150658,0.01713268
91,2090.72997283,62.55874973,0.49491421,0.01659237
92,2030.41777160,60.31220123,0.47824767,0.01666653
93,1972.32623215,58.09153945,0.46175110,0.01649657
94,1916.42156772,55.90466444,0.44541322,0.01633788
95,1862.66088109,53.76068662,0.42924354,0.01616968
96,1810.99278688,51.66809421,0.41338861,0.01585493
97,1761.35876873,49.63401815,0.39826184,0.01512677
98,1713.69426793,47.66450080,0.38428143,0.01398040
99,1667.92899512,45.76527282,0.37098503,0.01329640
100,1623.98658776,43.94240735,0.35874108,0.01224395
101,1581.78420756,42.20238020,0.34690745,0.01183362
102,1541.23279073,40.55141683,0.33558000,0.01132746
103,1502.23841640,38.99437433,0.32464264,0.01093736
104,1464.70479418,37.53362222,0.31410043,0.01054221
105,1428.53642207,36.16837211,0.30457001,0.00953041
106,1393.64172494,34.89469713,0.29543567,0.00913434
107,1359.93553359,33.70619135,0.28709115,0.00834452
108,1327.34054957,32.59498402,0.27948709,0.00760406
109,1295.78781248,31.55273708,0.27219572,0.00729137
110,1265.21647623,30.57133625,0.26570546,0.00649026
111,1235.57329959,29.64317665,0.26020196,0.00550350
112,1206.81215783,28.76114176,0.25503640,0.00516555
113,1178.89367023,27.91848760,0.25022323,0.00481317
114,1151.78483751,27.10883272,0.24584183,0.00438140
115,1125.45849249,26.32634502,0.24197079,0.00387104
116,1099.89241592,25.56607657,0.23843284,0.00353795
117,1075.06811623,24.82429969,0.23517157,0.00326127
118,1050.96943269,24.09868354,0.23218146,0.00299011
119,1027.58121580,23.38821688,0.22975756,0.00242391
120,1004.88832510,22.69289071,0.22763957,0.00211798
121,982.87507736,22.01324774,0.22567973,0.00195985
122,961.52513414,21.34994322,0.22394146,0.00173826
123,940.82170175,20.70343238,0.22240677,0.00153469
124,920.74787395,20.07382780,0.22096313,0.00144364
125,901.28697852,19.46089544,0.21974220,0.00122093
126,882.42286225,18.86411626,0.21858639,0.00115581
127,864.14011837,18.28274388,0.21748658,0.00109981
128,846.42429234,17.71582603,0.21644427,0.00104231
129,829.26208926,17.16220308,0.21546131,0.00098296
130,812.64156500,16.62052426,0.21453876,0.00092255
131,796.55224608,16.08931892,0.21369185,0.00084691
132,780.98511460,15.56713147,0.21294740,0.00074445
133,765.93242184,15.05269276,0.21225218,0.00069521
134,751.38734377,14.54507807,0.21160045,0.00065173
135,737.34353952,14.04380426,0.21098566,0.00061479
136,723.79469773,13.54884179,0.21041092,0.00057475
137,710.73414852,13.06054921,0.20988944,0.00052148
138,698.15458710,12.57956142,0.20938211,0.00050732
139,686.04791713,12.10666997,0.20888542,0.00049669
140,674.40519352,11.64272361,0.20839795,0.00048747
141,663.21663504,11.18855848,0.20792034,0.00047761
142,652.47168422,10.74495083,0.20745497,0.00046537
143,642.15910461,10.31257960,0.20700540,0.00044958
144,632.26711365,9.89199096,0.20657567,0.00042973
145,622.78354627,9.48356738,0.20616964,0.00040603
146,613.69603446,9.08751181,0.20579029,0.00037935
147,604.99217712,8.70385735,0.20543927,0.00035102
148,596.65967148,8.33250563,0.20511660,0.00032267
149,588.68638535,7.97328613,0.20482066,0.00029594
150,581.06036458,7.62602077,0.20454839,0.00027228
151,573.76978758,7.29057700,0.20429568,0.00025271
152,566.80288948,6.96689810,0.20405792,0.00023776
153,560.14788104,6.65500843,0.20383051,0.00022741
154,553.79288148,6.35499957,0.20360934,0.00022116
155,547.72587516,6.06700631,0.20339120,0.00021815
156,541.93469477,5.79118040,0.20317389,0.00021730
157,536.40702922,5.52766555,0.20295635,0.00021754
158,531.13045476,5.27657446,0.20274270,0.00021365
159,526.09248801,5.03796675,0.20255375,0.00018895
160,521.28065921,4.81182880,0.20236710,0.00018664
161,516.68260120,4.59805801,0.20219300,0.00017411
162,512.28614569,4.39645551,0.20203828,0.00015471
163,508.07941586,4.20672983,0.20188569,0.00015259
164,504.05090472,4.02851114,0.20173593,0.00014976
165,500.18953213,3.86137258,0.20160119,0.00013474
166,496.48467867,3.70485347,0.20146566,0.00013552
167,492.92619924,3.55847942,0.20132838,0.00013729
168,489.50442252,3.42177673,0.20118838,0.00013999
169,486.21014200,3.29428052,0.20104490,0.00014348
170,483.03460379,3.17553821,0.20089743,0.00014748
171,479.96949364,3.06511016,0.20074574,0.00015168
172,477.00692496,2.96256868,0.20058995,0.00015579
173,474.13942899,2.86749597,0.20043041,0.00015954
174,471.35994811,2.77948088,0.20026766,0.00016275
175,468.66183310,2.69811501,0.20010228,0.00016538
176,466.03884414,2.62298895,0.19993480,0.00016748
177,463.48515407,2.55369007,0.19976561,0.00016919
178,460.99535109,2.48980298,0.19959487,0.00017074
179,458.56443808,2.43091301,0.19942247,0.00017240
180,456.18782611,2.37661198,0.19926387,0.00015860
181,453.86132111,2.32650499,0.19910996,0.00015391
182,451.58110450,2.28021661,0.19895245,0.00015751
183,449.34370906,2.23739544,0.19879066,0.00016179
184,447.14599233,2.19771672,0.19862395,0.00016671
185,444.98510930,2.16088303,0.19845176,0.00017220
186,442.85848569,2.12662361,0.19827363,0.00017813
187,440.76379304,2.09469266,0.19808926,0.00018437
188,438.69892596,2.06486708,0.19789849,0.00019077
189,436.66198221,2.03694375,0.19770127,0.00019722
190,434.65124546,2.01073675,0.19749764,0.00020363
191,432.66517049,1.98607497,0.19728770,0.00020994
192,430.70237012,1.96280036,0.19707156,0.00021614
193,428.76160302,1.94076710,0.19684934,0.00022222
194,426.84176147,1.91984155,0.19662288,0.00022645
195,424.94185878,1.89990269,0.19639886,0.00022403
196,423.06101626,1.88084253,0.19616860,0.00023026
197,421.19845011,1.86256615,0.19593226,0.00023634
198,419.35345886,1.84499124,0.19569002,0.00024224
199,417.52541176,1.82804710,0.19544209,0.00024793
200,415.71373842,1.81167334,0.19518873,0.00025336
201,413.91791983,1.79581859,0.19493024,0.00025849
202,412.13748076,1.78043907,0.19466693,0.00026331
203,410.37198328,1.76549748,0.19439914,0.00026779
204,408.62102148,1.75096180,0.19412718,0.00027195
205,406.88421716,1.73680432,0.19385136,0.00027582
206,405.16121633,1.72300083,0.19357192,0.00027944
207,403.45168638,1.70952995,0.19328905,0.00028287
208,401.75531367,1.69637271,0.19300289,0.00028616
209,400.07180138,1.68351228,0.19271350,0.00028939
210,398.40086751,1.67093387,0.19242092,0.00029258
211,396.74224298,1.65862453,0.19212512,0.00029580
212,395.09566994,1.64657304,0.19182607,0.00029905
213,393.46090024,1.63476970,0.19152374,0.00030233
214,391.83769414,1.62320610,0.19121809,0.00030565
215,390.22581925,1.61187489,0.19090910,0.00030899
216,388.62504973,1.60076952,0.19059679,0.00031231
217,387.03516574,1.58988400,0.19028120,0.00031559
218,385.45595312,1.57921262,0.18996239,0.00031881
219,383.88720338,1.56874974,0.18964044,0.00032195
220,382.32871381,1.55848957,0.18931545,0.00032499
221,380.78028772,1.54842608,0.18898752,0.00032793
222,379.24173474,1.53855298,0.18865675,0.00033077
223,377.71287099,1.52886375,0.18832327,0.00033348
224,376.19351917,1.51935182,0.18798718,0.00033609
225,374.68350855,1.51001062,0.18764862,0.00033856
226,373.18267487,1.50083367,0.18730771,0.00034090
227,371.69086021,1.49181466,0.18696462,0.00034310
228,370.20791281,1.48294740,0.18661949,0.00034513
229,368.73368696,1.47422585,0.18627251,0.00034698
230,367.26804290,1.46564406,0.18592386,0.00034865
231,365.81084674,1.45719616,0.18557374,0.00035011
232,364.36197035,1.44887638,0.18522236,0.00035138
233,362.92129136,1.44067900,0.18486990,0.00035246
234,361.48869300,1.43259835,0.18451656,0.00035335
235,360.06406412,1.42462888,0.18416249,0.00035406
236,358.64729899,1.41676513,0.18380787,0.00035463
237,357.23829721,1.40900177,0.18345282,0.00035505
238,355.83696357,1.40133365,0.18309745,0.00035536
239,354.44320777,1.39375580,0.18274188,0.00035557
240,353.05694431,1.38626346,0.18238619,0.00035569
241,351.67809218,1.37885213,0.18203046,0.00035573
242,350.30657467,1.37151751,0.18167477,0.00035569
243,348.94231910,1.36425556,0.18131918,0.00035559
244,347.58525661,1.35706249,0.18096376,0.00035542
245,346.23532188,1.34993473,0.18060857,0.00035519
246,344.89245294,1.34286894,0.18025367,0.00035490
247,343.55659093,1.33586200,0.17989911,0.00035455
248,342.22767997,1.32891097,0.17954495,0.00035416
249,340.90566689,1.32201308,0.17919123,0.00035373
250,339.59050115,1.31516574,0.17883797,0.00035326
251,338.28213460,1.30836655,0.17848522,0.00035275
252,336.98052136,1.30161324,0.17813328,0.00035193
253,335.68561764,1.29490372,0.17778211,0.00035117
254,334.39738159,1.28823604,0.17743147,0.00035064
255,333.11577319,1.28160841,0.17708138,0.00035009
256,331.84075404,1.27501914,0.17673188,0.00034950
257,330.57228734,1.26846670,0.17638299,0.00034889
258,329.31033771,1.26194964,0.17603474,0.00034824
259,328.05487109,1.25546662,0.17568718,0.00034757
260,326.80585468,1.24901641,0.17534031,0.00034687
261,325.56325681,1.24259787,0.17499417,0.00034614
262,324.32704686,1.23620994,0.17464876,0.00034541
263,323.09719521,1.22985165,0.17430410,0.00034467
264,321.87367310,1.22352211,0.17396018,0.00034392
265,320.65645263,1.21722048,0.17361700,0.00034318
266,319.44550661,1.21094602,0.17327455,0.00034245
267,318.24080858,1.20469803,0.17293282,0.00034172
268,317.04233268,1.19847590,0.17259182,0.00034101
269,315.85005364,1.19227905,0.17225151,0.00034030
270,314.66394667,1.18610696,0.17191191,0.00033960
271,313.48398750,1.17995918,0.17157300,0.00033891
272,312.31015222,1.17383527,0.17123477,0.00033822
273,311.14241737,1.16773486,0.17089723,0.00033754
274,309.98075977,1.16165759,0.17056037,0.00033686
275,308.82515661,1.15560316,0.17022418,0.00033619
276,307.67558532,1.14957129,0.16988865,0.00033553
277,306.53202360,1.14356172,0.16955378,0.00033487
278,305.39444937,1.13757423,0.16921956,0.00033422
279,304.26284075,1.13160862,0.16888598,0.00033358
280,303.13717601,1.12566474,0.16855302,0.00033295
281,302.01743360,1.11974241,0.16822069,0.00033233
282,300.90359207,1.11384153,0.16788898,0.00033171
283,299.79563008,1.10796198,0.16755788,0.00033110
284,298.69352641,1.10210368,0.16722739,0.00033049
285,297.59725986,1.09626654,0.16689750,0.00032989
286,296.50680935,1.09045051,0.16656822,0.00032928
287,295.42215380,1.08465555,0.16623954,0.00032868
288,294.34327220,1.07888160,0.16591147,0.00032808
289,293.27014354,1.07312866,0.16558398,0.00032748
290,292.20274684,1.06739670,0.16525709,0.00032689
291,291.14106113,1.06168571,0.16493079,0.00032630
292,290.08506543,1.05599570,0.16460507,0.00032572
293,289.03473875,1.05032668,0.16427992,0.00032515
294,287.99006008,1.04467867,0.16395534,0.00032458
295,286.95100838,1.03905170,0.16363149,0.00032385
296,285.91756259,1.03344579,0.16330828,0.00032321
297,284.88970160,1.02786099,0.16298565,0.00032264
298,283.86740424,1.02229736,0.16266358,0.00032207
299,282.85064931,1.01675493,0.16234208,0.00032150
300,281.83941554,1.01123377,0.16202116,0.00032092
301,280.83368161,1.00573393,0.16170081,0.00032035
302,279.83342612,1.00025549,0.16138104,0.00031977
303,278.83862762,0.99479851,0.16106185,0.00031919
304,277.84926456,0.98936305,0.16074325,0.00031860
305,276.86531537,0.98394920,0.16042523,0.00031801
306,275.88675836,0.97855701,0.16010838,0.00031686
307,274.91357179,0.97318657,0.15979247,0.00031591
308,273.94573384,0.96783795,0.15947716,0.00031531
309,272.98322263,0.96251121,0.15916246,0.00031470
310,272.02601618,0.95720645,0.15884837,0.00031409
311,271.07409245,0.95192373,0.15853491,0.00031347
312,270.12742933,0.94666312,0.15822206,0.00031284
313,269.18600463,0.94142470,0.15790984,0.00031222
314,268.24979609,0.93620854,0.15759826,0.00031159
315,267.31878137,0.93101472,0.15728731,0.00031095
316,266.39293808,0.92584330,0.15697699,0.00031031
317,265.47224373,0.92069435,0.15666905,0.00030795
318,264.55667579,0.91556794,0.15638721,0.00028183
319,263.64621164,0.91046414,0.15610596,0.00028126
320,262.74082862,0.90538302,0.15582528,0.00028068
321,261.84050399,0.90032464,0.15554518,0.00028010
322,260.94521493,0.89528905,0.15526565,0.00027952
323,260.05493860,0.89027633,0.15498671,0.00027894
324,259.16965206,0.88528654,0.15470835,0.00027836
325,258.28933235,0.88031972,0.15443056,0.00027778
326,257.41395641,0.87537594,0.15415336,0.00027720
327,256.54350116,0.87045525,0.15387674,0.00027662
328,255.67794345,0.86555770,0.15360070,0.00027604
329,254.81726010,0.86068336,0.15332524,0.00027546
330,253.96142785,0.85583225,0.15305036,0.00027488
331,253.11042341,0.85100444,0.15277607,0.00027429
332,252.26422345,0.84619996,0.15250236,0.00027371
333,251.42280459,0.84141886,0.15222923,0.00027313
334,250.58614341,0.83666118,0.15195668,0.00027255
335,249.75421645,0.83192696,0.15168472,0.00027196
336,248.92700021,0.82721624,0.15141334,0.00027138
337,248.10447117,0.82252904,0.15114254,0.00027080
338,247.28660575,0.81786541,0.15087233,0.00027021
339,246.47338038,0.81322537,0.15060270,0.00026963
340,245.66477143,0.80860895,0.15033364,0.00026905
341,244.86075526,0.80401617,0.15006517,0.00026847
342,244.06130819,0.79944707,0.14979728,0.00026789
343,243.26640653,0.79490166,0.14952997,0.00026731
344,242.47602658,0.79037995,0.14927752,0.00025245
345,241.69014460,0.78588198,0.14904133,0.00023619
346,240.90873684,0.78140775,0.14880566,0.00023567
347,240.13177956,0.77695729,0.14857051,0.00023516
348,239.35924897,0.77253059,0.14833587,0.00023464
349,238.59112130,0.76812767,0.14810174,0.00023413
350,237.82737276,0.76374854,0.14786812,0.00023362
351,237.06797955,0.75939321,0.14763501,0.00023311
352,236.31291789,0.75506167,0.14740240,0.00023260
353,235.56216395,0.75075393,0.14717030,0.00023210
354,234.81569395,0.74647000,0.14693871,0.00023159
355,234.07348409,0.74220986,0.14670762,0.00023109
356,233.33551057,0.73797352,0.14647703,0.00023059
357,232.60174961,0.73376097,0.14624694,0.00023009
358,231.87217741,0.72957220,0.14601735,0.00022959
359,231.14677021,0.72540720,0.14578826,0.00022909
360,230.42550425,0.72126596,0.14555966,0.00022859
361,229.70835578,0.71714847,0.14533157,0.00022810
362,228.99530106,0.71305472,0.14510396,0.00022760
363,228.28631638,0.70898468,0.14487686,0.00022711
364,227.58137804,0.70493834,0.14465024,0.00022662
365,226.88046236,0.70091568,0.14444318,0.00020706
366,226.18354568,0.69691667,0.14423661,0.00020657
367,225.49060438,0.69294130,0.14403047,0.00020613
368,224.80161484,0.68898954,0.14382478,0.00020569
369,224.11655349,0.68506135,0.14361953,0.00020525
370,223.43539677,0.68115672,0.14341472,0.00020481
371,222.75812117,0.67727561,0.14321034,0.00020437
372,222.08470318,0.67341798,0.14300658,0.00020376
373,221.41511937,0.66958382,0.14280773,0.00019885
374,220.74934630,0.66577307,0.14260930,0.00019843
375,220.08736059,0.66198570,0.14241938,0.00018992
376,219.42913891,0.65822169,0.14223105,0.00018833
377,218.77465793,0.65448098,0.14204313,0.00018793
378,218.12389440,0.65076353,0.14185560,0.00018752
379,217.47682510,0.64706930,0.14166848,0.00018712
380,216.83342684,0.64339826,0.14148177,0.00018672
381,216.19367649,0.63975034,0.14129546,0.00018631
382,215.55755098,0.63612552,0.14110954,0.00018591
383,214.92502725,0.63252373,0.14092403,0.00018551
384,214.29608233,0.62894492,0.14073892,0.00018511
385,213.67069327,0.62538906,0.14055421,0.00018471
386,213.04883719,0.62185608,0.14036990,0.00018431
387,212.43049127,0.61834592,0.14018842,0.00018149
388,211.81563272,0.61485855,0.14002743,0.00016099
389,211.20423883,0.61139389,0.13986678,0.00016065
390,210.59628693,0.60795190,0.13970647,0.00016031
391,209.99175441,0.60453251,0.13954651,0.00015996
392,209.39061875,0.60113567,0.13938689,0.00015962
393,208.79285744,0.59776130,0.13922761,0.00015928
394,208.19844808,0.59440936,0.13906867,0.00015894
395,207.60736831,0.59107978,0.13891006,0.00015860
396,207.01959582,0.58777249,0.13875180,0.00015826
397,206.43510839,0.58448743,0.13859388,0.00015793
398,205.85388386,0.58122453,0.13843629,0.00015759
399,205.27590014,0.57798372,0.13827904,0.00015725
400,204.70113520,0.57476495,0.13812212,0.00015692
401,204.12956707,0.57156813,0.13796554,0.00015658
402,203.56117387,0.56839320,0.13780930,0.00015625
403,202.99593379,0.56524008,0.13765338,0.00015591
404,202.43382508,0.56210871,0.13749781,0.00015558
405,201.87482606,0.55899902,0.13734256,0.00015525
406,201.31891514,0.55591092,0.13718765,0.00015491
407,200.76607078,0.55284435,0.13703306,0.00015458
408,200.21627155,0.54979924,0.13687881,0.00015425
409,199.66949605,0.54677549,0.13672489,0.00015392
410,199.12572300,0.54377305,0.13657130,0.00015359
411,198.58493116,0.54079184,0.13641803,0.00015326
412,198.04709940,0.53783177,0.13626510,0.00015294
413,197.51220663,0.53489277,0.13611249,0.00015261
414,196.98023187,0.53197476,0.13596021,0.00015228
415,196.45115421,0.52907766,0.13580826,0.00015195
416,195.92495281,0.52620140,0.13565663,0.00015163
417,195.40160692,0.52334589,0.13550895,0.00014768
418,194.88109585,0.52051106,0.13538208,0.00012687
419,194.36339902,0.51769683,0.13525916,0.00012291
420,193.84849591,0.51490311,0.13513651,0.00012266
421,193.33636608,0.51212983,0.13501410,0.00012241
422,192.82698917,0.50937691,0.13489195,0.00012215
423,192.32034491,0.50664426,0.13477005,0.00012190
424,191.81641311,0.50393180,0.13465168,0.00011837
425,191.31517364,0.50123946,0.13454007,0.00011161
426,190.81660649,0.49856716,0.13442868,0.00011139
427,190.32069168,0.49591481,0.13431752,0.00011117
428,189.82740936,0.49328233,0.13420657,0.00011094
429,189.33673971,0.49066964,0.13409585,0.00011072
430,188.84866305,0.48807667,0.13398535,0.00011050
431,188.36315972,0.48550333,0.13387508,0.00011028
432,187.88021018,0.48294954,0.13376502,0.00011006
433,187.39979495,0.48041523,0.13365518,0.00010984
434,186.92189463,0.47790031,0.13354557,0.00010962
435,186.44648992,0.47540471,0.13343617,0.00010940
436,185.97356157,0.47292835,0.13332699,0.00010918
437,185.50309042,0.47047115,0.13321803,0.00010896
438,185.03505740,0.46803303,0.13310929,0.00010874
439,184.56944348,0.46561391,0.13300077,0.00010852
440,184.10622976,0.46321373,0.13289247,0.00010831
441,183.64539737,0.46083239,0.13278438,0.00010809
442,183.18692753,0.45846984,0.13267651,0.00010787
443,182.73080155,0.45612598,0.13256885,0.00010766
444,182.27700079,0.45380076,0.13246141,0.00010744
445,181.82550671,0.45149408,0.13235419,0.00010722
446,181.37630081,0.44920589,0.13224718,0.00010701
447,180.92936470,0.44693611,0.13214038,0.00010679
448,180.48468004,0.44468466,0.13203380,0.00010658
449,180.04222855,0.44245148,0.13192744,0.00010637
450,179.60199205,0.44023650,0.13182128,0.00010615
451,179.16395241,0.43803964,0.13171744,0.00010385
452,178.72809157,0.43586084,0.13161444,0.00010300
453,178.29439155,0.43370002,0.13151165,0.00010280
454,177.86283442,0.43155713,0.13140905,0.00010260
455,177.43340233,0.42943209,0.13130665,0.00010240
456,177.00607748,0.42732484,0.13120445,0.00010220
457,176.58084217,0.42523531,0.13110245,0.00010200
458,176.15767873,0.42316344,0.13100064,0.00010181
459,175.73656956,0.42110917,0.13089903,0.00010161
460,175.31749714,0.41907242,0.13079761,0.00010142
461,174.90044399,0.41705315,0.13069639,0.00010122
462,174.48539270,0.41505128,0.13059537,0.00010103
463,174.07232594,0.41306676,0.13049454,0.00010083
464,173.66122640,0.41109953,0.13039390,0.00010064
465,173.25207688,0.40914953,0.13029345,0.00010045
466,172.84486019,0.40721669,0.13019319,0.00010026
467,172.43955922,0.40530097,0.13009313,0.00010006
468,172.03615693,0.40340229,0.12999326,0.00009987
469,171.63463631,0.40152062,0.12989357,0.00009968
470,171.23498042,0.39965589,0.12979408,0.00009950
471,170.83717238,0.39780804,0.12969477,0.00009931
472,170.44119536,0.39597702,0.12959565,0.00009912
473,170.04703258,0.39416278,0.12949672,0.00009893
474,169.65466732,0.39236526,0.12939797,0.00009875
475,169.26408290,0.39058442,0.12929941,0.00009856
476,168.87526272,0.38882019,0.12920104,0.00009838
477,168.48819019,0.38707252,0.12910284,0.00009819
478,168.10284882,0.38534137,0.12900483,0.00009801
479,167.71922213,0.38362669,0.12890701,0.00009783
480,167.33729372,0.38192841,0.12880936,0.00009765
481,166.95704722,0.38024650,0.12871190,0.00009746
482,166.57846632,0.37858090,0.12861461,0.00009728
483,166.20153475,0.37693157,0.12851751,0.00009711
484,165.82623630,0.37529845,0.12842134,0.00009617
485,165.45255480,0.37368150,0.12833107,0.00009027
486,165.08047414,0.37208066,0.12824097,0.00009010
487,164.70997825,0.37049590,0.12815104,0.00008993
488,164.34105110,0.36892715,0.12806129,0.00008975
489,163.97367671,0.36737439,0.12797171,0.00008958
490,163.60783916,0.36583755,0.12788231,0.00008941
491,163.24352257,0.36431659,0.12779307,0.00008923
492,162.88071110,0.36281147,0.12770401,0.00008906
493,162.51938896,0.36132214,0.12761512,0.00008889
494,162.15954041,0.35984855,0.12752640,0.00008872
495,161.80114975,0.35839066,0.12743785,0.00008855
496,161.44420133,0.35694842,0.12734946,0.00008838
497,161.08867954,0.35552179,0.12726125,0.00008821
498,160.73456882,0.35411072,0.12717320,0.00008805
499,160.38185366,0.35271516,0.12708532,0.00008788
500,160.03051858,0.35133508,0.12699761,0.00008771
501,159.68054816,0.34997042,0.12691006,0.00008755
502,159.33192701,0.34862115,0.12682268,0.00008738
503,158.98463979,0.34728721,0.12673547,0.00008722
504,158.63867122,0.34596857,0.12664841,0.00008705
505,158.29400604,0.34466518,0.12656152,0.00008689
506,157.95062905,0.34337699,0.12647480,0.00008673
507,157.60852508,0.34210397,0.12638823,0.00008656
508,157.26767901,0.34084606,0.12630183,0.00008640
509,156.92807578,0.33960323,0.12621559,0.00008624
510,156.58970035,0.33837543,0.12612951,0.00008608
511,156.25253772,0.33716262,0.12604359,0.00008592
512,155.91657297,0.33596476,0.12595783,0.00008576
513,155.58179117,0.33478179,0.12587223,0.00008560
514,155.24817749,0.33361369,0.12578679,0.00008544
515,154.91571709,0.33246040,0.12570151,0.00008528
516,154.58439520,0.33132189,0.12561638,0.00008513
517,154.25419710,0.33019810,0.12553141,0.00008497
518,153.92510809,0.32908901,0.12544660,0.00008481
519,153.59711353,0.32799456,0.12536412,0.00008249
520,153.27019881,0.32691472,0.12528564,0.00007848
521,152.94434938,0.32584943,0.12520729,0.00007835
522,152.61955071,0.32479867,0.12512941,0.00007787
523,152.29578833,0.32376238,0.12505197,0.00007745
524,151.97304780,0.32274053,0.12497465,0.00007732
525,151.65131473,0.32173307,0.12489746,0.00007719
526,151.33057477,0.32073996,0.12482041,0.00007706
527,151.01081361,0.31976116,0.12474348,0.00007693
528,150.69201699,0.31879662,0.12466668,0.00007680
529,150.37417068,0.31784631,0.12459000,0.00007667
