Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
38,18490.27554952,591.91018463,1.05140825,-0.01432098
39,17904.63126067,585.64428885,1.06497988,-0.01357163
40,17324.97634405,579.65491662,1.07777254,-0.01279266
41,16751.54622107,573.43012298,1.08977445,-0.01200191
42,16185.09499086,566.45123022,1.10098883,-0.01121438
43,15626.71644668,558.37854417,1.11142994,-0.01044111
44,15077.57052966,549.14591703,1.12111853,-0.00968858
45,14538.62864911,538.94188054,1.13007712,-0.00895860
46,14010.52918161,528.09946750,1.13832561,-0.00824848
47,13493.58135643,516.94782518,1.14587721,-0.00755160
48,12987.89381864,505.68753780,1.15273524,-0.00685803
49,12493.55763633,494.33618231,1.15889065,-0.00615541
50,12010.79998997,482.75764636,1.16432073,-0.00543008
51,11540.04726579,470.75272417,1.16898911,-0.00466838
52,11081.88170009,458.16556571,1.17284713,-0.00385802
53,10636.92212393,444.95957616,1.17583662,-0.00298949
54,10205.68708309,431.23504084,1.17789376,-0.00205714
55,9788.49852117,417.18856192,1.17895354,-0.00105977
56,9385.45975009,403.03877108,1.17895422,-0.00000068
57,8996.50553677,388.95421332,1.17784118,0.00111303
58,8621.49132348,375.01421329,1.17556961,0.00227158
59,8260.27594948,361.21537399,1.17210567,0.00346394
60,7912.76169714,347.51425234,1.16742638,0.00467929
61,7578.88038482,333.88131232,1.16151821,0.00590817
62,7258.54121876,320.33916606,1.15437501,0.00714320
63,6951.57225890,306.96895986,1.14599557,0.00837944
64,6657.68632180,293.88593710,1.13638120,0.00961437
65,6376.48648423,281.19983757,1.12553368,0.01084752
66,6107.50532980,268.98115442,1.11372247,0.01181121
67,5850.25658610,257.24874370,1.10078407,0.01293840
68,5604.27485216,245.98173395,1.08657178,0.01421229
69,5369.12868122,235.14617093,1.07108712,0.01548466
70,5144.40796891,224.72071231,1.05439422,0.01669289
71,4929.69962619,214.70834272,1.03658600,0.01780822
72,4724.56952278,205.13010342,1.01756364,0.01902236
73,4528.56268888,196.00683390,0.99737869,0.02018495
74,4341.22206552,187.34062336,0.97609102,0.02128767
75,4162.11552403,179.10654149,0.95376795,0.02232307
76,3990.85699216,171.25853187,0.93048371,0.02328424
77,3827.11176899,163.74522318,0.90631916,0.02416455
78,3670.58536581,156.52640317,0.88149874,0.02482042
79,3521.00388709,149.58147873,0.85612825,0.02537049
80,3378.09731480,142.90657228,0.83015178,0.02597647
81,3241.59375209,136.50356272,0.80366278,0.02648899
82,3111.22526362,130.36848846,0.77712972,0.02653307
83,2986.73907911,124.48618451,0.75047582,0.02665390
84,2867.90551406,118.83356505,0.72359421,0.02688161
85,2754.51695798,113.38855609,0.69660731,0.02698690
86,2646.37834663,108.13861135,0.66964244,0.02696487
87,2543.29472732,103.08361931,0.64294639,0.02669605
88,2445.06280116,98.23192616,0.61699870,0.02594769
89,2351.47030799,93.59249317,0.59154891,0.02544979
90,2262.30209043,89.16821756,0.56709601,0.02445290
91,2177.34794480,84.95414562,0.54312400,0.02397200
92,2096.40711739,80.94082741,0.51970846,0.02341555
93,2019.28729493,77.11982245,0.49701974,0.02268872
94,1945.79986882,73.48742612,0.47559290,0.02142684
95,1875.75545088,70.04441793,0.45523072,0.02036218
96,1808.96285217,66.79259872,0.43594226,0.01928846
97,1745.23189863,63.73095354,0.41768905,0.01825321
98,1684.37775643,60.85414220,0.40022158,0.01746748
99,1626.22374008,58.15401634,0.38352081,0.01670076
100,1570.60114359,55.62259649,0.36754064,0.01598018
101,1517.34710318,53.25404042,0.35232425,0.01521639
102,1466.30300365,51.04409953,0.33790782,0.01441643
103,1417.31548018,48.98752347,0.32468102,0.01322680
104,1370.24013855,47.07534162,0.31228594,0.01239508
105,1324.94620930,45.29392925,0.30070933,0.01157661
106,1281.31978574,43.62642356,0.28994175,0.01076758
107,1239.26430236,42.05548337,0.28030883,0.00963292
108,1198.69858326,40.56571910,0.27142206,0.00888676
109,1159.55388562,39.14469764,0.26351867,0.00790339
110,1121.77124471,37.78264092,0.25638025,0.00713842
111,1085.29945278,36.47179193,0.24978351,0.00659674
112,1050.09312007,35.20633271,0.24356286,0.00622066
113,1016.11019535,33.98292472,0.23767355,0.00588931
114,983.30903165,32.80116370,0.23207999,0.00559356
115,951.64588529,31.66314636,0.22675369,0.00532630
116,921.07391043,30.57197486,0.22202265,0.00473104
117,891.54407989,29.52983053,0.21751678,0.00450587
118,863.00749533,28.53658456,0.21330576,0.00421102
119,835.41795312,27.58954221,0.20964721,0.00365855
120,808.73378075,26.68417238,0.20610627,0.00354094
121,782.91863230,25.81514845,0.20265999,0.00344628
122,757.94155305,24.97707924,0.19928826,0.00337172
123,733.77676053,24.16479252,0.19623229,0.00305598
124,710.40329092,23.37346961,0.19326195,0.00297034
125,687.80433597,22.59895495,0.19033327,0.00292868
126,665.96610368,21.83823229,0.18745159,0.00288168
127,644.87636203,21.08974165,0.18484923,0.00260237
128,624.52313510,20.35322693,0.18230757,0.00254165
129,604.89400169,19.62913341,0.17983829,0.00246929
130,585.97608917,18.91791252,0.17760769,0.00223060
131,567.75645067,18.21963850,0.17567500,0.00193269
132,550.22237437,17.53407629,0.17408623,0.00158877
133,533.36136970,16.86100467,0.17267908,0.00140715
134,517.16090080,16.20046890,0.17134258,0.00133650
135,501.60811984,15.55278095,0.17007835,0.00126423
136,486.68978666,14.91833318,0.16888988,0.00118847
137,472.39236840,14.29741826,0.16788372,0.00100616
138,458.70219180,13.69017659,0.16695518,0.00092854
139,445.60555624,13.09663557,0.16610683,0.00084834
140,433.08882509,12.51673115,0.16533962,0.00076721
141,421.13855692,11.95026817,0.16465200,0.00068763
142,409.74166658,11.39689034,0.16403930,0.00061269
143,398.88550420,10.85616238,0.16349687,0.00054244
144,388.55772563,10.32777857,0.16303046,0.00046641
145,378.74593483,9.81179081,0.16260919,0.00042127
146,369.43722261,9.30871222,0.16221696,0.00039222
147,360.61779094,8.81943167,0.16183745,0.00037952
148,352.27279320,8.34499773,0.16148127,0.00035617
149,344.38639914,7.88639406,0.16112575,0.00035552
150,336.94200324,7.44439590,0.16082537,0.00030039
151,329.92248398,7.01951926,0.16055151,0.00027386
152,323.31045791,6.61202607,0.16029710,0.00025441
153,317.08850181,6.22195610,0.16003698,0.00026012
154,311.23931518,5.84918664,0.15973969,0.00029729
155,305.74579076,5.49352441,0.15940821,0.00033148
156,300.59098377,5.15480700,0.15904609,0.00036211
157,295.75801746,4.83296631,0.15865729,0.00038881
158,291.22999680,4.52802066,0.15824604,0.00041125
159,286.98998986,4.24000694,0.15781696,0.00042908
160,283.02108852,3.96890133,0.15737499,0.00044197
161,279.30651438,3.71457414,0.15692519,0.00044979
162,275.82972554,3.47678884,0.15647246,0.00045273
163,272.57450351,3.25522204,0.15602103,0.00045143
164,269.52502591,3.04947759,0.15557403,0.00044701
165,266.66593818,2.85908773,0.15514131,0.00043271
166,263.98242530,2.68351288,0.15471480,0.00042651
167,261.46027436,2.52215094,0.15429086,0.00042394
168,259.08592027,2.37435410,0.15386737,0.00042349
169,256.84647732,2.23944295,0.15344176,0.00042561
170,254.72976344,2.11671388,0.15301150,0.00043026
171,252.72431806,2.00544538,0.15257449,0.00043702
172,250.81940766,1.90491041,0.15213478,0.00043971
173,249.00501453,1.81439313,0.15170876,0.00042602
174,247.27181483,1.73319970,0.15128113,0.00042763
175,245.61115954,1.66065529,0.15084347,0.00043766
176,244.01506929,1.59609024,0.15039644,0.00044703
177,242.47624229,1.53882700,0.14994060,0.00045583
178,240.98806459,1.48817771,0.14947634,0.00046426
179,239.54461107,1.44345352,0.14900384,0.00047250
180,238.14063130,1.40397977,0.14852326,0.00048059
181,236.77152062,1.36911068,0.14803484,0.00048841
182,235.43327891,1.33824171,0.14754142,0.00049343
183,234.12245968,1.31081923,0.14704494,0.00049648
184,232.83611294,1.28634675,0.14654341,0.00050152
185,231.57172813,1.26438481,0.14603851,0.00050490
186,230.32718386,1.24454426,0.14553199,0.00050652
187,229.10070773,1.22647613,0.14505872,0.00047327
188,227.89084425,1.20986349,0.14460540,0.00045332
189,226.69642562,1.19441862,0.14415323,0.00045217
190,225.51654102,1.17988461,0.14371038,0.00044285
191,224.35050295,1.16603807,0.14326788,0.00044250
192,223.19781215,1.15269080,0.14282554,0.00044233
193,222.05812245,1.13968970,0.14238321,0.00044234
194,220.93120695,1.12691550,0.14194079,0.00044241
195,219.81692678,1.11428017,0.14149832,0.00044248
196,218.71520427,1.10172251,0.14105580,0.00044252
197,217.62600198,1.08920229,0.14061314,0.00044266
198,216.54930740,1.07669458,0.14017003,0.00044311
199,215.48512171,1.06418569,0.13972592,0.00044411
200,214.43345038,1.05167133,0.13928011,0.00044580
201,213.39429467,1.03915571,0.13883191,0.00044820
202,212.36764402,1.02665065,0.13838916,0.00044275
203,211.35346985,1.01417418,0.13795351,0.00043565
204,210.35172088,1.00174897,0.13753360,0.00041991
205,209.36231978,0.98940109,0.13716482,0.00036878
206,208.38516104,0.97715874,0.13680578,0.00035904
207,207.42011020,0.96505084,0.13644610,0.00035968
208,206.46700473,0.95310547,0.13608663,0.00035947
209,205.52565613,0.94134860,0.13572803,0.00035860
210,204.59585286,0.92980327,0.13537068,0.00035734
211,203.67736365,0.91848921,0.13503692,0.00033376
212,202.76994105,0.90742260,0.13471041,0.00032652
213,201.87332520,0.89661585,0.13438525,0.00032516
214,200.98724758,0.88607762,0.13406152,0.00032373
215,200.11143438,0.87581320,0.13373942,0.00032210
216,199.24560920,0.86582518,0.13341924,0.00032018
217,198.38949526,0.85611394,0.13310764,0.00031160
218,197.54281723,0.84667803,0.13281157,0.00029607
219,196.70530299,0.83751425,0.13251765,0.00029393
220,195.87668520,0.82861779,0.13222567,0.00029197
221,195.05670285,0.81998235,0.13193534,0.00029033
222,194.24510258,0.81160027,0.13164629,0.00028905
223,193.44163994,0.80346264,0.13135822,0.00028807
224,192.64608046,0.79555948,0.13107096,0.00028726
225,191.85820041,0.78788005,0.13078454,0.00028642
226,191.07778717,0.78041323,0.13049916,0.00028538
227,190.30463933,0.77314784,0.13021514,0.00028402
228,189.53856647,0.76607286,0.12993350,0.00028163
229,188.77938890,0.75917756,0.12965506,0.00027844
230,188.02693739,0.75245152,0.12937896,0.00027610
231,187.28105273,0.74588466,0.12910542,0.00027355
232,186.54158544,0.73946729,0.12883455,0.00027087
233,185.80839531,0.73319013,0.12858687,0.00024768
234,185.08135103,0.72704428,0.12835171,0.00023516
235,184.36032967,0.72102137,0.12811913,0.00023258
236,183.64521605,0.71511362,0.12788913,0.00022999
237,182.93590210,0.70931395,0.12766170,0.00022743
238,182.23228612,0.70361598,0.12743677,0.00022493
239,181.53427215,0.69801398,0.12721421,0.00022256
240,180.84176931,0.69250284,0.12699387,0.00022034
241,180.15469134,0.68707797,0.12677557,0.00021831
242,179.47295608,0.68173526,0.12655913,0.00021644
243,178.79648511,0.67647097,0.12634443,0.00021470
244,178.12520337,0.67128174,0.12613140,0.00021302
245,177.45903883,0.66616453,0.12592005,0.00021135
246,176.79792223,0.66111660,0.12571043,0.00020962
247,176.14178673,0.65613551,0.12550263,0.00020781
248,175.49056766,0.65121906,0.12529672,0.00020591
249,174.84420237,0.64636529,0.12509275,0.00020396
250,174.20262998,0.64157239,0.12489076,0.00020200
251,173.56579130,0.63683868,0.12469643,0.00019433
252,172.93362872,0.63216259,0.12450978,0.00018665
253,172.30608609,0.62754263,0.12432486,0.00018493
254,171.68310872,0.62297737,0.12414158,0.00018328
255,171.06464325,0.61846546,0.12395988,0.00018170
256,170.45063765,0.61400560,0.12377971,0.00018017
257,169.84104111,0.60959654,0.12360100,0.00017871
258,169.23580399,0.60523712,0.12342368,0.00017731
259,168.63487776,0.60092623,0.12324768,0.00017600
260,168.03821496,0.59666280,0.12307289,0.00017479
261,167.44576912,0.59244584,0.12289922,0.00017368
262,166.85749473,0.58827439,0.12272655,0.00017266
263,166.27334722,0.58414752,0.12255482,0.00017173
264,165.69328287,0.58006435,0.12238397,0.00017085
265,165.11725884,0.57602403,0.12221396,0.00017001
266,164.54523311,0.57202573,0.12204478,0.00016918
267,163.97716447,0.56806864,0.12187642,0.00016836
268,163.41301247,0.56415200,0.12170888,0.00016754
269,162.85273744,0.56027503,0.12154214,0.00016674
270,162.29630041,0.55643702,0.12137617,0.00016597
271,161.74366315,0.55263726,0.12121095,0.00016522
272,161.19478809,0.54887506,0.12104644,0.00016451
273,160.64963832,0.54514977,0.12088262,0.00016382
274,160.10817757,0.54146075,0.12072320,0.00015943
275,159.57037018,0.53780739,0.12057497,0.00014823
276,159.03618106,0.53418912,0.12042730,0.00014767
277,158.50557571,0.53060535,0.12028017,0.00014713
278,157.97852016,0.52705555,0.12013356,0.00014662
279,157.45498096,0.52353920,0.11998742,0.00014614
280,156.93492515,0.52005580,0.11984172,0.00014570
281,156.41832028,0.51660488,0.11969643,0.00014529
282,155.90513432,0.51318596,0.11955153,0.00014490
283,155.39533570,0.50979861,0.11940702,0.00014451
284,154.88889330,0.50644240,0.11927023,0.00013679
285,154.38577638,0.50311692,0.11914028,0.00012995
286,153.88595462,0.49982176,0.11901069,0.00012959
287,153.38939811,0.49655652,0.11888146,0.00012922
288,152.89607728,0.49332083,0.11875262,0.00012885
289,152.40596296,0.49011432,0.11862415,0.00012846
290,151.91902634,0.48693662,0.11849607,0.00012808
291,151.43523896,0.48378739,0.11836837,0.00012770
292,150.95457267,0.48066629,0.11824105,0.00012732
293,150.47699969,0.47757298,0.11811413,0.00012693
294,150.00249253,0.47450715,0.11798759,0.00012654
295,149.53102405,0.47146848,0.11786213,0.00012546
296,149.06256738,0.46845667,0.11773893,0.00012321
297,148.59709596,0.46547141,0.11761610,0.00012282
298,148.13458353,0.46251243,0.11749366,0.00012244
299,147.67500410,0.45957943,0.11737160,0.00012206
300,147.21833194,0.45667216,0.11724992,0.00012168
301,146.76454158,0.45379035,0.11712861,0.00012130
302,146.31360783,0.45093375,0.11700769,0.00012092
303,145.86550572,0.44810211,0.11688716,0.00012054
304,145.42021054,0.44529518,0.11676701,0.00012014
305,144.97769780,0.44251274,0.11664727,0.00011974
306,144.53794326,0.43975454,0.11652793,0.00011934
307,144.10092289,0.43702037,0.11640899,0.00011894
308,143.66661289,0.43430999,0.11629045,0.00011854
309,143.23498969,0.43162320,0.11617231,0.00011814
310,142.80602992,0.42895977,0.11605457,0.00011774
311,142.37971041,0.42631951,0.11593724,0.00011733
312,141.95600821,0.42370220,0.11582031,0.00011693
313,141.53490057,0.42110764,0.11570379,0.00011652
314,141.11636492,0.41853565,0.11559139,0.00011239
315,140.70037889,0.41598603,0.11549472,0.00009667
316,140.28692031,0.41345858,0.11539835,0.00009637
317,139.87596717,0.41095313,0.11532565,0.00007271
318,139.46749767,0.40846950,0.11526811,0.00005753
319,139.06149017,0.40600750,0.11521155,0.00005656
320,138.65792320,0.40356697,0.11515509,0.00005646
321,138.25677548,0.40114772,0.11509873,0.00005636
322,137.85802589,0.39874959,0.11504248,0.00005626
323,137.46165348,0.39637241,0.11498632,0.00005616
324,137.06763746,0.39401602,0.11493026,0.00005606
325,136.67595721,0.39168025,0.11487430,0.00005596
326,136.28659229,0.38936493,0.11481844,0.00005587
327,135.89952238,0.38706991,0.11476266,0.00005577
328,135.51472736,0.38479502,0.11470697,0.00005569
329,135.13218725,0.38254011,0.11465138,0.00005560
330,134.75188223,0.38030502,0.11459586,0.00005551
331,134.37379264,0.37808959,0.11454043,0.00005543
332,133.99789897,0.37589367,0.11448508,0.00005535
333,133.62418188,0.37371709,0.11442981,0.00005527
334,133.25262217,0.37155971,0.11437461,0.00005520
335,132.88320080,0.36942137,0.11431949,0.00005512
336,132.51589888,0.36730192,0.11426444,0.00005505
337,132.15069768,0.36520120,0.11420945,0.00005498
338,131.78757862,0.36311906,0.11415454,0.00005492
339,131.42652327,0.36105535,0.11409969,0.00005485
340,131.06751336,0.35900992,0.11405215,0.00004754
341,130.71053075,0.35698261,0.11400617,0.00004598
342,130.35555748,0.35497327,0.11396022,0.00004595
343,130.00257572,0.35298176,0.11391431,0.00004591
344,129.65156781,0.35100791,0.11386843,0.00004588
345,129.30251623,0.34905159,0.11382259,0.00004584
346,128.95540360,0.34711263,0.11377678,0.00004581
347,128.61021272,0.34519088,0.11373101,0.00004577
348,128.26692651,0.34328621,0.11368528,0.00004574
349,127.92552806,0.34139845,0.11363958,0.00004570
350,127.58600061,0.33952745,0.11359391,0.00004566
351,127.24832755,0.33767306,0.11354828,0.00004563
352,126.91249240,0.33583514,0.11350269,0.00004559
353,126.57847887,0.33401354,0.11345714,0.00004556
354,126.24627077,0.33220809,0.11341161,0.00004552
355,125.91585211,0.33041866,0.11336613,0.00004549
356,125.58720701,0.32864510,0.11332068,0.00004545
357,125.26031976,0.32688725,0.11327527,0.00004541
358,124.93517480,0.32514496,0.11322990,0.00004537
359,124.61175671,0.32341809,0.11318457,0.00004533
360,124.29005022,0.32170649,0.11314140,0.00004316
361,123.97004023,0.32001000,0.11311284,0.00002857
362,123.65171175,0.31832848,0.11308424,0.00002859
363,123.33504998,0.31666178,0.11305562,0.00002862
364,123.02004023,0.31500974,0.11302698,0.00002864
365,122.70666800,0.31337223,0.11299831,0.00002867
366,122.39491891,0.31174909,0.11296962,0.00002869
367,122.08477874,0.31014017,0.11294091,0.00002871
368,121.77623341,0.30854533,0.11291217,0.00002874
369,121.46926901,0.30696441,0.11288479,0.00002738
370,121.16387175,0.30539726,0.11286228,0.00002251
371,120.86002800,0.30384375,0.11283974,0.00002254
372,120.55772429,0.30230371,0.11281718,0.00002256
373,120.25694729,0.30077700,0.11279459,0.00002259
374,119.95768381,0.29926348,0.11277198,0.00002261
375,119.65992082,0.29776299,0.11275186,0.00002012
376,119.36364544,0.29627538,0.11274011,0.00001175
377,119.06884493,0.29480051,0.11272831,0.00001180
378,118.77550670,0.29333823,0.11271646,0.00001185
379,118.48361830,0.29188839,0.11270456,0.00001191
380,118.19316745,0.29045085,0.11269260,0.00001196
381,117.90414200,0.28902545,0.11268059,0.00001201
382,117.61652995,0.28761205,0.11266853,0.00001206
383,117.33031945,0.28621050,0.11265642,0.00001211
384,117.04549880,0.28482065,0.11264425,0.00001216
385,116.76205644,0.28344236,0.11263204,0.00001221
386,116.47998096,0.28207548,0.11261978,0.00001226
387,116.19926110,0.28071986,0.11260746,0.00001231
388,115.91988575,0.27937536,0.11259510,0.00001236
389,115.64184392,0.27804182,0.11258268,0.00001241
390,115.36512480,0.27671912,0.11257022,0.00001246
391,115.08971772,0.27540709,0.11255771,0.00001251
392,114.81561212,0.27410559,0.11254515,0.00001256
393,114.54279763,0.27281449,0.11253254,0.00001261
394,114.27126401,0.27153363,0.11251989,0.00001265
395,114.00100114,0.27026287,0.11250719,0.00001270
396,113.73199907,0.26900207,0.11249444,0.00001275
397,113.46424800,0.26775108,0.11248165,0.00001279
398,113.19773824,0.26650976,0.11246881,0.00001284
399,112.93246026,0.26527797,0.11245593,0.00001288
400,112.66840469,0.26405558,0.11244300,0.00001293
401,112.40556226,0.26284242,0.11243068,0.00001231
402,112.14392388,0.26163838,0.11241908,0.00001160
403,111.88348058,0.26044330,0.11240743,0.00001165
404,111.62422353,0.25925705,0.11239573,0.00001170
405,111.36614403,0.25807950,0.11238397,0.00001176
406,111.10923354,0.25691049,0.11237217,0.00001181
407,110.85348363,0.25574990,0.11236031,0.00001186
408,110.59888604,0.25459759,0.11234841,0.00001190
409,110.34543261,0.25345343,0.11234052,0.00000789
410,110.09311533,0.25231728,0.11233276,0.00000776
411,109.84192633,0.25118900,0.11232494,0.00000782
412,109.59185786,0.25006847,0.11231705,0.00000788
413,109.34290230,0.24895556,0.11230911,0.00000794
414,109.09505218,0.24785012,0.11230111,0.00000800
415,108.84830013,0.24675205,0.11229305,0.00000806
416,108.60263894,0.24566119,0.11228493,0.00000812
417,108.35806150,0.24457744,0.11227676,0.00000818
418,108.11456083,0.24350066,0.11226852,0.00000823
419,107.87213011,0.24243073,0.11226023,0.00000829
420,107.63076259,0.24136752,0.11225189,0.00000835
421,107.39045167,0.24031092,0.11224348,0.00000840
422,107.15119088,0.23926079,0.11223503,0.00000846
423,106.91297385,0.23821703,0.11222651,0.00000851
424,106.67579433,0.23717951,0.11221795,0.00000857
425,106.43964621,0.23614812,0.11221151,0.00000644
426,106.20452347,0.23512274,0.11220698,0.00000452
427,105.97042021,0.23410326,0.11220239,0.00000460
428,105.73733064,0.23308956,0.11219771,0.00000467
429,105.50524910,0.23208154,0.11219297,0.00000475
430,105.27417002,0.23107908,0.11218815,0.00000482
431,105.04408793,0.23008208,0.11218326,0.00000489
432,104.81499750,0.22909044,0.11218214,0.00000112
433,104.58689346,0.22810404,0.11218302,-0.00000088
434,104.35977068,0.22712278,0.11218380,-0.00000078
435,104.13362411,0.22614657,0.11218449,-0.00000069
436,103.90844880,0.22517530,0.11218508,-0.00000059
437,103.68423992,0.22420889,0.11218557,-0.00000049
438,103.46099269,0.22324722,0.11218597,-0.00000040
439,103.23870247,0.22229022,0.11218627,-0.00000030
440,103.01736469,0.22133778,0.11218648,-0.00000021
441,102.79697486,0.22038983,0.11218660,-0.00000011
442,102.57752860,0.21944626,0.11218662,-0.00000002
443,102.35902160,0.21850700,0.11218655,0.00000007
444,102.14144963,0.21757197,0.11218638,0.00000016
445,101.92480855,0.21664108,0.11218613,0.00000026
446,101.70909431,0.21571424,0.11218578,0.00000035
447,101.49430291,0.21479140,0.11218534,0.00000044
448,101.28043044,0.21387247,0.11218482,0.00000053
449,101.06747307,0.21295737,0.11218420,0.00000062
450,100.85542703,0.21204604,0.11218350,0.00000070
451,100.64428862,0.21113841,0.11218270,0.00000079
452,100.43405421,0.21023441,0.11218182,0.00000088
453,100.22472023,0.20933399,0.11218086,0.00000097
454,100.01628316,0.20843707,0.11218257,-0.00000172
455,99.80873957,0.20754359,0.11218436,-0.00000178
456,99.60208605,0.20665351,0.11218603,-0.00000168
457,99.39631928,0.20576677,0.11218761,-0.00000158
458,99.19143597,0.20488331,0.11219007,-0.00000246
459,98.98743289,0.20400309,0.11219336,-0.00000329
460,98.78430684,0.20312605,0.11219653,-0.00000318
461,98.58205469,0.20225215,0.11219959,-0.00000306
462,98.38067334,0.20138135,0.11220254,-0.00000295
463,98.18015974,0.20051361,0.11220538,-0.00000284
464,97.98051085,0.19964889,0.11220811,-0.00000273
465,97.78172370,0.19878715,0.11221072,-0.00000262
466,97.58379535,0.19792836,0.11221323,-0.00000251
467,97.38672287,0.19707248,0.11221563,-0.00000240
468,97.19050337,0.19621950,0.11221792,-0.00000229
469,96.99513399,0.19536938,0.11222010,-0.00000218
470,96.80061189,0.19452209,0.11222217,-0.00000208
471,96.60693427,0.19367763,0.11222414,-0.00000197
472,96.41409831,0.19283596,0.11222601,-0.00000186
473,96.22210125,0.19199706,0.11222777,-0.00000176
474,96.03094031,0.19116093,0.11222943,-0.00000166
475,95.84061276,0.19032756,0.11223098,-0.00000155
476,95.65111584,0.18949692,0.11223243,-0.00000145
477,95.46244683,0.18866901,0.11223378,-0.00000135
478,95.27460301,0.18784382,0.11223503,-0.00000125
479,95.08758165,0.18702136,0.11223618,-0.00000115
480,94.90138004,0.18620161,0.11223723,-0.00000105
481,94.71599546,0.18538458,0.11223818,-0.00000095
482,94.53142519,0.18457027,0.11223903,-0.00000085
483,94.34766650,0.18375869,0.11223979,-0.00000076
484,94.16471667,0.18294983,0.11224045,-0.00000066
485,93.98257296,0.18214371,0.11224102,-0.00000057
486,93.80123263,0.18134034,0.11224149,-0.00000047
487,93.62069291,0.18053972,0.11224186,-0.00000038
488,93.44095103,0.17974188,0.11224215,-0.00000028
489,93.26200421,0.17894682,0.11224234,-0.00000019
490,93.08384964,0.17815457,0.11224243,-0.00000010
491,92.90648451,0.17736513,0.11224244,-0.00000001
492,92.72990596,0.17657854,0.11224236,0.00000008
493,92.55411115,0.17579482,0.11224218,0.00000017
494,92.37909717,0.17501398,0.11224192,0.00000026
495,92.20486112,0.17423605,0.11224157,0.00000035
496,92.03140006,0.17346106,0.11224113,0.00000044
497,91.85871103,0.17268903,0.11224060,0.00000053
498,91.68679103,0.17192000,0.11223999,0.00000061
499,91.51563705,0.17115398,0.11223929,0.00000070
500,91.34524602,0.17039103,0.11223850,0.00000078
501,91.17561487,0.16963115,0.11223763,0.00000087
502,91.00674047,0.16887440,0.11223668,0.00000095
503,90.83861967,0.16812080,0.11223564,0.00000104
504,90.67124928,0.16737039,0.11223452,0.00000112
505,90.50462609,0.16662319,0.11223332,0.00000120
506,90.33874683,0.16587926,0.11223204,0.00000128
507,90.17360820,0.16513863,0.11223067,0.00000136
508,90.00920686,0.16440133,0.11222923,0.00000144
509,89.84553946,0.16366740,0.11222770,0.00000152
510,89.68260257,0.16293689,0.11222610,0.00000160
511,89.52039274,0.16220983,0.11222442,0.00000168
512,89.35890649,0.16148625,0.11222266,0.00000176
513,89.19814028,0.16076621,0.11222082,0.00000184
514,89.03809054,0.16004974,0.11221890,0.00000191
515,88.87875367,0.15933688,0.11221691,0.00000199
516,88.72012600,0.15862767,0.11221484,0.00000207
517,88.56220385,0.15792215,0.11221270,0.00000214
518,88.40498349,0.15722036,0.11221048,0.00000222
519,88.24846115,0.15652234,0.11220819,0.00000229
520,88.09263301,0.15582814,0.11220583,0.00000237
521,87.93749523,0.15513779,0.11220339,0.00000244
522,87.78304390,0.15445132,0.11220087,0.00000251
523,87.62927511,0.15376879,0.11219829,0.00000259
524,87.47618489,0.15309022,0.11219563,0.00000266
525,87.32376923,0.15241566,0.11219290,0.00000273
526,87.17202408,0.15174515,0.11219010,0.00000280
527,87.02094536,0.15107871,0.11218723,0.00000287
