Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
63,20.86995161,0.30096980,0.18598162,0.00246127
64,20.58282209,0.28712952,0.18392543,0.00205619
65,20.29563258,0.28718951,0.18232105,0.00160438
66,20.04170806,0.25392452,0.18087257,0.00144848
67,19.78218170,0.25952636,0.17894669,0.00192588
68,19.52406187,0.25811983,0.17726812,0.00167857
69,19.27371822,0.25034365,0.17619899,0.00106913
70,19.03905962,0.23465860,0.17448521,0.00171378
71,18.81995823,0.21910140,0.17353061,0.00095460
72,18.59591019,0.22404803,0.17227832,0.00125229
73,18.37433326,0.22157693,0.17075529,0.00152303
74,18.16429402,0.21003925,0.16954565,0.00120965
75,17.96045692,0.20383710,0.16883800,0.00070765
76,17.77104797,0.18940896,0.16710115,0.00173685
77,17.57168329,0.19936468,0.16618910,0.00091205
78,17.38561469,0.18606860,0.16532299,0.00086610
79,17.20260038,0.18301431,0.16437853,0.00094447
80,17.02516268,0.17743770,0.16335917,0.00101935
81,16.85268113,0.17248156,0.16226054,0.00109863
82,16.68373513,0.16894600,0.16150529,0.00075525
83,16.51499209,0.16874304,0.16066755,0.00083774
84,16.34759250,0.16739959,0.15995321,0.00071434
85,16.19581053,0.15178197,0.15859771,0.00135551
86,16.03864421,0.15716632,0.15796402,0.00063369
87,15.88914495,0.14949926,0.15742922,0.00053480
88,15.74350687,0.14563808,0.15664022,0.00078900
89,15.60178149,0.14172538,0.15600914,0.00063108
90,15.45389855,0.14788294,0.15499809,0.00101105
91,15.31351832,0.14038023,0.15446881,0.00052927
92,15.17302769,0.14049062,0.15372676,0.00074206
93,15.04132223,0.13170546,0.15302817,0.00069859
94,14.90961890,0.13170334,0.15229143,0.00073673
95,14.78082570,0.12879320,0.15148171,0.00080973
96,14.65067762,0.13014808,0.15101972,0.00046199
97,14.52562587,0.12505175,0.15065697,0.00036274
98,14.40596346,0.11966241,0.14974435,0.00091262
99,14.28559522,0.12036824,0.14936474,0.00037961
100,14.16933288,0.11626233,0.14871090,0.00065384
101,14.05168623,0.11764666,0.14801777,0.00069313
102,13.93835974,0.11332649,0.14760172,0.00041605
103,13.82593371,0.11242603,0.14706631,0.00053541
104,13.71521250,0.11072121,0.14636760,0.00069870
105,13.60786510,0.10734741,0.14599292,0.00037469
106,13.49604690,0.11181819,0.14521259,0.00078033
107,13.39171701,0.10432989,0.14498671,0.00022588
108,13.29095858,0.10075843,0.14419842,0.00078829
109,13.18704175,0.10391683,0.14364873,0.00054969
110,13.08406723,0.10297453,0.14300122,0.00064751
111,12.98361438,0.10045285,0.14258204,0.00041918
112,12.88649015,0.09712423,0.14221447,0.00036757
113,12.79196307,0.09452708,0.14152007,0.00069440
114,12.69417858,0.09778450,0.14123831,0.00028176
115,12.60032920,0.09384938,0.14068472,0.00055359
116,12.51054227,0.08978694,0.14029643,0.00038829
117,12.41699771,0.09354455,0.13971594,0.00058049
118,12.32573713,0.09126058,0.13934885,0.00036709
119,12.23620105,0.08953608,0.13886501,0.00048384
120,12.15044839,0.08575266,0.13846638,0.00039863
121,12.06468044,0.08576796,0.13814573,0.00032065
