Iteration,Cost,Cost Diff
163,1014.96011952,0.08406567
164,1014.87647665,0.08364287
165,1014.79322858,0.08324807
166,1014.71034740,0.08288118
167,1014.62780534,0.08254206
168,1014.54557483,0.08223051
169,1014.46362851,0.08194632
170,1014.38193926,0.08168925
171,1014.30048023,0.08145903
172,1014.21922481,0.08125543
173,1014.13814662,0.08107818
174,1014.05721956,0.08092707
175,1013.97641771,0.08080185
176,1013.89571540,0.08070231
177,1013.81508717,0.08062824
178,1013.73450773,0.08057944
179,1013.65395204,0.08055569
180,1013.57339526,0.08055678
181,1013.49281277,0.08058249
182,1013.41218020,0.08063257
183,1013.33147343,0.08070677
184,1013.25066860,0.08080482
185,1013.16974218,0.08092643
186,1013.08867090,0.08107128
187,1013.00743185,0.08123904
188,1012.92600248,0.08142938
189,1012.84436056,0.08164191
190,1012.76248430,0.08187626
191,1012.68035227,0.08213203
192,1012.59794348,0.08240880
193,1012.51523735,0.08270613
194,1012.43221378,0.08302358
195,1012.34885310,0.08336068
196,1012.26513614,0.08371696
197,1012.18104423,0.08409192
198,1012.09655917,0.08448506
199,1012.01166331,0.08489586
200,1011.92633952,0.08532379
201,1011.84057121,0.08576831
202,1011.75434235,0.08622886
203,1011.66763748,0.08670487
204,1011.58044171,0.08719577
205,1011.49274075,0.08770096
206,1011.40452092,0.08821983
207,1011.31576914,0.08875178
208,1011.22647296,0.08929617
209,1011.13662059,0.08985237
210,1011.04620087,0.09041972
211,1010.95520332,0.09099756
212,1010.86361811,0.09158521
213,1010.77143612,0.09218199
214,1010.67864890,0.09278722
215,1010.58524873,0.09340017
216,1010.49122859,0.09402014
217,1010.39658219,0.09464640
218,1010.30130396,0.09527822
219,1010.20538910,0.09591486
220,1010.10883355,0.09655555
221,1010.01163401,0.09719954
222,1009.91378796,0.09784605
223,1009.81529366,0.09849430
224,1009.71615016,0.09914350
225,1009.61635731,0.09979285
226,1009.51591577,0.10044154
227,1009.41482701,0.10108875
228,1009.31309334,0.10173367
229,1009.21071788,0.10237546
230,1009.10770459,0.10301329
231,1009.00405826,0.10364633
232,1008.89978452,0.10427374
233,1008.79488983,0.10489469
234,1008.68938148,0.10550834
235,1008.58326760,0.10611388
236,1008.47655711,0.10671049
237,1008.36925975,0.10729736
238,1008.26138604,0.10787372
239,1008.15294725,0.10843879
240,1008.04395542,0.10899183
241,1007.93442328,0.10953214
242,1007.82436427,0.11005902
243,1007.71379244,0.11057183
244,1007.60272247,0.11106996
245,1007.49116962,0.11155285
246,1007.37914964,0.11201999
247,1007.26667875,0.11247089
248,1007.15377360,0.11290515
249,1007.04045118,0.11332241
250,1006.92672882,0.11372237
251,1006.81262403,0.11410479
252,1006.69815454,0.11446949
253,1006.58333819,0.11481635
254,1006.46819287,0.11514533
255,1006.35273644,0.11545643
256,1006.23698671,0.11574973
257,1006.12096133,0.11602537
258,1006.00467778,0.11628356
259,1005.88815323,0.11652454
260,1005.77140458,0.11674865
261,1005.65444832,0.11695626
262,1005.53730054,0.11714779
263,1005.41997681,0.11732372
264,1005.30249222,0.11748460
265,1005.18486125,0.11763097
266,1005.06709778,0.11776346
267,1004.94921507,0.11788272
268,1004.83122565,0.11798942
269,1004.71314139,0.11808426
270,1004.59497340,0.11816799
271,1004.47673204,0.11824135
272,1004.35842693,0.11830511
273,1004.24006689,0.11836004
274,1004.12165996,0.11840693
275,1004.00321341,0.11844656
276,1003.88473369,0.11847971
277,1003.76622652,0.11850717
278,1003.64769681,0.11852971
279,1003.52914873,0.11854808
280,1003.41058570,0.11856303
281,1003.29201040,0.11857530
282,1003.17342483,0.11858557
283,1003.05483027,0.11859455
284,1002.93622737,0.11860290
285,1002.81761613,0.11861125
286,1002.69899592,0.11862021
287,1002.58036556,0.11863036
288,1002.46172330,0.11864226
289,1002.34306686,0.11865644
290,1002.22439347,0.11867338
291,1002.10569991,0.11869357
292,1001.98698248,0.11871743
293,1001.86823711,0.11874537
294,1001.74945934,0.11877777
295,1001.63064436,0.11881499
296,1001.51178701,0.11885735
297,1001.39288185,0.11890515
298,1001.27392319,0.11895867
299,1001.15490504,0.11901815
300,1001.03582122,0.11908382
301,1000.91666533,0.11915589
302,1000.79743080,0.11923453
303,1000.67811088,0.11931992
304,1000.55869868,0.11941220
305,1000.43918718,0.11951150
306,1000.31956926,0.11961792
307,1000.19983768,0.11973157
308,1000.07998515,0.11985253
309,999.96000428,0.11998087
310,999.83988765,0.12011663
311,999.71962777,0.12025988
312,999.59921712,0.12041065
313,999.47864817,0.12056895
314,999.35791336,0.12073481
315,999.23700512,0.12090824
316,999.11591588,0.12108924
317,998.99463808,0.12127779
318,998.87316418,0.12147390
319,998.75148664,0.12167754
320,998.62959795,0.12188869
321,998.50749064,0.12210731
322,998.38515725,0.12233338
323,998.26259039,0.12256686
324,998.13978269,0.12280770
325,998.01672683,0.12305586
326,997.89341554,0.12331129
327,997.76984162,0.12357393
328,997.64599790,0.12384372
329,997.52187728,0.12412061
330,997.39747275,0.12440453
331,997.27277733,0.12469542
332,997.14778412,0.12499321
333,997.02248631,0.12529781
334,996.89687714,0.12560917
335,996.77094993,0.12592721
336,996.64469809,0.12625184
337,996.51811511,0.12658298
338,996.39119456,0.12692055
339,996.26393009,0.12726447
340,996.13631543,0.12761466
341,996.00834442,0.12797101
342,995.88001097,0.12833345
343,995.75130909,0.12870188
344,995.62223287,0.12907622
345,995.49277651,0.12945636
346,995.36293428,0.12984223
347,995.23270057,0.13023371
348,995.10206984,0.13063073
349,994.97103667,0.13103317
350,994.83959570,0.13144096
351,994.70774171,0.13185400
352,994.57546953,0.13227218
353,994.44277411,0.13269542
354,994.30965049,0.13312362
355,994.17609380,0.13355669
356,994.04209926,0.13399454
357,993.90766219,0.13443707
358,993.77277800,0.13488419
359,993.63744217,0.13533582
360,993.50165031,0.13579187
361,993.36539806,0.13625224
362,993.22868120,0.13671686
363,993.09149556,0.13718564
364,992.95383707,0.13765850
365,992.81570172,0.13813535
366,992.67708560,0.13861612
367,992.53798486,0.13910074
368,992.39839573,0.13958912
369,992.25831453,0.14008120
370,992.11773762,0.14057691
371,991.97666144,0.14107618
372,991.83508250,0.14157894
373,991.69299737,0.14208513
374,991.55040268,0.14259469
375,991.40729511,0.14310756
376,991.26367142,0.14362369
377,991.11952841,0.14414302
378,990.97486291,0.14466550
379,990.82967183,0.14519108
380,990.68395210,0.14571972
381,990.53770073,0.14625137
382,990.39091474,0.14678600
383,990.24359119,0.14732355
384,990.09572718,0.14786400
385,989.94731986,0.14840732
386,989.79836640,0.14895346
387,989.64886399,0.14950241
388,989.49880987,0.15005413
389,989.34820128,0.15060859
390,989.19703549,0.15116578
391,989.04530982,0.15172568
392,988.89302156,0.15228826
393,988.74016806,0.15285350
394,988.58674666,0.15342140
395,988.43275472,0.15399194
396,988.27818962,0.15456510
397,988.12304874,0.15514088
398,987.96732947,0.15571927
399,987.81102921,0.15630026
400,987.65414537,0.15688384
401,987.49667535,0.15747002
402,987.33861657,0.15805878
403,987.17996645,0.15865012
404,987.02072240,0.15924405
405,986.86088183,0.15984057
406,986.70044216,0.16043967
407,986.53940081,0.16104135
408,986.37775518,0.16164563
409,986.21550268,0.16225250
410,986.05264071,0.16286197
411,985.88916667,0.16347404
412,985.72507796,0.16408871
413,985.56037196,0.16470600
414,985.39504606,0.16532590
415,985.22909763,0.16594843
416,985.06252405,0.16657358
417,984.89532267,0.16720137
418,984.72749087,0.16783180
419,984.55902599,0.16846488
420,984.38992537,0.16910061
421,984.22018637,0.16973900
422,984.04980631,0.17038006
423,983.87878252,0.17102378
424,983.70711234,0.17167018
425,983.53479309,0.17231926
426,983.36182207,0.17297102
427,983.18819660,0.17362546
428,983.01391400,0.17428260
429,982.83897158,0.17494243
430,982.66336663,0.17560495
431,982.48709647,0.17627016
432,982.31015840,0.17693807
433,982.13254974,0.17760867
434,981.95426777,0.17828196
435,981.77530983,0.17895795
436,981.59567321,0.17963661
437,981.41535525,0.18031797
438,981.23435325,0.18100199
439,981.05266456,0.18168869
440,980.87028651,0.18237805
441,980.68721645,0.18307007
442,980.50345172,0.18376472
443,980.31898970,0.18446202
444,980.13382777,0.18516193
445,979.94796332,0.18586445
446,979.76139375,0.18656957
447,979.57411649,0.18727726
448,979.38612897,0.18798752
449,979.19742866,0.18870031
450,979.00801303,0.18941563
451,978.81787958,0.19013345
452,978.62702584,0.19085374
453,978.43544935,0.19157649
454,978.24314768,0.19230167
455,978.05011843,0.19302924
456,977.85635924,0.19375919
457,977.66186776,0.19449148
458,977.46664168,0.19522608
459,977.27067873,0.19596295
460,977.07397667,0.19670206
461,976.87653329,0.19744338
462,976.67834642,0.19818686
463,976.47941395,0.19893247
464,976.27973380,0.19968016
465,976.07930391,0.20042988
466,975.87812231,0.20118160
467,975.67618704,0.20193527
468,975.47349620,0.20269083
469,975.27004796,0.20344824
470,975.06584051,0.20420745
471,974.86087213,0.20496839
472,974.65514111,0.20573101
473,974.44864586,0.20649526
474,974.24138479,0.20726107
475,974.03335640,0.20802838
476,973.82455927,0.20879713
477,973.61499203,0.20956725
478,973.40465335,0.21033867
479,973.19354203,0.21111132
480,972.98165689,0.21188514
481,972.76899685,0.21266004
482,972.55556091,0.21343595
483,972.34134812,0.21421279
484,972.12635765,0.21499047
485,971.91058872,0.21576893
486,971.69404065,0.21654807
487,971.47671284,0.21732781
488,971.25860479,0.21810805
489,971.03971608,0.21888871
490,970.82004639,0.21966969
491,970.59959550,0.22045090
492,970.37836327,0.22123223
493,970.15634967,0.22201360
494,969.93355477,0.22279489
495,969.70997876,0.22357601
496,969.48562192,0.22435685
497,969.26048463,0.22513729
498,969.03456740,0.22591723
499,968.80787084,0.22669655
500,968.58039569,0.22747515
501,968.35214279,0.22825290
502,968.12311312,0.22902968
503,967.89330774,0.22980537
504,967.66272789,0.23057985
505,967.43137489,0.23135300
506,967.19925022,0.23212467
507,966.96635547,0.23289475
508,966.73269236,0.23366311
509,966.49826277,0.23442959
510,966.26306868,0.23519408
511,966.02711225,0.23595644
512,965.79039573,0.23671651
513,965.55292157,0.23747416
514,965.31469232,0.23822925
515,965.07571069,0.23898163
516,964.83597955,0.23973114
517,964.59550190,0.24047765
518,964.35428092,0.24122099
519,964.11231991,0.24196101
520,963.86962235,0.24269756
521,963.62619187,0.24343048
522,963.38203227,0.24415960
523,963.13714749,0.24488478
524,962.89154165,0.24560584
525,962.64521903,0.24632262
526,962.39818409,0.24703495
527,962.15044142,0.24774266
528,961.90199583,0.24844560
529,961.65285226,0.24914357
530,961.40301584,0.24983642
531,961.15249187,0.25052397
532,960.90128584,0.25120604
533,960.64940338,0.25188245
534,960.39685035,0.25255303
535,960.14363274,0.25321761
536,959.88975675,0.25387599
537,959.63522876,0.25452800
538,959.38005530,0.25517345
539,959.12424313,0.25581217
540,958.86779917,0.25644397
541,958.61073051,0.25706865
542,958.35304447,0.25768605
543,958.09474850,0.25829596
544,957.83585030,0.25889821
545,957.57635769,0.25949260
546,957.31627874,0.26007895
547,957.05562167,0.26065707
548,956.79439491,0.26122677
549,956.53260705,0.26178785
550,956.27026692,0.26234014
551,956.00738348,0.26288343
552,955.74396593,0.26341755
553,955.48002363,0.26394230
554,955.21556614,0.26445749
555,954.95060322,0.26496293
556,954.68514479,0.26545843
557,954.41920098,0.26594380
558,954.15278212,0.26641886
559,953.88589870,0.26688342
560,953.61856141,0.26733729
561,953.35078112,0.26778028
562,953.08256891,0.26821221
563,952.81393602,0.26863289
564,952.54489388,0.26904214
565,952.27545409,0.26943978
566,952.00562846,0.26982563
567,951.73542897,0.27019950
568,951.46486775,0.27056121
569,951.19395716,0.27091060
570,950.92270968,0.27124748
571,950.65113800,0.27157167
572,950.37925498,0.27188302
573,950.10707364,0.27218134
574,949.83460717,0.27246647
575,949.56186893,0.27273824
576,949.28887243,0.27299649
577,949.01563137,0.27324106
578,948.74215959,0.27347178
579,948.46847109,0.27368850
580,948.19458002,0.27389107
581,947.92050069,0.27407933
582,947.64624755,0.27425313
583,947.37183522,0.27441233
584,947.09727843,0.27455679
585,946.82259207,0.27468636
586,946.54779117,0.27480091
587,946.27289087,0.27490030
588,945.99790647,0.27498440
589,945.72285339,0.27505309
590,945.44774715,0.27510624
591,945.17260342,0.27514373
592,944.89743797,0.27516545
593,944.62226668,0.27517128
594,944.34710556,0.27516112
595,944.07197069,0.27513486
596,943.79687829,0.27509241
597,943.52184464,0.27503365
598,943.24688613,0.27495851
599,942.97201923,0.27486689
600,942.69726051,0.27475872
601,942.42262660,0.27463391
602,942.14813422,0.27449239
603,941.87380013,0.27433408
604,941.59964120,0.27415894
605,941.32567432,0.27396688
606,941.05191645,0.27375787
607,940.77838460,0.27353185
608,940.50509583,0.27328877
609,940.23206723,0.27302860
610,939.95931592,0.27275130
611,939.68685908,0.27245684
612,939.41471388,0.27214520
613,939.14289751,0.27181636
614,938.87142720,0.27147031
615,938.60032016,0.27110704
616,938.32959361,0.27072655
617,938.05926477,0.27032884
618,937.78935085,0.26991392
619,937.51986903,0.26948182
620,937.25083648,0.26903254
621,936.98227035,0.26856613
622,936.71418774,0.26808262
623,936.44660570,0.26758203
624,936.17954126,0.26706444
625,935.91301138,0.26652988
626,935.64703296,0.26597842
627,935.38162284,0.26541013
628,935.11679777,0.26482507
629,934.85257443,0.26422334
630,934.58896942,0.26360501
631,934.32599924,0.26297018
632,934.06368028,0.26231896
633,933.80202883,0.26165145
634,933.54106106,0.26096777
635,933.28079302,0.26026804
636,933.02124063,0.25955239
637,932.76241966,0.25882097
638,932.50434576,0.25807390
639,932.24703440,0.25731136
640,931.99050090,0.25653349
641,931.73476043,0.25574047
642,931.47982796,0.25493247
643,931.22571829,0.25410967
644,930.97244602,0.25327227
645,930.72002557,0.25242046
646,930.46847113,0.25155444
647,930.21779670,0.25067443
648,929.96801605,0.24978065
649,929.71914273,0.24887332
650,929.47119004,0.24795268
651,929.22417107,0.24701897
652,928.97809864,0.24607243
653,928.73298531,0.24511333
654,928.48884341,0.24414190
655,928.24568497,0.24315844
656,928.00352178,0.24216319
657,927.76236533,0.24115645
658,927.52222686,0.24013848
659,927.28311728,0.23910958
660,927.04504725,0.23807003
661,926.80802713,0.23702012
662,926.57206698,0.23596015
663,926.33717657,0.23489042
664,926.10336535,0.23381122
665,925.87064251,0.23272284
666,925.63901692,0.23162559
667,925.40849715,0.23051977
668,925.17909150,0.22940565
669,924.95080795,0.22828355
670,924.72365422,0.22715373
671,924.49763773,0.22601649
672,924.27276564,0.22487209
673,924.04904484,0.22372080
674,923.82648196,0.22256288
675,923.60508339,0.22139857
676,923.38485528,0.22022811
677,923.16580356,0.21905172
678,922.94793396,0.21786960
679,922.73125203,0.21668194
680,922.51576311,0.21548891
681,922.30147243,0.21429068
682,922.08838507,0.21308736
683,921.87650600,0.21187907
684,921.66584011,0.21066590
685,921.45639221,0.20944790
686,921.24816710,0.20822511
687,921.04116956,0.20699754
688,920.83540439,0.20576518
689,920.63087642,0.20452797
690,920.42759058,0.20328583
691,920.22555191,0.20203868
692,920.02476554,0.20078637
693,919.82523680,0.19952874
694,919.62697120,0.19826560
695,919.42997445,0.19699675
696,919.23425251,0.19572195
697,919.03981157,0.19444093
698,918.84665813,0.19315344
699,918.65479894,0.19185919
700,918.46424107,0.19055787
701,918.27499189,0.18924919
702,918.08705903,0.18793286
703,917.90045045,0.18660858
704,917.71517436,0.18527609
705,917.53123922,0.18393514
706,917.34865369,0.18258552
707,917.16742663,0.18122706
708,916.98756699,0.17985964
709,916.80908380,0.17848320
710,916.63198605,0.17709775
711,916.45628265,0.17570340
712,916.28198233,0.17430032
713,916.10909352,0.17288881
714,915.93762427,0.17146925
715,915.76758210,0.17004217
716,915.59897391,0.16860819
717,915.43180584,0.16716807
718,915.26608315,0.16572269
719,915.10181008,0.16427307
720,914.93898972,0.16282036
721,914.77762392,0.16136581
722,914.61771312,0.15991079
723,914.45925632,0.15845680
724,914.30225093,0.15700540
725,914.14669269,0.15555824
726,913.99257567,0.15411702
727,913.83989217,0.15268349
728,913.68863276,0.15125941
729,913.53878624,0.14984652
730,913.39033968,0.14844656
731,913.24327851,0.14706117
732,913.09758656,0.14569195
733,912.95324618,0.14434038
734,912.81023835,0.14300783
735,912.66854285,0.14169550
736,912.52813838,0.14040447
737,912.38900277,0.13913562
738,912.25111310,0.13788967
739,912.11444595,0.13666715
740,911.97897755,0.13546840
741,911.84468394,0.13429361
742,911.71154120,0.13314274
743,911.57952555,0.13201565
744,911.44861355,0.13091200
745,911.31878220,0.12983135
746,911.19000907,0.12877314
747,911.06227236,0.12773670
748,910.93555104,0.12672132
749,910.80982483,0.12572621
750,910.68507425,0.12475058
751,910.56128065,0.12379360
752,910.43842616,0.12285449
753,910.31649371,0.12193245
754,910.19546693,0.12102678
755,910.07533014,0.12013678
756,909.95606828,0.11926186
757,909.83766680,0.11840148
758,909.72011162,0.11755518
759,909.60338905,0.11672257
760,909.48748570,0.11590335
761,909.37238840,0.11509730
762,909.25808414,0.11430426
763,909.14456000,0.11352414
764,909.03180310,0.11275690
765,908.91980053,0.11200257
766,908.80853934,0.11126119
767,908.69800647,0.11053287
768,908.58818876,0.10981771
769,908.47907290,0.10911586
770,908.37064544,0.10842746
771,908.26289280,0.10775264
772,908.15580124,0.10709156
773,908.04935691,0.10644433
774,907.94354582,0.10581110
775,907.83835387,0.10519194
776,907.73376691,0.10458697
777,907.62977068,0.10399623
778,907.52635090,0.10341978
779,907.42349327,0.10285764
780,907.32118345,0.10230982
781,907.21940714,0.10177631
782,907.11815006,0.10125708
783,907.01739796,0.10075210
784,906.91713665,0.10026130
785,906.81735202,0.09978463
786,906.71803003,0.09932200
787,906.61915670,0.09887333
788,906.52071817,0.09843853
789,906.42270067,0.09801750
790,906.32509051,0.09761016
791,906.22787414,0.09721638
792,906.13103808,0.09683606
793,906.03456899,0.09646909
794,905.93845363,0.09611536
795,905.84267888,0.09577474
796,905.74723177,0.09544712
797,905.65209941,0.09513236
798,905.55726907,0.09483034
799,905.46272816,0.09454091
800,905.36846421,0.09426395
801,905.27446492,0.09399929
802,905.18071813,0.09374680
803,905.08721182,0.09350631
804,904.99393415,0.09327766
805,904.90087345,0.09306070
806,904.80801820,0.09285525
807,904.71535706,0.09266114
808,904.62287886,0.09247820
809,904.53057260,0.09230626
810,904.43842747,0.09214513
811,904.34643283,0.09199464
812,904.25457822,0.09185461
813,904.16285335,0.09172487
814,904.07124810,0.09160525
815,903.97975254,0.09149556
816,903.88835689,0.09139565
817,903.79705155,0.09130533
818,903.70582710,0.09122445
819,903.61467426,0.09115284
820,903.52358392,0.09109034
821,903.43254714,0.09103678
822,903.34155512,0.09099201
823,903.25059924,0.09095588
824,903.15967101,0.09092823
825,903.06876211,0.09090890
826,902.97786436,0.09089775
827,902.88696973,0.09089463
828,902.79607033,0.09089939
829,902.70515845,0.09091188
830,902.61422649,0.09093196
831,902.52326700,0.09095949
832,902.43227268,0.09099432
833,902.34123637,0.09103630
834,902.25015106,0.09108531
835,902.15900986,0.09114120
836,902.06780603,0.09120383
837,901.97653295,0.09127307
838,901.88518417,0.09134878
839,901.79375333,0.09143083
840,901.70223425,0.09151909
841,901.61062083,0.09161342
842,901.51890715,0.09171369
843,901.42708737,0.09181977
844,901.33515584,0.09193154
845,901.24310697,0.09204887
846,901.15093534,0.09217162
847,901.05863566,0.09229969
848,900.96620273,0.09243293
849,900.87363150,0.09257123
850,900.78091704,0.09271446
851,900.68805455,0.09286249
852,900.59503933,0.09301522
853,900.50186683,0.09317250
854,900.40853260,0.09333423
855,900.31503233,0.09350027
856,900.22136182,0.09367051
857,900.12751700,0.09384483
858,900.03349390,0.09402310
859,899.93928870,0.09420520
860,899.84489767,0.09439102
861,899.75031724,0.09458044
862,899.65554391,0.09477333
863,899.56057434,0.09496957
864,899.46540529,0.09516905
865,899.37003365,0.09537164
866,899.27445642,0.09557723
867,899.17867073,0.09578569
868,899.08267382,0.09599691
869,898.98646306,0.09621076
870,898.89003594,0.09642712
871,898.79339006,0.09664588
872,898.69652315,0.09686691
873,898.59943307,0.09709009
874,898.50211778,0.09731529
875,898.40457537,0.09754240
876,898.30680407,0.09777130
877,898.20880222,0.09800185
878,898.11056827,0.09823394
879,898.01210083,0.09846744
880,897.91339860,0.09870223
881,897.81446042,0.09893818
882,897.71528526,0.09917516
883,897.61587221,0.09941305
884,897.51622048,0.09965173
885,897.41632943,0.09989105
886,897.31619852,0.10013091
887,897.21582737,0.10037116
888,897.11521569,0.10061168
889,897.01436336,0.10085233
890,896.91327035,0.10109300
891,896.81193681,0.10133355
892,896.71036297,0.10157384
893,896.60854922,0.10181375
894,896.50649608,0.10205314
895,896.40420420,0.10229188
896,896.30167435,0.10252985
897,896.19890746,0.10276689
898,896.09590456,0.10300290
899,895.99266684,0.10323772
900,895.88919562,0.10347122
901,895.78549234,0.10370328
902,895.68155858,0.10393376
903,895.57739606,0.10416252
904,895.47300664,0.10438942
905,895.36839229,0.10461435
906,895.26355514,0.10483715
907,895.15849745,0.10505770
908,895.05322160,0.10527585
909,894.94773011,0.10549149
910,894.84202564,0.10570446
911,894.73611099,0.10591465
912,894.62998908,0.10612191
913,894.52366298,0.10632611
914,894.41713586,0.10652711
915,894.31041107,0.10672479
916,894.20349205,0.10691902
917,894.09638241,0.10710965
918,893.98908585,0.10729655
919,893.88160625,0.10747961
920,893.77394757,0.10765868
921,893.66611393,0.10783364
922,893.55810958,0.10800435
923,893.44993888,0.10817070
924,893.34160633,0.10833254
925,893.23311657,0.10848977
926,893.12447432,0.10864224
927,893.01568447,0.10878985
928,892.90675202,0.10893246
929,892.79768207,0.10906995
930,892.68847986,0.10920221
931,892.57915075,0.10932911
932,892.46970020,0.10945055
933,892.36013381,0.10956639
934,892.25045727,0.10967654
935,892.14067638,0.10978088
936,892.03079708,0.10987930
937,891.92082538,0.10997170
938,891.81076743,0.11005796
939,891.70062944,0.11013798
940,891.59041777,0.11021168
941,891.48013883,0.11027893
942,891.36979918,0.11033966
943,891.25940541,0.11039376
944,891.14896426,0.11044115
945,891.03848252,0.11048174
946,890.92796707,0.11051544
947,890.81742489,0.11054218
948,890.70686302,0.11056187
949,890.59628859,0.11057444
950,890.48570878,0.11057981
951,890.37513085,0.11057792
952,890.26456215,0.11056870
953,890.15401005,0.11055210
954,890.04348201,0.11052804
955,889.93298552,0.11049649
956,889.82252813,0.11045738
957,889.71211746,0.11041068
958,889.60176113,0.11035633
959,889.49146683,0.11029430
960,889.38124226,0.11022456
961,889.27109518,0.11014708
962,889.16103335,0.11006183
963,889.05106456,0.10996879
964,888.94119662,0.10986794
965,888.83143735,0.10975927
966,888.72179458,0.10964277
967,888.61227613,0.10951845
968,888.50288984,0.10938629
969,888.39364353,0.10924631
970,888.28454502,0.10909852
971,888.17560209,0.10894293
972,888.06682253,0.10877956
973,887.95821410,0.10860844
974,887.84978451,0.10842959
975,887.74154145,0.10824306
