Iteration,Cost,Cost Diff
169,1026.76537276,0.34752265
170,1026.42279224,0.34258052
171,1026.08498842,0.33780383
172,1025.75180269,0.33318573
173,1025.42308350,0.32871919
174,1025.09868647,0.32439703
175,1024.77847449,0.32021198
176,1024.46231781,0.31615668
177,1024.15009401,0.31222380
178,1023.84168789,0.30840612
179,1023.53699131,0.30469658
180,1023.23590288,0.30108842
181,1022.93832764,0.29757524
182,1022.64417661,0.29415104
183,1022.35336632,0.29081028
184,1022.06581842,0.28754790
185,1021.78145915,0.28435927
186,1021.50021898,0.28124017
187,1021.22203221,0.27818677
188,1020.94683672,0.27519550
189,1020.67457366,0.27226305
190,1020.40518735,0.26938631
191,1020.13862505,0.26656230
192,1019.87483692,0.26378813
193,1019.61377586,0.26106105
194,1019.35539748,0.25837838
195,1019.09965992,0.25573756
196,1018.84652378,0.25313614
197,1018.59595194,0.25057184
198,1018.34790941,0.24804253
199,1018.10236311,0.24554630
200,1017.85928171,0.24308140
201,1017.61863538,0.24064632
202,1017.38039564,0.23823975
203,1017.14453509,0.23586055
204,1016.91102730,0.23350778
205,1016.67984663,0.23118068
206,1016.45096803,0.22887859
207,1016.22436703,0.22660101
208,1016.00001953,0.22434750
209,1015.77790178,0.22211775
210,1015.55799030,0.21991148
211,1015.34026181,0.21772848
212,1015.12469322,0.21556860
213,1014.91126152,0.21343170
214,1014.69994383,0.21131769
215,1014.49071732,0.20922651
216,1014.28355922,0.20715810
217,1014.07844677,0.20511244
218,1013.87535726,0.20308952
219,1013.67426795,0.20108931
220,1013.47515613,0.19911181
221,1013.27799912,0.19715701
222,1013.08277424,0.19522488
223,1012.88945884,0.19331540
224,1012.69803032,0.19142852
225,1012.50846613,0.18956419
226,1012.32074379,0.18772233
227,1012.13484092,0.18590287
228,1011.95073521,0.18410571
229,1011.76840447,0.18233074
230,1011.58782661,0.18057786
231,1011.40897968,0.17884694
232,1011.23184182,0.17713786
233,1011.05639132,0.17545049
234,1010.88260661,0.17378472
235,1010.71046621,0.17214040
236,1010.53994879,0.17051741
237,1010.37103317,0.16891563
238,1010.20369825,0.16733492
239,1010.03792309,0.16577516
240,1009.87368688,0.16423621
241,1009.71096892,0.16271796
242,1009.54974866,0.16122027
243,1009.39000564,0.15974301
244,1009.23171957,0.15828607
245,1009.07487027,0.15684930
246,1008.91943768,0.15543259
247,1008.76540187,0.15403581
248,1008.61274305,0.15265882
249,1008.46144155,0.15130150
250,1008.31147783,0.14996372
251,1008.16283248,0.14864535
252,1008.01548622,0.14734626
253,1007.86941990,0.14606632
254,1007.72461452,0.14480538
255,1007.58105120,0.14356332
256,1007.43871122,0.14233998
257,1007.29757599,0.14113523
258,1007.15762706,0.13994892
259,1007.01884616,0.13878090
260,1006.88121515,0.13763101
261,1006.74471605,0.13649910
262,1006.60933105,0.13538500
263,1006.47504249,0.13428855
264,1006.34183291,0.13320958
265,1006.20968498,0.13214793
266,1006.07858158,0.13110340
267,1005.94850575,0.13007583
268,1005.81944072,0.12906503
269,1005.69136990,0.12807082
270,1005.56427689,0.12709301
271,1005.43814549,0.12613140
272,1005.31295968,0.12518581
273,1005.18870364,0.12425604
274,1005.06536175,0.12334188
275,1004.94291861,0.12244315
276,1004.82135899,0.12155962
277,1004.70066788,0.12069111
278,1004.58083048,0.11983739
279,1004.46183221,0.11899828
280,1004.34365866,0.11817354
281,1004.22629567,0.11736299
282,1004.10972928,0.11656640
283,1003.99394572,0.11578356
284,1003.87893147,0.11501426
285,1003.76467318,0.11425829
286,1003.65115774,0.11351543
287,1003.53837226,0.11278549
288,1003.42630403,0.11206823
289,1003.31494058,0.11136345
290,1003.20426964,0.11067094
291,1003.09427914,0.10999049
292,1002.98495725,0.10932189
293,1002.87629232,0.10866493
294,1002.76827291,0.10801941
295,1002.66088780,0.10738511
296,1002.55412597,0.10676183
297,1002.44797661,0.10614937
298,1002.34242908,0.10554752
299,1002.23747299,0.10495609
300,1002.13309810,0.10437488
301,1002.02929441,0.10380369
302,1001.92605208,0.10324233
303,1001.82336147,0.10269060
304,1001.72121316,0.10214832
305,1001.61959787,0.10161529
306,1001.51850653,0.10109133
307,1001.41793028,0.10057626
308,1001.31786038,0.10006989
309,1001.21828833,0.09957205
310,1001.11920577,0.09908257
311,1001.02060451,0.09860125
312,1000.92247656,0.09812795
313,1000.82481407,0.09766249
314,1000.72760937,0.09720470
315,1000.63085496,0.09675442
316,1000.53454347,0.09631149
317,1000.43866772,0.09587575
318,1000.34322066,0.09544706
319,1000.24819541,0.09502525
320,1000.15358524,0.09461018
321,1000.05938353,0.09420170
322,999.96558386,0.09379967
323,999.87217990,0.09340396
324,999.77916549,0.09301441
325,999.68653459,0.09263090
326,999.59428128,0.09225330
327,999.50239981,0.09188148
328,999.41088451,0.09151530
329,999.31972985,0.09115465
330,999.22893044,0.09079941
331,999.13848098,0.09044946
332,999.04837630,0.09010468
333,998.95861133,0.08976496
334,998.86918114,0.08943019
335,998.78008087,0.08910027
336,998.69130578,0.08877509
337,998.60285124,0.08845454
338,998.51471271,0.08813853
339,998.42688575,0.08782696
340,998.33936601,0.08751974
341,998.25214924,0.08721677
342,998.16523127,0.08691797
343,998.07860802,0.08662324
344,997.99227551,0.08633251
345,997.90622983,0.08604569
346,997.82046714,0.08576269
347,997.73498369,0.08548345
348,997.64977581,0.08520788
349,997.56483990,0.08493591
350,997.48017243,0.08466747
351,997.39576994,0.08440249
352,997.31162904,0.08414090
353,997.22774641,0.08388263
354,997.14411878,0.08362763
355,997.06074296,0.08337582
356,996.97761581,0.08312715
357,996.89473425,0.08288156
358,996.81209526,0.08263899
359,996.72969587,0.08239939
360,996.64753317,0.08216269
361,996.56560431,0.08192886
362,996.48390647,0.08169784
363,996.40243689,0.08146958
364,996.32119286,0.08124403
365,996.24017172,0.08102115
366,996.15937083,0.08080088
367,996.07878763,0.08058320
368,995.99841958,0.08036805
369,995.91826419,0.08015539
370,995.83831899,0.07994519
371,995.75858159,0.07973741
372,995.67904958,0.07953200
373,995.59972065,0.07932894
374,995.52059247,0.07912818
375,995.44166278,0.07892969
376,995.36292933,0.07873345
377,995.28438992,0.07853941
378,995.20604238,0.07834754
379,995.12788456,0.07815782
380,995.04991433,0.07797022
381,994.97212962,0.07778471
382,994.89452837,0.07760125
383,994.81710854,0.07741983
384,994.73986813,0.07724041
385,994.66280515,0.07706298
386,994.58591765,0.07688750
387,994.50920369,0.07671396
388,994.43266137,0.07654232
389,994.35628880,0.07637257
390,994.28008412,0.07620468
391,994.20404548,0.07603864
392,994.12817105,0.07587442
393,994.05245905,0.07571201
394,993.97690767,0.07555137
395,993.90151517,0.07539250
396,993.82627979,0.07523538
397,993.75119982,0.07507998
398,993.67627353,0.07492629
399,993.60149924,0.07477429
400,993.52687527,0.07462397
401,993.45239996,0.07447530
402,993.37807168,0.07432828
403,993.30388879,0.07418289
404,993.22984968,0.07403911
405,993.15595275,0.07389693
406,993.08219642,0.07375633
407,993.00857912,0.07361730
408,992.93509930,0.07347982
409,992.86175541,0.07334389
410,992.78854592,0.07320949
411,992.71546932,0.07307660
412,992.64252411,0.07294522
413,992.56970878,0.07281532
414,992.49702187,0.07268691
415,992.42446191,0.07255997
416,992.35202743,0.07243448
417,992.27971699,0.07231043
418,992.20752917,0.07218782
419,992.13546253,0.07206664
420,992.06351567,0.07194686
421,991.99168717,0.07182849
422,991.91997566,0.07171151
423,991.84837974,0.07159592
424,991.77689805,0.07148169
425,991.70552922,0.07136883
426,991.63427190,0.07125732
427,991.56312474,0.07114716
428,991.49208641,0.07103833
429,991.42115558,0.07093083
430,991.35033094,0.07082464
431,991.27961118,0.07071976
432,991.20899500,0.07061618
433,991.13848110,0.07051390
434,991.06806820,0.07041290
435,990.99775504,0.07031317
436,990.92754033,0.07021471
437,990.85742282,0.07011751
438,990.78740126,0.07002156
439,990.71747441,0.06992685
440,990.64764103,0.06983338
441,990.57789989,0.06974114
442,990.50824976,0.06965012
443,990.43868944,0.06956032
444,990.36921771,0.06947172
445,990.29983339,0.06938433
446,990.23053526,0.06929813
447,990.16132215,0.06921311
448,990.09219288,0.06912927
449,990.02314627,0.06904661
450,989.95418116,0.06896511
451,989.88529638,0.06888478
452,989.81649079,0.06880559
453,989.74776323,0.06872756
454,989.67911256,0.06865066
455,989.61053766,0.06857490
456,989.54203739,0.06850027
457,989.47361062,0.06842677
458,989.40525624,0.06835438
459,989.33697315,0.06828310
460,989.26876023,0.06821292
461,989.20061638,0.06814385
462,989.13254051,0.06807587
463,989.06453154,0.06800898
464,988.99658837,0.06794317
465,988.92870993,0.06787843
466,988.86089516,0.06781478
467,988.79314298,0.06775218
468,988.72545232,0.06769065
469,988.65782214,0.06763018
470,988.59025139,0.06757076
471,988.52273901,0.06751238
472,988.45528396,0.06745505
473,988.38788521,0.06739875
474,988.32054173,0.06734348
475,988.25325248,0.06728925
476,988.18601645,0.06723603
477,988.11883262,0.06718383
478,988.05169997,0.06713265
479,987.98461750,0.06708247
480,987.91758420,0.06703330
481,987.85059907,0.06698513
482,987.78366112,0.06693795
483,987.71676935,0.06689177
484,987.64992278,0.06684657
485,987.58312042,0.06680236
486,987.51636129,0.06675913
487,987.44964442,0.06671687
488,987.38296883,0.06667559
489,987.31633356,0.06663527
490,987.24973765,0.06659591
491,987.18318013,0.06655752
492,987.11666005,0.06652008
493,987.05017645,0.06648360
494,986.98372838,0.06644807
495,986.91731490,0.06641348
496,986.85093507,0.06637983
497,986.78458794,0.06634713
498,986.71827258,0.06631536
499,986.65198805,0.06628452
500,986.58573343,0.06625462
501,986.51950779,0.06622564
502,986.45331021,0.06619759
503,986.38713975,0.06617045
504,986.32099551,0.06614424
505,986.25487658,0.06611894
506,986.18878202,0.06609455
507,986.12271095,0.06607107
508,986.05666245,0.06604850
509,985.99063561,0.06602684
510,985.92462953,0.06600608
511,985.85864332,0.06598621
512,985.79267608,0.06596724
513,985.72672690,0.06594917
514,985.66079491,0.06593199
515,985.59487921,0.06591570
516,985.52897890,0.06590030
517,985.46309312,0.06588579
518,985.39722096,0.06587215
519,985.33136156,0.06585940
520,985.26551403,0.06584753
521,985.19967749,0.06583654
522,985.13385107,0.06582642
523,985.06803390,0.06581717
524,985.00222510,0.06580880
525,984.93642381,0.06580129
526,984.87062915,0.06579466
527,984.80484027,0.06578888
528,984.73905629,0.06578398
529,984.67327636,0.06577993
530,984.60749961,0.06577675
531,984.54172519,0.06577442
532,984.47595223,0.06577295
533,984.41017989,0.06577234
534,984.34440731,0.06577258
535,984.27863364,0.06577367
536,984.21285802,0.06577562
537,984.14707961,0.06577841
538,984.08129756,0.06578205
539,984.01551102,0.06578654
540,983.94971916,0.06579186
541,983.88392112,0.06579804
542,983.81811607,0.06580505
543,983.75230317,0.06581290
544,983.68648158,0.06582159
545,983.62065046,0.06583112
546,983.55480899,0.06584148
547,983.48895631,0.06585267
548,983.42309162,0.06586470
549,983.35721406,0.06587755
550,983.29132283,0.06589124
551,983.22541708,0.06590575
552,983.15949600,0.06592108
553,983.09355876,0.06593724
554,983.02760454,0.06595422
555,982.96163252,0.06597202
556,982.89564189,0.06599064
557,982.82963182,0.06601007
558,982.76360150,0.06603032
559,982.69755012,0.06605138
560,982.63147687,0.06607325
561,982.56538093,0.06609594
562,982.49926150,0.06611943
563,982.43311778,0.06614372
564,982.36694897,0.06616882
565,982.30075425,0.06619472
566,982.23453283,0.06622142
567,982.16828391,0.06624892
568,982.10200670,0.06627721
569,982.03570041,0.06630630
570,981.96936423,0.06633617
571,981.90299739,0.06636684
572,981.83659910,0.06639829
573,981.77016857,0.06643053
574,981.70370501,0.06646355
575,981.63720766,0.06649736
576,981.57067572,0.06653193
577,981.50410843,0.06656729
578,981.43750502,0.06660342
579,981.37086470,0.06664032
580,981.30418672,0.06667798
581,981.23747031,0.06671641
582,981.17071470,0.06675561
583,981.10391913,0.06679556
584,981.03708286,0.06683628
585,980.97020511,0.06687775
586,980.90328514,0.06691997
587,980.83632221,0.06696294
588,980.76931556,0.06700665
589,980.70226444,0.06705111
590,980.63516813,0.06709631
591,980.56802587,0.06714225
592,980.50083694,0.06718893
593,980.43360061,0.06723634
594,980.36631613,0.06728447
595,980.29898280,0.06733334
596,980.23159987,0.06738292
597,980.16416665,0.06743323
598,980.09668239,0.06748425
599,980.02914641,0.06753599
600,979.96155797,0.06758843
601,979.89391638,0.06764159
602,979.82622094,0.06769545
603,979.75847093,0.06775001
604,979.69066567,0.06780526
605,979.62280445,0.06786121
606,979.55488660,0.06791786
607,979.48691141,0.06797519
608,979.41887821,0.06803320
609,979.35078632,0.06809189
610,979.28263505,0.06815127
611,979.21442374,0.06821131
612,979.14615171,0.06827203
613,979.07781830,0.06833341
614,979.00942284,0.06839546
615,978.94096468,0.06845817
616,978.87244315,0.06852153
617,978.80385760,0.06858555
618,978.73520739,0.06865021
619,978.66649186,0.06871553
620,978.59771038,0.06878148
621,978.52886231,0.06884808
622,978.45994700,0.06891531
623,978.39096383,0.06898317
624,978.32191217,0.06905166
625,978.25279139,0.06912078
626,978.18360088,0.06919052
627,978.11434000,0.06926087
628,978.04500816,0.06933184
629,977.97560473,0.06940343
630,977.90612911,0.06947562
631,977.83658070,0.06954841
632,977.76695889,0.06962181
633,977.69726308,0.06969580
634,977.62749269,0.06977039
635,977.55764712,0.06984557
636,977.48772578,0.06992134
637,977.41772809,0.06999769
638,977.34765347,0.07007462
639,977.27750133,0.07015213
640,977.20727112,0.07023022
641,977.13696225,0.07030887
642,977.06657415,0.07038809
643,976.99610627,0.07046788
644,976.92555804,0.07054823
645,976.85492890,0.07062914
646,976.78421829,0.07071060
647,976.71342567,0.07079262
648,976.64255049,0.07087518
649,976.57159219,0.07095830
650,976.50055024,0.07104195
651,976.42942410,0.07112615
652,976.35821322,0.07121088
653,976.28691707,0.07129615
654,976.21553513,0.07138195
655,976.14406685,0.07146827
656,976.07251172,0.07155513
657,976.00086921,0.07164251
658,975.92913881,0.07173041
659,975.85731998,0.07181883
660,975.78541222,0.07190776
661,975.71341501,0.07199721
662,975.64132784,0.07208717
663,975.56915020,0.07217764
664,975.49688159,0.07226861
665,975.42452150,0.07236009
666,975.35206944,0.07245207
667,975.27952489,0.07254454
668,975.20688737,0.07263752
669,975.13415638,0.07273099
670,975.06133143,0.07282495
671,974.98841202,0.07291941
672,974.91539767,0.07301435
673,974.84228789,0.07310978
674,974.76908219,0.07320570
675,974.69578010,0.07330209
676,974.62238113,0.07339897
677,974.54888479,0.07349633
678,974.47529063,0.07359417
679,974.40159815,0.07369248
680,974.32780688,0.07379127
681,974.25391635,0.07389053
682,974.17992610,0.07399026
683,974.10583564,0.07409046
684,974.03164451,0.07419113
685,973.95735224,0.07429226
686,973.88295838,0.07439387
687,973.80846244,0.07449593
688,973.73386398,0.07459846
689,973.65916252,0.07470146
690,973.58435762,0.07480491
691,973.50944880,0.07490882
692,973.43443561,0.07501319
693,973.35931759,0.07511802
694,973.28409428,0.07522330
695,973.20876524,0.07532905
696,973.13333000,0.07543524
697,973.05778811,0.07554189
698,972.98213911,0.07564899
699,972.90638257,0.07575655
700,972.83051801,0.07586455
701,972.75454500,0.07597301
702,972.67846309,0.07608192
703,972.60227181,0.07619127
704,972.52597073,0.07630108
705,972.44955939,0.07641134
706,972.37303736,0.07652204
707,972.29640417,0.07663319
708,972.21965939,0.07674478
709,972.14280256,0.07685683
710,972.06583324,0.07696932
711,971.98875099,0.07708225
712,971.91155535,0.07719563
713,971.83424589,0.07730946
714,971.75682216,0.07742373
715,971.67928371,0.07753845
716,971.60163010,0.07765361
717,971.52386088,0.07776922
718,971.44597561,0.07788527
719,971.36797385,0.07800176
720,971.28985515,0.07811870
721,971.21161907,0.07823608
722,971.13326516,0.07835391
723,971.05479297,0.07847218
724,970.97620207,0.07859090
725,970.89749201,0.07871006
726,970.81866235,0.07882966
727,970.73971264,0.07894971
728,970.66064243,0.07907021
729,970.58145129,0.07919114
730,970.50213876,0.07931253
731,970.42270441,0.07943436
732,970.34314778,0.07955663
733,970.26346843,0.07967935
734,970.18366592,0.07980251
735,970.10373980,0.07992612
736,970.02368962,0.08005018
737,969.94351493,0.08017468
738,969.86321530,0.08029963
739,969.78279027,0.08042503
740,969.70223940,0.08055087
741,969.62156223,0.08067717
742,969.54075833,0.08080391
743,969.45982723,0.08093109
744,969.37876850,0.08105873
745,969.29758168,0.08118682
746,969.21626633,0.08131536
747,969.13482198,0.08144434
748,969.05324820,0.08157378
749,968.97154453,0.08170367
750,968.88971053,0.08183401
751,968.80774573,0.08196480
752,968.72564969,0.08209604
753,968.64342195,0.08222774
754,968.56106206,0.08235989
755,968.47856957,0.08249249
756,968.39594402,0.08262555
757,968.31318496,0.08275906
758,968.23029193,0.08289303
759,968.14726448,0.08302745
760,968.06410215,0.08316233
761,967.98080449,0.08329766
762,967.89737103,0.08343346
763,967.81380132,0.08356971
764,967.73009491,0.08370642
765,967.64625132,0.08384358
766,967.56227011,0.08398121
767,967.47815081,0.08411930
768,967.39389297,0.08425785
769,967.30949611,0.08439685
770,967.22495979,0.08453632
771,967.14028353,0.08467625
772,967.05546689,0.08481665
773,966.97050938,0.08495751
774,966.88541055,0.08509883
775,966.80016994,0.08524061
776,966.71478708,0.08538286
777,966.62926150,0.08552558
778,966.54359274,0.08566876
779,966.45778034,0.08581240
780,966.37182382,0.08595652
781,966.28572272,0.08610110
782,966.19947657,0.08624615
783,966.11308490,0.08639167
784,966.02654725,0.08653765
785,965.93986314,0.08668411
786,965.85303210,0.08683104
787,965.76605367,0.08697843
788,965.67892737,0.08712630
789,965.59165273,0.08727464
790,965.50422927,0.08742345
791,965.41665653,0.08757274
792,965.32893404,0.08772250
793,965.24106131,0.08787273
794,965.15303788,0.08802343
795,965.06486327,0.08817461
796,964.97653700,0.08832627
797,964.88805861,0.08847840
798,964.79942761,0.08863100
799,964.71064352,0.08878408
800,964.62170588,0.08893764
801,964.53261420,0.08909168
802,964.44336801,0.08924619
803,964.35396682,0.08940119
804,964.26441016,0.08955666
805,964.17469756,0.08971261
806,964.08482852,0.08986903
807,963.99480258,0.09002594
808,963.90461925,0.09018333
809,963.81427805,0.09034120
810,963.72377851,0.09049955
811,963.63312013,0.09065838
812,963.54230245,0.09081769
813,963.45132497,0.09097748
814,963.36018721,0.09113775
815,963.26888870,0.09129851
816,963.17742896,0.09145975
817,963.08580749,0.09162147
818,962.99402382,0.09178367
819,962.90207747,0.09194636
820,962.80996794,0.09210952
821,962.71769477,0.09227318
822,962.62525746,0.09243731
823,962.53265553,0.09260193
824,962.43988850,0.09276703
825,962.34695589,0.09293261
826,962.25385721,0.09309868
827,962.16059197,0.09326523
828,962.06715971,0.09343227
829,961.97355992,0.09359978
830,961.87979214,0.09376778
831,961.78585587,0.09393627
832,961.69175064,0.09410523
833,961.59747595,0.09427468
834,961.50303134,0.09444461
835,961.40841631,0.09461503
836,961.31363039,0.09478592
837,961.21867309,0.09495730
838,961.12354393,0.09512916
839,961.02824243,0.09530150
840,960.93276812,0.09547432
841,960.83712050,0.09564762
842,960.74129911,0.09582139
843,960.64530346,0.09599565
844,960.54913307,0.09617039
845,960.45278747,0.09634560
846,960.35626619,0.09652129
847,960.25956874,0.09669745
848,960.16269464,0.09687409
849,960.06564344,0.09705121
850,959.96841464,0.09722879
851,959.87100779,0.09740685
852,959.77342240,0.09758539
853,959.67565801,0.09776439
854,959.57771416,0.09794386
855,959.47959036,0.09812380
856,959.38128616,0.09830420
857,959.28280108,0.09848507
858,959.18413468,0.09866641
859,959.08528647,0.09884820
860,958.98625601,0.09903046
861,958.88704283,0.09921318
862,958.78764648,0.09939635
863,958.68806650,0.09957998
864,958.58830244,0.09976406
865,958.48835384,0.09994860
866,958.38822025,0.10013359
867,958.28790123,0.10031902
868,958.18739634,0.10050490
869,958.08670512,0.10069122
870,957.98582714,0.10087798
871,957.88476195,0.10106518
872,957.78350914,0.10125282
873,957.68206825,0.10144089
874,957.58043886,0.10162939
875,957.47862054,0.10181832
876,957.37661287,0.10200767
877,957.27441542,0.10219745
878,957.17202778,0.10238764
879,957.06944953,0.10257825
880,956.96668026,0.10276927
881,956.86371957,0.10296070
882,956.76056704,0.10315253
883,956.65722227,0.10334476
884,956.55368488,0.10353740
885,956.44995446,0.10373042
886,956.34603062,0.10392384
887,956.24191299,0.10411763
888,956.13760117,0.10431181
889,956.03309480,0.10450637
890,955.92839350,0.10470130
891,955.82349691,0.10489659
892,955.71840466,0.10509225
893,955.61311640,0.10528826
894,955.50763177,0.10548463
895,955.40195043,0.10568134
896,955.29607204,0.10587839
897,955.18999625,0.10607578
898,955.08372275,0.10627351
899,954.97725120,0.10647155
900,954.87058128,0.10666991
901,954.76371269,0.10686859
902,954.65664512,0.10706757
903,954.54937827,0.10726685
904,954.44191184,0.10746643
905,954.33424555,0.10766629
906,954.22637911,0.10786643
907,954.11831226,0.10806685
908,954.01004473,0.10826753
909,953.90157626,0.10846847
910,953.79290659,0.10866966
911,953.68403549,0.10887110
912,953.57496272,0.10907277
913,953.46568805,0.10927467
914,953.35621125,0.10947679
915,953.24653213,0.10967913
916,953.13665046,0.10988167
917,953.02656606,0.11008440
918,952.91627874,0.11028732
919,952.80578832,0.11049042
920,952.69509463,0.11069369
921,952.58419751,0.11089712
922,952.47309681,0.11110070
923,952.36179239,0.11130443
924,952.25028410,0.11150829
925,952.13857183,0.11171227
926,952.02665546,0.11191637
927,951.91453490,0.11212057
928,951.80221003,0.11232486
929,951.68968079,0.11252925
930,951.57694708,0.11273370
931,951.46400886,0.11293823
932,951.35086606,0.11314280
933,951.23751863,0.11334742
934,951.12396656,0.11355208
935,951.01020980,0.11375675
936,950.89624836,0.11396144
937,950.78208222,0.11416614
938,950.66771140,0.11437082
939,950.55313592,0.11457548
940,950.43835580,0.11478012
941,950.32337109,0.11498471
942,950.20818184,0.11518925
943,950.09278812,0.11539372
944,949.97718999,0.11559812
945,949.86138756,0.11580244
946,949.74538090,0.11600665
947,949.62917014,0.11621076
948,949.51275539,0.11641475
949,949.39613679,0.11661860
950,949.27931447,0.11682232
951,949.16228859,0.11702588
952,949.04505932,0.11722927
953,948.92762683,0.11743249
954,948.80999131,0.11763552
955,948.69215297,0.11783835
956,948.57411200,0.11804097
957,948.45586863,0.11824336
958,948.33742311,0.11844553
959,948.21877566,0.11864745
960,948.09992655,0.11884911
961,947.98087603,0.11905051
962,947.86162440,0.11925163
963,947.74217194,0.11945246
964,947.62251895,0.11965300
965,947.50266573,0.11985322
966,947.38261261,0.12005312
967,947.26235992,0.12025269
968,947.14190800,0.12045192
969,947.02125720,0.12065080
970,946.90040789,0.12084931
971,946.77936044,0.12104745
972,946.65811523,0.12124521
973,946.53667265,0.12144258
974,946.41503311,0.12163954
