Iteration,Cost,Cost Diff
259,852.99590978,0.63026159
260,852.36959122,0.62631856
261,851.74726414,0.62232708
262,851.12897332,0.61829082
263,850.51475934,0.61421398
264,849.90465810,0.61010124
265,849.29870043,0.60595767
266,848.69691178,0.60178865
267,848.09931193,0.59759985
268,847.50591485,0.59339708
269,846.91672858,0.58918626
270,846.33175524,0.58497335
271,845.75099100,0.58076424
272,845.17442627,0.57656473
273,844.60204580,0.57238046
274,844.03382896,0.56821684
275,843.46974997,0.56407899
276,842.90977820,0.55997177
277,842.35387854,0.55589966
278,841.80201174,0.55186680
279,841.25413482,0.54787693
280,840.71020141,0.54393341
281,840.17016221,0.54003920
282,839.63396534,0.53619686
283,839.10155678,0.53240856
284,838.57288068,0.52867609
285,838.04787981,0.52500088
286,837.52649582,0.52138399
287,837.00866964,0.51782618
288,836.49434173,0.51432791
289,835.98345239,0.51088934
290,835.47594201,0.50751039
291,834.97175125,0.50419075
292,834.47082132,0.50092993
293,833.97309408,0.49772724
294,833.47851224,0.49458184
295,832.98701946,0.49149279
296,832.49856046,0.48845900
297,832.01308112,0.48547934
298,831.53052853,0.48255258
299,831.05085107,0.47967747
300,830.57399838,0.47685269
301,830.09992146,0.47407692
302,829.62857261,0.47134885
303,829.15990549,0.46866712
304,828.69387506,0.46603043
305,828.23043759,0.46343747
306,827.76955065,0.46088695
307,827.31117302,0.45837763
308,826.85526474,0.45590827
309,826.40178704,0.45347770
310,825.95070229,0.45108475
311,825.50197397,0.44872831
312,825.05556667,0.44640730
313,824.61144601,0.44412066
314,824.16957862,0.44186739
315,823.72993210,0.43964652
316,823.29247500,0.43745710
317,822.85717677,0.43529822
318,822.42400776,0.43316902
319,821.99293913,0.43106863
320,821.56394288,0.42899625
321,821.13699179,0.42695109
322,820.71205942,0.42493237
323,820.28912004,0.42293937
324,819.86814867,0.42097138
325,819.44912097,0.41902769
326,819.03201332,0.41710766
327,818.61680270,0.41521062
328,818.20346674,0.41333596
329,817.79198367,0.41148307
330,817.38233230,0.40965137
331,816.97449201,0.40784029
332,816.56844272,0.40604929
333,816.16416489,0.40427783
334,815.76163948,0.40252541
335,815.36084794,0.40079153
336,814.96177223,0.39907571
337,814.56439475,0.39737749
338,814.16869833,0.39569641
339,813.77466628,0.39403205
340,813.38228229,0.39238399
341,812.99153048,0.39075182
342,812.60239532,0.38913515
343,812.21486172,0.38753361
344,811.82891489,0.38594683
345,811.44454043,0.38437446
346,811.06172428,0.38281615
347,810.68045268,0.38127160
348,810.30071221,0.37974047
349,809.92248974,0.37822247
350,809.54577245,0.37671730
351,809.17054777,0.37522468
352,808.79680343,0.37374434
353,808.42452739,0.37227603
354,808.05370791,0.37081949
355,807.68433342,0.36937448
356,807.31639264,0.36794078
357,806.94987448,0.36651816
358,806.58476807,0.36510641
359,806.22106273,0.36370534
360,805.85874798,0.36231475
361,805.49781352,0.36093446
362,805.13824923,0.35956429
363,804.78004515,0.35820408
364,804.42319147,0.35685368
365,804.06767855,0.35551292
366,803.71349686,0.35418169
367,803.36063702,0.35285983
368,803.00908978,0.35154724
369,802.65884600,0.35024379
370,802.30989663,0.34894937
371,801.96223275,0.34766388
372,801.61584551,0.34638724
373,801.27072617,0.34511934
374,800.92686605,0.34386012
375,800.58425655,0.34260950
376,800.24288913,0.34136742
377,799.90275532,0.34013381
378,799.56384669,0.33890863
379,799.22615488,0.33769182
380,798.88967153,0.33648335
381,798.55438835,0.33528318
382,798.22029707,0.33409128
383,797.88738944,0.33290764
384,797.55565721,0.33173222
385,797.22509218,0.33056503
386,796.89568612,0.32940606
387,796.56743083,0.32825529
388,796.24031808,0.32711274
389,795.91433967,0.32597841
390,795.58948736,0.32485231
391,795.26575289,0.32373447
392,794.94312801,0.32262488
393,794.62160442,0.32152359
394,794.30117380,0.32043062
395,793.98182781,0.31934599
396,793.66355806,0.31826975
397,793.34635614,0.31720192
398,793.03021360,0.31614254
399,792.71512193,0.31509167
400,792.40107260,0.31404933
401,792.08805702,0.31301558
402,791.77606656,0.31199046
403,791.46509253,0.31097403
404,791.15512620,0.30996633
405,790.84615879,0.30896741
406,790.53818145,0.30797734
407,790.23118530,0.30699615
408,789.92516138,0.30602391
409,789.62010071,0.30506067
410,789.31599422,0.30410649
411,789.01283280,0.30316142
412,788.71060729,0.30222551
413,788.40930847,0.30129882
414,788.10892707,0.30038140
415,787.80945376,0.29947331
416,787.51087916,0.29857460
417,787.21319384,0.29768532
418,786.91638833,0.29680551
419,786.62045310,0.29593523
420,786.32537858,0.29507452
421,786.03115514,0.29422344
422,785.73777313,0.29338201
423,785.44522285,0.29255029
424,785.15349454,0.29172830
425,784.86257845,0.29091610
426,784.57246474,0.29011370
427,784.28314359,0.28932115
428,783.99460511,0.28853848
429,783.70683941,0.28776570
430,783.41983656,0.28700285
431,783.13358662,0.28624994
432,782.84807963,0.28550699
433,782.56330560,0.28477402
434,782.27925456,0.28405104
435,781.99591650,0.28333806
436,781.71328142,0.28263508
437,781.43133931,0.28194211
438,781.15008017,0.28125914
439,780.86949400,0.28058618
440,780.58957079,0.27992320
441,780.31030058,0.27927022
442,780.03167338,0.27862720
443,779.75367925,0.27799413
444,779.47630824,0.27737100
445,779.19955047,0.27675778
446,778.92339603,0.27615444
447,778.64783508,0.27556095
448,778.37285780,0.27497728
449,778.09845440,0.27440340
450,777.82461515,0.27383925
451,777.55133033,0.27328481
452,777.27859030,0.27274003
453,777.00638545,0.27220485
454,776.73470621,0.27167924
455,776.46354309,0.27116312
456,776.19288665,0.27065645
457,775.92272748,0.27015916
458,775.65305628,0.26967120
459,775.38386377,0.26919251
460,775.11514077,0.26872300
461,774.84687815,0.26826262
462,774.57906687,0.26781129
463,774.31169793,0.26736894
464,774.04476244,0.26693549
465,773.77825157,0.26651087
466,773.51215658,0.26609499
467,773.24646881,0.26568777
468,772.98117967,0.26528914
469,772.71628067,0.26489900
470,772.45176340,0.26451727
471,772.18761955,0.26414386
472,771.92384087,0.26377868
473,771.66041924,0.26342164
474,771.39734659,0.26307264
475,771.13461499,0.26273161
476,770.87221656,0.26239843
477,770.61014354,0.26207302
478,770.34838826,0.26175528
479,770.08694315,0.26144511
480,769.82580073,0.26114242
481,769.56495362,0.26084711
482,769.30439454,0.26055908
483,769.04411631,0.26027823
484,768.78411186,0.26000446
485,768.52437418,0.25973767
486,768.26489641,0.25947777
487,768.00567175,0.25922466
488,767.74669353,0.25897822
489,767.48795515,0.25873838
490,767.22945014,0.25850501
491,766.97117210,0.25827804
492,766.71311474,0.25805735
493,766.45527189,0.25784285
494,766.19763745,0.25763444
495,765.94020542,0.25743203
496,765.68296992,0.25723550
497,765.42592514,0.25704478
498,765.16906538,0.25685976
499,764.91238504,0.25668034
500,764.65587859,0.25650644
501,764.39954064,0.25633796
502,764.14336585,0.25617479
503,763.88734898,0.25601686
504,763.63148491,0.25586407
505,763.37576858,0.25571633
506,763.12019503,0.25557355
507,762.86475940,0.25543564
508,762.60945689,0.25530251
509,762.35428282,0.25517407
510,762.09923257,0.25505025
511,761.84430161,0.25493095
512,761.58948551,0.25481610
513,761.33477991,0.25470560
514,761.08018052,0.25459939
515,760.82568315,0.25449737
516,760.57128368,0.25439947
517,760.31697807,0.25430562
518,760.06276234,0.25421573
519,759.80863261,0.25412973
520,759.55458506,0.25404755
521,759.30061595,0.25396911
522,759.04672160,0.25389435
523,758.79289841,0.25382319
524,758.53914284,0.25375557
525,758.28545143,0.25369141
526,758.03182078,0.25363066
527,757.77824754,0.25357324
528,757.52472845,0.25351909
529,757.27126029,0.25346816
530,757.01783991,0.25342038
531,756.76446422,0.25337569
532,756.51113020,0.25333403
533,756.25783485,0.25329534
534,756.00457527,0.25325958
535,755.75134859,0.25322668
536,755.49815200,0.25319660
537,755.24498272,0.25316927
538,754.99183807,0.25314466
539,754.73871537,0.25312270
540,754.48561201,0.25310336
541,754.23252542,0.25308658
542,753.97945309,0.25307233
543,753.72639255,0.25306055
544,753.47334135,0.25305120
545,753.22029711,0.25304424
546,752.96725748,0.25303963
547,752.71422016,0.25303733
548,752.46118286,0.25303730
549,752.20814336,0.25303950
550,751.95509947,0.25304389
551,751.70204903,0.25305045
552,751.44898990,0.25305913
553,751.19591999,0.25306990
554,750.94283726,0.25308273
555,750.68973967,0.25309759
556,750.43662521,0.25311445
557,750.18349194,0.25313328
558,749.93033790,0.25315404
559,749.67716119,0.25317671
560,749.42395992,0.25320127
561,749.17073224,0.25322768
562,748.91747631,0.25325593
563,748.66419033,0.25328598
564,748.41087251,0.25331782
565,748.15752110,0.25335141
566,747.90413435,0.25338675
567,747.65071055,0.25342380
568,747.39724800,0.25346255
569,747.14374504,0.25350297
570,746.89019999,0.25354504
571,746.63661124,0.25358876
572,746.38297715,0.25363409
573,746.12929613,0.25368102
574,745.87556659,0.25372953
575,745.62178698,0.25377961
576,745.36795573,0.25383124
577,745.11407133,0.25388441
578,744.86013223,0.25393909
579,744.60613696,0.25399528
580,744.35208400,0.25405295
581,744.09797190,0.25411211
582,743.84379918,0.25417272
583,743.58956439,0.25423478
584,743.33526611,0.25429828
585,743.08090291,0.25436320
586,742.82647337,0.25442954
587,742.57197610,0.25449727
588,742.31740970,0.25456640
589,742.06277280,0.25463690
590,741.80806404,0.25470876
591,741.55328206,0.25478199
592,741.29842550,0.25485655
593,741.04349304,0.25493246
594,740.78848335,0.25500969
595,740.53339511,0.25508824
596,740.27822702,0.25516809
597,740.02297777,0.25524925
598,739.76764608,0.25533169
599,739.51223066,0.25541542
600,739.25673025,0.25550042
601,739.00114357,0.25558668
602,738.74546937,0.25567420
603,738.48970639,0.25576298
604,738.23385340,0.25585299
605,737.97790916,0.25594424
606,737.72187244,0.25603672
607,737.46574201,0.25613042
608,737.20951667,0.25622534
609,736.95319519,0.25632147
610,736.69677639,0.25641881
611,736.44025905,0.25651734
612,736.18364198,0.25661707
613,735.92692400,0.25671798
614,735.67010391,0.25682008
615,735.41318055,0.25692336
616,735.15615274,0.25702782
617,734.89901930,0.25713344
618,734.64177906,0.25724023
619,734.38443087,0.25734819
620,734.12697356,0.25745731
621,733.86940596,0.25756759
622,733.61172694,0.25767903
623,733.35393532,0.25779162
624,733.09602996,0.25790536
625,732.83800971,0.25802025
626,732.57987341,0.25813630
627,732.32161992,0.25825349
628,732.06324809,0.25837183
629,731.80475676,0.25849133
630,731.54614480,0.25861197
631,731.28741104,0.25873376
632,731.02855434,0.25885670
633,730.76957354,0.25898079
634,730.51046750,0.25910604
635,730.25123506,0.25923245
636,729.99187505,0.25936001
637,729.73238632,0.25948873
638,729.47276771,0.25961861
639,729.21301805,0.25974966
640,728.95313617,0.25988188
641,728.69312089,0.26001528
642,728.43297105,0.26014985
643,728.17268545,0.26028560
644,727.91226291,0.26042253
645,727.65170225,0.26056066
646,727.39100227,0.26069998
647,727.13016177,0.26084050
648,726.86917953,0.26098223
649,726.60805436,0.26112517
650,726.34678504,0.26126932
651,726.08537034,0.26141470
652,725.82380905,0.26156130
653,725.56209991,0.26170913
654,725.30024171,0.26185821
655,725.03823318,0.26200852
656,724.77607309,0.26216009
657,724.51376018,0.26231291
658,724.25129318,0.26246700
659,723.98867083,0.26262235
660,723.72589186,0.26277897
661,723.46295498,0.26293688
662,723.19985892,0.26309607
663,722.93660237,0.26325654
664,722.67318406,0.26341831
665,722.40960267,0.26358139
666,722.14585691,0.26374576
667,721.88194547,0.26391145
668,721.61786702,0.26407844
669,721.35362027,0.26424676
670,721.08920387,0.26441640
671,720.82461651,0.26458736
672,720.55985686,0.26475965
673,720.29492359,0.26493327
674,720.02981537,0.26510823
675,719.76453084,0.26528452
676,719.49906869,0.26546216
677,719.23342755,0.26564113
678,718.96760610,0.26582145
679,718.70160299,0.26600311
680,718.43541687,0.26618612
681,718.16904639,0.26637048
682,717.90249022,0.26655618
683,717.63574699,0.26674322
684,717.36881537,0.26693162
685,717.10169402,0.26712136
686,716.83438158,0.26731244
687,716.56687670,0.26750487
688,716.29917806,0.26769864
689,716.03128431,0.26789375
690,715.76319411,0.26809020
691,715.49490612,0.26828799
692,715.22641901,0.26848711
693,714.95773145,0.26868756
694,714.68884211,0.26888934
695,714.41974966,0.26909245
696,714.15045279,0.26929687
697,713.88095017,0.26950262
698,713.61124050,0.26970968
699,713.34132245,0.26991805
700,713.07119473,0.27012772
701,712.80085603,0.27033870
702,712.53030505,0.27055098
703,712.25954051,0.27076455
704,711.98856110,0.27097940
705,711.71736555,0.27119555
706,711.44595259,0.27141297
707,711.17432092,0.27163167
708,710.90246929,0.27185163
709,710.63039643,0.27207286
710,710.35810107,0.27229535
711,710.08558197,0.27251910
712,709.81283787,0.27274410
713,709.53986753,0.27297034
714,709.26666970,0.27319783
715,708.99324316,0.27342654
716,708.71958667,0.27365649
717,708.44569900,0.27388767
718,708.17157893,0.27412007
719,707.89722525,0.27435368
720,707.62263674,0.27458851
721,707.34781220,0.27482454
722,707.07275042,0.27506178
723,706.79745021,0.27530021
724,706.52191037,0.27553984
725,706.24612971,0.27578066
726,705.97010705,0.27602266
727,705.69384120,0.27626585
728,705.41733099,0.27651021
729,705.14057524,0.27675575
730,704.86357278,0.27700246
731,704.58632245,0.27725033
732,704.30882309,0.27749936
733,704.03107353,0.27774956
734,703.75307263,0.27800090
735,703.47481923,0.27825340
736,703.19631218,0.27850705
737,702.91755033,0.27876184
738,702.63853256,0.27901778
739,702.35925771,0.27927485
740,702.07972465,0.27953306
741,701.79993225,0.27979240
742,701.51987939,0.28005287
743,701.23956493,0.28031446
744,700.95898775,0.28057718
745,700.67814673,0.28084102
746,700.39704075,0.28110598
747,700.11566870,0.28137205
748,699.83402947,0.28163924
749,699.55212194,0.28190753
750,699.26994500,0.28217693
751,698.98749756,0.28244744
752,698.70477851,0.28271905
753,698.42178675,0.28299176
754,698.13852117,0.28326557
755,697.85498070,0.28354048
756,697.57116423,0.28381647
757,697.28707067,0.28409356
758,697.00269893,0.28437173
759,696.71804794,0.28465100
760,696.43311660,0.28493134
761,696.14790383,0.28521277
762,695.86240855,0.28549527
763,695.57662970,0.28577886
764,695.29056618,0.28606351
765,695.00421694,0.28634925
766,694.71758089,0.28663605
767,694.43065698,0.28692392
768,694.14344412,0.28721285
769,693.85594127,0.28750285
770,693.56814735,0.28779392
771,693.28006131,0.28808604
772,692.99168209,0.28837922
773,692.70300863,0.28867346
774,692.41403988,0.28896875
775,692.12477478,0.28926510
776,691.83521229,0.28956249
777,691.54535136,0.28986094
778,691.25519093,0.29016043
779,690.96472997,0.29046096
780,690.67396742,0.29076254
781,690.38290226,0.29106516
782,690.09153344,0.29136882
783,689.79985992,0.29167352
784,689.50788066,0.29197926
785,689.21559464,0.29228602
786,688.92300081,0.29259383
787,688.63009815,0.29290266
788,688.33688563,0.29321253
789,688.04336221,0.29352342
790,687.74952687,0.29383534
791,687.45537858,0.29414829
792,687.16091632,0.29446226
793,686.86613907,0.29477725
794,686.57104580,0.29509327
795,686.27563549,0.29541031
796,685.97990713,0.29572837
797,685.68385968,0.29604744
798,685.38749214,0.29636754
799,685.09080349,0.29668865
800,684.79379271,0.29701078
801,684.49645878,0.29733393
802,684.19880070,0.29765809
803,683.90081744,0.29798326
804,683.60250799,0.29830945
805,683.30387134,0.29863665
806,683.00490648,0.29896486
807,682.70561239,0.29929409
808,682.40598806,0.29962433
809,682.10603248,0.29995558
810,681.80574464,0.30028784
811,681.50512353,0.30062111
812,681.20416813,0.30095540
813,680.90287744,0.30129069
814,680.60125044,0.30162700
815,680.29928612,0.30196432
816,679.99698346,0.30230265
817,679.69434147,0.30264200
818,679.39135911,0.30298236
819,679.08803538,0.30332373
820,678.78436927,0.30366611
821,678.48035976,0.30400951
822,678.17600583,0.30435393
823,677.87130647,0.30469936
824,677.56626066,0.30504581
825,677.26086739,0.30539328
826,676.95512562,0.30574176
827,676.64903436,0.30609127
828,676.34259256,0.30644180
829,676.03579921,0.30679335
830,675.72865329,0.30714592
831,675.42115376,0.30749952
832,675.11329961,0.30785415
833,674.80508981,0.30820981
834,674.49652332,0.30856649
835,674.18759911,0.30892421
836,673.87831615,0.30928296
837,673.56867340,0.30964275
838,673.25866983,0.31000357
839,672.94830439,0.31036543
840,672.63757605,0.31072834
841,672.32648377,0.31109229
842,672.01502649,0.31145728
843,671.70320316,0.31182332
844,671.39101275,0.31219041
845,671.07845419,0.31255856
846,670.76552644,0.31292776
847,670.45222843,0.31329801
848,670.13855910,0.31366933
849,669.82451740,0.31404170
850,669.51010225,0.31441515
851,669.19531260,0.31478966
852,668.88014736,0.31516524
853,668.56460547,0.31554189
854,668.24868586,0.31591962
855,667.93238744,0.31629842
856,667.61570913,0.31667831
857,667.29864984,0.31705928
858,666.98120850,0.31744134
859,666.66338401,0.31782449
860,666.34517528,0.31820873
861,666.02658120,0.31859407
862,665.70760069,0.31898051
863,665.38823265,0.31936805
864,665.06847595,0.31975669
865,664.74832951,0.32014645
866,664.42779220,0.32053731
867,664.10686291,0.32092929
868,663.78554053,0.32132238
869,663.46382393,0.32171660
870,663.14171199,0.32211194
871,662.81920359,0.32250841
872,662.49629758,0.32290600
873,662.17299285,0.32330473
874,661.84928825,0.32370460
875,661.52518265,0.32410560
876,661.20067490,0.32450775
877,660.87576386,0.32491104
878,660.55044837,0.32531548
879,660.22472730,0.32572108
880,659.89859947,0.32612782
881,659.57206374,0.32653573
882,659.24511895,0.32694479
883,658.91776392,0.32735502
884,658.58999751,0.32776642
885,658.26181852,0.32817898
886,657.93322580,0.32859272
887,657.60421817,0.32900763
888,657.27479446,0.32942372
889,656.94495347,0.32984099
890,656.61469403,0.33025944
891,656.28401495,0.33067908
892,655.95291505,0.33109990
893,655.62139313,0.33152192
894,655.28944800,0.33194513
895,654.95707847,0.33236953
896,654.62428334,0.33279513
897,654.29106140,0.33322194
898,653.95741146,0.33364994
899,653.62333231,0.33407915
900,653.28882274,0.33450957
901,652.95388155,0.33494119
902,652.61850752,0.33537403
903,652.28269944,0.33580808
904,651.94645610,0.33624334
905,651.60977629,0.33667982
906,651.27265878,0.33711751
907,650.93510235,0.33755643
908,650.59710579,0.33799656
909,650.25866787,0.33843792
910,649.91978737,0.33888050
911,649.58046307,0.33932430
912,649.24069373,0.33976934
913,648.90047814,0.34021559
914,648.55981506,0.34066308
915,648.21870327,0.34111179
916,647.87714153,0.34156174
917,647.53512862,0.34201291
918,647.19266330,0.34246532
919,646.84974435,0.34291895
920,646.50637052,0.34337382
921,646.16254060,0.34382992
922,645.81825335,0.34428725
923,645.47350753,0.34474582
924,645.12830192,0.34520561
925,644.78263527,0.34566664
926,644.43650637,0.34612890
927,644.08991397,0.34659240
928,643.74285685,0.34705712
929,643.39533377,0.34752308
930,643.04734351,0.34799026
931,642.69888484,0.34845868
932,642.34995652,0.34892832
933,642.00055733,0.34939919
934,641.65068604,0.34987129
935,641.30034143,0.35034461
936,640.94952227,0.35081916
937,640.59822734,0.35129493
938,640.24645542,0.35177192
939,639.89420528,0.35225013
940,639.54147572,0.35272956
941,639.18826551,0.35321021
942,638.83457343,0.35369207
943,638.48039829,0.35417515
944,638.12573886,0.35465943
945,637.77059394,0.35514492
946,637.41496231,0.35563162
947,637.05884279,0.35611952
948,636.70223417,0.35660862
949,636.34513525,0.35709892
950,635.98754483,0.35759042
951,635.62946172,0.35808311
952,635.27088473,0.35857699
953,634.91181268,0.35907205
954,634.55224439,0.35956830
955,634.19217866,0.36006572
956,633.83161434,0.36056433
957,633.47055023,0.36106410
958,633.10898518,0.36156505
959,632.74691802,0.36206716
960,632.38434759,0.36257043
961,632.02127272,0.36307487
962,631.65769227,0.36358045
963,631.29360509,0.36408719
964,630.92901002,0.36459507
965,630.56390593,0.36510409
966,630.19829169,0.36561425
967,629.83216615,0.36612554
968,629.46552819,0.36663796
969,629.09837669,0.36715150
970,628.73071054,0.36766616
971,628.36252860,0.36818193
972,627.99382978,0.36869882
973,627.62461298,0.36921680
974,627.25487709,0.36973589
975,626.88462102,0.37025607
976,626.51384369,0.37077734
977,626.14254400,0.37129969
978,625.77072089,0.37182311
979,625.39837327,0.37234762
980,625.02550009,0.37287318
981,624.65210028,0.37339981
982,624.27817278,0.37392750
983,623.90371655,0.37445623
984,623.52873054,0.37498601
985,623.15321371,0.37551683
986,622.77716503,0.37604868
987,622.40058347,0.37658156
