Iteration,Cost,Cost Diff
86,983.94952274,0.75845282
87,983.19677500,0.75274774
88,982.45314402,0.74363098
89,981.72247525,0.73066877
90,981.00753253,0.71494272
91,980.30900967,0.69852286
92,979.62528893,0.68372074
93,978.95292839,0.67236054
94,978.28765163,0.66527676
95,977.62549156,0.66216007
96,976.96373308,0.66175848
97,976.30139816,0.66233492
98,975.63918149,0.66221666
99,974.97891928,0.66026221
100,974.32280369,0.65611559
101,973.67260687,0.65019681
102,973.02914337,0.64346351
103,972.39209892,0.63704444
104,971.76022614,0.63187278
105,971.13179476,0.62843138
106,970.50512128,0.62667349
107,969.87900195,0.62611933
108,969.25292847,0.62607348
109,968.62705143,0.62587704
110,968.00194231,0.62510912
111,967.37826228,0.62368003
112,966.75646032,0.62180195
113,966.13659575,0.61986457
114,965.51832493,0.61827082
115,964.90103169,0.61729324
116,964.28403579,0.61699590
117,963.66679709,0.61723870
118,963.04904681,0.61775028
119,962.43081199,0.61823482
120,961.81234079,0.61847120
121,961.19396891,0.61837188
122,960.57598138,0.61798754
123,959.95851719,0.61746419
124,959.34154202,0.61697516
125,958.72488651,0.61665552
126,958.10832526,0.61656125
127,957.49166168,0.61666357
128,956.87478736,0.61687432
129,956.25769915,0.61708821
130,955.64047510,0.61722405
131,955.02322480,0.61725030
132,954.40603633,0.61718847
133,953.78893930,0.61709703
134,953.17189420,0.61704510
135,952.55480685,0.61708735
136,951.93755779,0.61724907
137,951.32003269,0.61752510
138,950.70214222,0.61789047
139,950.08382567,0.61831656
140,949.46503985,0.61878581
141,948.84574021,0.61929964
142,948.22586244,0.61987777
143,947.60531162,0.62055081
144,946.98396159,0.62135004
145,946.36166304,0.62229855
146,945.73825625,0.62340679
147,945.11358324,0.62467301
148,944.48749579,0.62608746
149,943.85985799,0.62763780
150,943.23054456,0.62931343
151,942.59943730,0.63110727
152,941.96642242,0.63301487
153,941.33139063,0.63503179
154,940.69424009,0.63715055
155,940.05488162,0.63935847
156,939.41324463,0.64163699
157,938.76928233,0.64396231
158,938.12297545,0.64630687
159,937.47433455,0.64864090
160,936.82340122,0.65093333
161,936.17024928,0.65315194
162,935.51498643,0.65526285
163,934.85775691,0.65722951
164,934.19874498,0.65901193
165,933.53817876,0.66056622
166,932.87633397,0.66184479
167,932.21353681,0.66279716
168,931.55016566,0.66337115
169,930.88665128,0.66351437
170,930.22347568,0.66317561
171,929.56116956,0.66230612
172,928.90030881,0.66086075
173,928.24150997,0.65879885
174,927.58542481,0.65608516
175,926.93273403,0.65269077
176,926.28413991,0.64859412
177,925.64035787,0.64378204
178,925.00210709,0.63825078
179,924.37010025,0.63200684
180,923.74503278,0.62506748
181,923.12757190,0.61746088
182,922.51834585,0.60922604
183,921.91793350,0.60041235
184,921.32685455,0.59107895
185,920.74556056,0.58129400
186,920.17442683,0.57113373
187,919.61374559,0.56068125
188,919.06372052,0.55002507
189,918.52446327,0.53925725
190,917.99599196,0.52847131
191,917.47823207,0.51775988
192,916.97101971,0.50721236
193,916.47410703,0.49691269
194,915.98716963,0.48693739
195,915.50981564,0.47735399
196,915.04159589,0.46821975
197,914.58201498,0.45958091
198,914.13054273,0.45147225
199,913.68662572,0.44391701
200,913.24969846,0.43692726
201,912.81919399,0.43050447
202,912.39455348,0.42464051
203,911.97523473,0.41931875
204,911.56071929,0.41451544
205,911.15051818,0.41020111
206,910.74417625,0.40634194
207,910.34127505,0.40290119
208,909.94143455,0.39984050
209,909.54431355,0.39712100
210,909.14960910,0.39470445
211,908.75705503,0.39255407
212,908.36641968,0.39063535
213,907.97750309,0.38891659
214,907.59013381,0.38736928
215,907.20416543,0.38596838
216,906.81947307,0.38469235
217,906.43594997,0.38352310
218,906.05350414,0.38244584
219,905.67205533,0.38144881
220,905.29153230,0.38052302
221,904.91187043,0.37966187
222,904.53300962,0.37886080
223,904.15489269,0.37811693
224,903.77746401,0.37742868
225,903.40066855,0.37679546
226,903.02445123,0.37621732
227,902.64875650,0.37569473
228,902.27352819,0.37522831
229,901.89870954,0.37481865
230,901.52424333,0.37446621
231,901.15007217,0.37417117
232,900.77613878,0.37393338
233,900.40238645,0.37375233
234,900.02875933,0.37362712
235,899.65520284,0.37355649
236,899.28166401,0.37353883
237,898.90809176,0.37357225
238,898.53443713,0.37365463
239,898.16065348,0.37378365
240,897.78669656,0.37395692
241,897.41252462,0.37417194
242,897.03809835,0.37442627
243,896.66338089,0.37471746
244,896.28833768,0.37504321
245,895.91293638,0.37540130
246,895.53714670,0.37578968
247,895.16094023,0.37620647
248,894.78429026,0.37664997
249,894.40717161,0.37711865
250,894.02956046,0.37761116
251,893.65143415,0.37812630
252,893.27277110,0.37866305
253,892.89355061,0.37922049
254,892.51375277,0.37979784
255,892.13335838,0.38039439
256,891.75234884,0.38100954
257,891.37070612,0.38164272
258,890.98841270,0.38229342
259,890.60545153,0.38296117
260,890.22180605,0.38364548
261,889.83746015,0.38434590
262,889.45239819,0.38506197
263,889.06660498,0.38579321
264,888.68006584,0.38653914
265,888.29276656,0.38729928
266,887.90469343,0.38807313
267,887.51583326,0.38886017
268,887.12617338,0.38965988
269,886.73570163,0.39047175
270,886.34440638,0.39129525
271,885.95227651,0.39212987
272,885.55930142,0.39297509
273,885.16547101,0.39383042
274,884.77077565,0.39469535
275,884.37520622,0.39556943
276,883.97875402,0.39645220
277,883.58141082,0.39734320
278,883.18316879,0.39824203
279,882.78402051,0.39914828
280,882.38395896,0.40006155
281,881.98297747,0.40098149
282,881.58106972,0.40190774
283,881.17822976,0.40283997
284,880.77445191,0.40377784
285,880.36973086,0.40472106
286,879.96406155,0.40566931
287,879.55743924,0.40662231
288,879.14985945,0.40757979
289,878.74131797,0.40854147
290,878.33181087,0.40950710
291,877.92133445,0.41047642
292,877.50988527,0.41144919
293,877.09746009,0.41242517
294,876.68405595,0.41340415
295,876.26967005,0.41438589
296,875.85429985,0.41537021
297,875.43794296,0.41635689
298,875.02059721,0.41734575
299,874.60226058,0.41833662
300,874.18293124,0.41932934
301,873.76260748,0.42032376
302,873.34128775,0.42131973
303,872.91897060,0.42231714
304,872.49565472,0.42331588
305,872.07133887,0.42431585
306,871.64602191,0.42531697
307,871.21970274,0.42631917
308,870.79238034,0.42732240
309,870.36405370,0.42832663
310,869.93472186,0.42933184
311,869.50438385,0.43033802
312,869.07303868,0.43134517
313,868.64068536,0.43235332
314,868.20732286,0.43336250
315,867.77295009,0.43437277
316,867.33756589,0.43538420
317,866.90116904,0.43639685
318,866.46375821,0.43741083
319,866.02533196,0.43842624
320,865.58588877,0.43944320
321,865.14542694,0.44046183
322,864.70394467,0.44148227
323,864.26143998,0.44250469
324,863.81791073,0.44352925
325,863.37335463,0.44455611
326,862.92776917,0.44558546
327,862.48115167,0.44661750
328,862.03349925,0.44765242
329,861.58480882,0.44869043
330,861.13507706,0.44973176
331,860.68430045,0.45077661
332,860.23247522,0.45182523
333,859.77959739,0.45287783
334,859.32566273,0.45393466
335,858.87066679,0.45499595
336,858.41460484,0.45606194
337,857.95747196,0.45713288
338,857.49926295,0.45820901
339,857.03997238,0.45929057
340,856.57959459,0.46037780
341,856.11812365,0.46147094
342,855.65555342,0.46257023
343,855.19187752,0.46367590
344,854.72708934,0.46478818
345,854.26118204,0.46590729
346,853.79414858,0.46703346
347,853.32598168,0.46816690
348,852.85667387,0.46930781
349,852.38621747,0.47045639
350,851.91460463,0.47161284
351,851.44182729,0.47277734
352,850.96787723,0.47395006
353,850.49274605,0.47513118
354,850.01642520,0.47632085
355,849.53890599,0.47751921
356,849.06017957,0.47872642
357,848.58023698,0.47994259
358,848.09906913,0.48116785
359,847.61666683,0.48240230
360,847.13302077,0.48364606
361,846.64812157,0.48489920
362,846.16195975,0.48616181
363,845.67452578,0.48743397
364,845.18581007,0.48871572
365,844.69580294,0.49000712
366,844.20449472,0.49130823
367,843.71187566,0.49261906
368,843.21793602,0.49393964
369,842.72266603,0.49526999
370,842.22605590,0.49661013
371,841.72809586,0.49796004
372,841.22877614,0.49931972
373,840.72808697,0.50068916
374,840.22601863,0.50206834
375,839.72256140,0.50345723
376,839.21770561,0.50485579
377,838.71144163,0.50626398
378,838.20375987,0.50768177
379,837.69465078,0.50910909
380,837.18410489,0.51054589
381,836.67211277,0.51199212
382,836.15866506,0.51344771
383,835.64375248,0.51491259
384,835.12736579,0.51638669
385,834.60949585,0.51786994
386,834.09013360,0.51936225
387,833.56927004,0.52086356
388,833.04689625,0.52237378
389,832.52300342,0.52389283
390,831.99758281,0.52542062
391,831.47062575,0.52695706
392,830.94212369,0.52850206
393,830.41206814,0.53005555
394,829.88045072,0.53161742
395,829.34726313,0.53318759
396,828.81249717,0.53476596
397,828.27614471,0.53635245
398,827.73819775,0.53794697
399,827.19864833,0.53954941
400,826.65748863,0.54115970
401,826.11471088,0.54277774
402,825.57030744,0.54440344
403,825.02427073,0.54603671
404,824.47659326,0.54767747
405,823.92726765,0.54932561
406,823.37628658,0.55098106
407,822.82364285,0.55264374
408,822.26932931,0.55431354
409,821.71333891,0.55599039
410,821.15566470,0.55767421
411,820.59629979,0.55936491
412,820.03523737,0.56106242
413,819.47247073,0.56276664
414,818.90799321,0.56447752
415,818.34179826,0.56619496
416,817.77387937,0.56791889
417,817.20423012,0.56964925
418,816.63284417,0.57138595
419,816.05971524,0.57312893
420,815.48483712,0.57487812
421,814.90820365,0.57663346
422,814.32980877,0.57839488
423,813.74964645,0.58016232
424,813.16771073,0.58193572
425,812.58399572,0.58371501
426,811.99849556,0.58550016
427,811.41120447,0.58729109
428,810.82211670,0.58908777
429,810.23122657,0.59089013
430,809.63852843,0.59269814
431,809.04401668,0.59451175
432,808.44768576,0.59633092
433,807.84953015,0.59815561
434,807.24954437,0.59998578
435,806.64772298,0.60182140
436,806.04406054,0.60366243
437,805.43855169,0.60550886
438,804.83119104,0.60736064
439,804.22197328,0.60921776
440,803.61089309,0.61108020
441,802.99794516,0.61294793
442,802.38312422,0.61482094
443,801.76642501,0.61669921
444,801.14784226,0.61858274
445,800.52737074,0.62047152
446,799.90500521,0.62236553
447,799.28074043,0.62426478
448,798.65457118,0.62616925
449,798.02649222,0.62807896
450,797.39649833,0.62999389
451,796.76458427,0.63191406
452,796.13074479,0.63383948
453,795.49497466,0.63577013
454,794.85726861,0.63770604
455,794.21762139,0.63964722
456,793.57602772,0.64159367
457,792.93248231,0.64354541
458,792.28697987,0.64550244
459,791.63951508,0.64746479
460,790.99008262,0.64943246
461,790.33867716,0.65140547
462,789.68529333,0.65338383
463,789.02992577,0.65536756
464,788.37256911,0.65735666
465,787.71321795,0.65935116
466,787.05186690,0.66135105
467,786.38851054,0.66335636
468,785.72314346,0.66536708
469,785.05576022,0.66738324
470,784.38635540,0.66940482
471,783.71492356,0.67143184
472,783.04145927,0.67346429
473,782.36595710,0.67550217
474,781.68841162,0.67754548
475,781.00881742,0.67959420
476,780.32716909,0.68164833
477,779.64346124,0.68370785
478,778.95768850,0.68577273
479,778.26984555,0.68784296
480,777.57992705,0.68991850
481,776.88792772,0.69199932
482,776.19384234,0.69408539
483,775.49766568,0.69617665
484,774.79939262,0.69827306
485,774.09901805,0.70037457
486,773.39653693,0.70248112
487,772.69194430,0.70459263
488,771.98523526,0.70670904
489,771.27640498,0.70883028
490,770.56544873,0.71095625
491,769.85236186,0.71308687
492,769.13713983,0.71522203
493,768.41977818,0.71736165
494,767.70027257,0.71950561
495,766.97861879,0.72165378
496,766.25481272,0.72380606
497,765.52885040,0.72596232
498,764.80072799,0.72812241
499,764.07044180,0.73028620
500,763.33798826,0.73245354
501,762.60336399,0.73462427
502,761.86656574,0.73679825
503,761.12759044,0.73897529
504,760.38643520,0.74115524
505,759.64309729,0.74333792
506,758.89757416,0.74552313
507,758.14986345,0.74771070
508,757.39996301,0.74990044
509,756.64787086,0.75209215
510,755.89358525,0.75428562
511,755.13710460,0.75648065
512,754.37842756,0.75867704
513,753.61755299,0.76087456
514,752.85447998,0.76307302
515,752.08920781,0.76527217
516,751.32173599,0.76747182
517,750.55206427,0.76967172
518,749.78019260,0.77187167
519,749.00612118,0.77407142
520,748.22985042,0.77627076
521,747.45138096,0.77846946
522,746.67071367,0.78066729
523,745.88784966,0.78286402
524,745.10279023,0.78505942
525,744.31553695,0.78725328
526,743.52609158,0.78944537
527,742.73445611,0.79163547
528,741.94063276,0.79382335
529,741.14462394,0.79600882
530,740.34643230,0.79819165
531,739.54606066,0.80037163
532,738.74351209,0.80254858
533,737.93878980,0.80472228
534,737.13189725,0.80689256
535,736.32283803,0.80905922
536,735.51161594,0.81122209
537,734.69823494,0.81338100
538,733.88269915,0.81553579
539,733.06501284,0.81768630
540,732.24518045,0.81983240
541,731.42320651,0.82197394
542,730.59909571,0.82411080
543,729.77285284,0.82624287
544,728.94448280,0.82837004
545,728.11399057,0.83049223
546,727.28138122,0.83260935
547,726.44665989,0.83472133
548,725.60983177,0.83682813
549,724.77090207,0.83892969
550,723.92987607,0.84102600
551,723.08675903,0.84311704
552,722.24155622,0.84520281
553,721.39427290,0.84728333
554,720.54491428,0.84935862
555,719.69348554,0.85142874
556,718.83999180,0.85349374
557,717.98443809,0.85555371
558,717.12682935,0.85760874
559,716.26717042,0.85965894
560,715.40546599,0.86170443
561,714.54172063,0.86374536
562,713.67593873,0.86578189
563,712.80812453,0.86781421
564,711.93828204,0.86984249
565,711.06641509,0.87186695
566,710.19252727,0.87388782
567,709.31662192,0.87590535
568,708.43870214,0.87791978
569,707.55877072,0.87993141
570,706.67683020,0.88194052
571,705.79288277,0.88394743
572,704.90693033,0.88595245
573,704.01897440,0.88795592
574,703.12901619,0.88995821
575,702.23705650,0.89195969
576,701.34309577,0.89396073
577,700.44713403,0.89596174
578,699.54917090,0.89796313
579,698.64920557,0.89996533
580,697.74723680,0.90196877
581,696.84326288,0.90397392
582,695.93728165,0.90598123
583,695.02929047,0.90799118
584,694.11928621,0.91000426
585,693.20726524,0.91202097
586,692.29322342,0.91404182
587,691.37715610,0.91606733
588,690.45905807,0.91809802
589,689.53892363,0.92013445
590,688.61674648,0.92217715
591,687.69251979,0.92422668
592,686.76623617,0.92628362
593,685.83788764,0.92834853
594,684.90746563,0.93042201
595,683.97496100,0.93250463
596,683.04036401,0.93459699
597,682.10366430,0.93669971
598,681.16485089,0.93881340
599,680.22391222,0.94093868
600,679.28083604,0.94307617
601,678.33560952,0.94522652
602,677.38821914,0.94739037
603,676.43865077,0.94956838
604,675.48688958,0.95176119
605,674.53292008,0.95396949
606,673.57672613,0.95619396
607,672.61829085,0.95843527
608,671.65759671,0.96069414
609,670.69462544,0.96297127
610,669.72935805,0.96526739
611,668.76177483,0.96758322
612,667.79185532,0.96991951
613,666.81957829,0.97227703
614,665.84492174,0.97465655
615,664.86786289,0.97705885
616,663.88837814,0.97948475
617,662.90644307,0.98193507
618,661.92203242,0.98441066
619,660.93512005,0.98691237
620,659.94567895,0.98944110
621,658.95368120,0.99199775
622,657.95909794,0.99458326
623,656.96189936,0.99719858
624,655.96205466,0.99984470
625,654.95953203,1.00252263
626,653.95429863,1.00523341
627,652.94632051,1.00797812
628,651.93556265,1.01075786
629,650.92198888,1.01357377
630,649.90556185,1.01642703
631,648.88624301,1.01931885
632,647.86399254,1.02225047
633,646.83876936,1.02522318
634,645.81053104,1.02823832
635,644.77923380,1.03129723
636,643.74483246,1.03440134
637,642.70728037,1.03755209
638,641.66652941,1.04075096
639,640.62252993,1.04399948
640,639.57523071,1.04729922
641,638.52457892,1.05065179
642,637.47052010,1.05405882
643,636.41299812,1.05752198
644,635.35195513,1.06104299
645,634.28733155,1.06462358
646,633.21906607,1.06826548
647,632.14709558,1.07197049
648,631.07135522,1.07574036
649,629.99177834,1.07957688
650,628.90829653,1.08348181
651,627.82083962,1.08745691
652,626.72933575,1.09150387
653,625.63371138,1.09562437
654,624.53389139,1.09981999
655,623.42979914,1.10409225
656,622.32135660,1.10844254
657,621.20848446,1.11287213
658,620.09110235,1.11738212
659,618.96912894,1.12197341
660,617.84248228,1.12664666
661,616.71107998,1.13140229
662,615.57483960,1.13624038
663,614.43367895,1.14116065
664,613.28751656,1.14616239
665,612.13627213,1.15124444
666,610.97986706,1.15640507
667,609.81822509,1.16164197
668,608.65127297,1.16695213
669,607.47894119,1.17233177
670,606.30116490,1.17777629
671,605.11788476,1.18328014
672,603.92904801,1.18883675
673,602.73460957,1.19443844
674,601.53453327,1.20007629
675,600.32879315,1.20574012
676,599.11737484,1.21141832
677,597.90027703,1.21709780
678,596.67751310,1.22276393
679,595.44911266,1.22840044
680,594.21512326,1.23398940
681,592.97561210,1.23951116
682,591.73066769,1.24494441
683,590.48040154,1.25026615
684,589.22494975,1.25545179
685,587.96447446,1.26047529
686,586.69916516,1.26530930
687,585.42923976,1.26992540
688,584.15494535,1.27429441
689,582.87655861,1.27838674
690,581.59438577,1.28217284
691,580.30876212,1.28562366
692,579.02005083,1.28871128
693,577.72864130,1.29140953
694,576.43494666,1.29369464
695,575.13940068,1.29554598
696,573.84245391,1.29694677
697,572.54456906,1.29788485
698,571.24621578,1.29835328
699,569.94786480,1.29835099
700,568.64998155,1.29788325
701,567.35301949,1.29696206
702,566.05741323,1.29560626
703,564.76357163,1.29384160
704,563.47187123,1.29170040
705,562.18265005,1.28922118
706,560.89620218,1.28644787
707,559.61277321,1.28342897
708,558.33255676,1.28021645
709,557.05569233,1.27686443
710,555.78226437,1.27342796
711,554.51230286,1.26996151
712,553.24578514,1.26651772
713,551.98263909,1.26314604
714,550.72274747,1.25989162
715,549.46595315,1.25679432
716,548.21206514,1.25388801
717,546.96086511,1.25120003
718,545.71211414,1.24875096
719,544.46555950,1.24655464
720,543.22094113,1.24461837
721,541.97799778,1.24294335
722,540.73647247,1.24152531
723,539.49611732,1.24035515
724,538.25669752,1.23941980
725,537.01799449,1.23870303
726,535.77980824,1.23818625
727,534.54195894,1.23784930
728,533.30428769,1.23767124
729,532.06665677,1.23763093
730,530.82894918,1.23770759
731,529.59106787,1.23788131
732,528.35293449,1.23813337
733,527.11448798,1.23844651
734,525.87568288,1.23880510
735,524.63648764,1.23919524
736,523.39688284,1.23960480
737,522.15685946,1.24002338
738,520.91641723,1.24044223
739,519.67556308,1.24085415
740,518.43430973,1.24125335
741,517.19267443,1.24163530
742,515.95067783,1.24199660
743,514.70834307,1.24233476
744,513.46569497,1.24264811
745,512.22275936,1.24293561
746,510.97956262,1.24319674
747,509.73613124,1.24343138
748,508.49249156,1.24363968
749,507.24866958,1.24382198
750,506.00469083,1.24397876
751,504.76058030,1.24411053
752,503.51636248,1.24421782
753,502.27206137,1.24430112
754,501.02770050,1.24436087
755,499.78330308,1.24439742
756,498.53889202,1.24441106
757,497.29449006,1.24440196
758,496.05011984,1.24437021
759,494.80580401,1.24431583
760,493.56156527,1.24423874
761,492.31742647,1.24413880
762,491.07341067,1.24401580
763,489.82954116,1.24386951
764,488.58584152,1.24369964
765,487.34233565,1.24350587
766,486.09904776,1.24328789
767,484.85600239,1.24304537
768,483.61322439,1.24277800
769,482.37073892,1.24248547
770,481.12857142,1.24216750
771,479.88674756,1.24182386
772,478.64529321,1.24145435
773,477.40423442,1.24105879
774,476.16359734,1.24063708
775,474.92340818,1.24018916
776,473.68369318,1.23971500
777,472.44447852,1.23921465
778,471.20579032,1.23868820
779,469.96765455,1.23813577
780,468.73009699,1.23755755
781,467.49314324,1.23695376
782,466.25681860,1.23632464
783,465.02114812,1.23567049
784,463.78615650,1.23499162
785,462.55186812,1.23428838
786,461.31830699,1.23356112
787,460.08549676,1.23281024
788,458.85346066,1.23203610
789,457.62222155,1.23123911
790,456.39180186,1.23041969
791,455.16222364,1.22957822
792,453.93350850,1.22871513
793,452.70567768,1.22783082
794,451.47875198,1.22692570
795,450.25275181,1.22600016
796,449.02769720,1.22505461
797,447.80360777,1.22408943
798,446.58050277,1.22310500
799,445.35840106,1.22210171
800,444.13732116,1.22107991
801,442.91728120,1.22003996
802,441.69829898,1.21898222
803,440.48039196,1.21790702
804,439.26357727,1.21681469
805,438.04787172,1.21570556
806,436.83329179,1.21457993
807,435.61985368,1.21343811
808,434.40757329,1.21228039
809,433.19646625,1.21110705
810,431.98654789,1.20991836
811,430.77783330,1.20871459
812,429.57033732,1.20749599
813,428.36407451,1.20626281
814,427.15905923,1.20501528
815,425.95530560,1.20375363
816,424.75282751,1.20247809
817,423.55163864,1.20118887
818,422.35175247,1.19988617
819,421.15318226,1.19857021
820,419.95594110,1.19724116
821,418.76004187,1.19589923
822,417.56549727,1.19454460
823,416.37231982,1.19317745
824,415.18052186,1.19179797
825,413.99011553,1.19040632
826,412.80111283,1.18900270
827,411.61352556,1.18758727
828,410.42736535,1.18616021
829,409.24264365,1.18472171
830,408.05937172,1.18327193
831,406.87756064,1.18181107
832,405.69722132,1.18033932
833,404.51836446,1.17885686
834,403.34100056,1.17736390
835,402.16513992,1.17586064
836,400.99079262,1.17434730
837,399.81796852,1.17282410
838,398.64667726,1.17129126
839,397.47692823,1.16974903
840,396.30873058,1.16819765
841,395.14209319,1.16663739
842,393.97702467,1.16506852
843,392.81353336,1.16349131
844,391.65162731,1.16190606
845,390.49131424,1.16031307
846,389.33260158,1.15871266
847,388.17549644,1.15710514
848,387.02000557,1.15549087
849,385.86613539,1.15387018
850,384.71389197,1.15224342
851,383.56328100,1.15061097
852,382.41430782,1.14897318
853,381.26697737,1.14733045
854,380.12129422,1.14568315
855,378.97726256,1.14403166
856,377.83488617,1.14237639
857,376.69416847,1.14071771
858,375.55511246,1.13905601
859,374.41772078,1.13739168
860,373.28199568,1.13572509
861,372.14793906,1.13405662
862,371.01555245,1.13238662
863,369.88483701,1.13071543
864,368.75579362,1.12904339
865,367.62842282,1.12737080
866,366.50272487,1.12569795
867,365.37869977,1.12402510
868,364.25634728,1.12235249
869,363.13566696,1.12068032
870,362.01665820,1.11900876
871,360.89932026,1.11733795
872,359.78365227,1.11566798
873,358.66965335,1.11399892
874,357.55732258,1.11233078
875,356.44665906,1.11066352
876,355.33766198,1.10899708
877,354.23033066,1.10733133
878,353.12466455,1.10566610
879,352.02066337,1.10400118
880,350.91832707,1.10233630
881,349.81765591,1.10067116
882,348.71865054,1.09900538
883,347.62131198,1.09733856
884,346.52564172,1.09567026
885,345.43164175,1.09399997
886,344.33931456,1.09232718
887,343.24866325,1.09065131
888,342.15969149,1.08897176
889,341.07240359,1.08728790
890,339.98680452,1.08559907
891,338.90289994,1.08390459
892,337.82069618,1.08220376
893,336.74020030,1.08049588
894,335.66142007,1.07878023
895,334.58436399,1.07705609
896,333.50904126,1.07532273
897,332.43546180,1.07357945
898,331.36363625,1.07182555
899,330.29357591,1.07006034
900,329.22529277,1.06828314
901,328.15879945,1.06649332
902,327.09410920,1.06469025
903,326.03123586,1.06287334
904,324.97019382,1.06104204
905,323.91099801,1.05919582
906,322.85366383,1.05733418
907,321.79820714,1.05545668
908,320.74464424,1.05356291
909,319.69299176,1.05165247
910,318.64326671,1.04972505
911,317.59548639,1.04778033
912,316.54966834,1.04581805
913,315.50583036,1.04383798
914,314.46399042,1.04183994
915,313.42416666,1.03982377
916,312.38637732,1.03778934
917,311.35064075,1.03573657
918,310.31697536,1.03366539
919,309.28539959,1.03157577
920,308.25593187,1.02946772
921,307.22859062,1.02734125
922,306.20339422,1.02519641
923,305.18036095,1.02303327
924,304.15950901,1.02085194
925,303.14085649,1.01865252
926,302.12442132,1.01643517
927,301.11022128,1.01420004
928,300.09827397,1.01194731
929,299.08859679,1.00967718
930,298.08120690,1.00738989
931,297.07612125,1.00508565
932,296.07335651,1.00276474
933,295.07292909,1.00042742
934,294.07485510,0.99807400
935,293.07915033,0.99570477
936,292.08583026,0.99332007
937,291.09491002,0.99092024
938,290.10640439,0.98850563
939,289.12032777,0.98607662
940,288.13669417,0.98363360
941,287.15551722,0.98117695
942,286.17681012,0.97870710
943,285.20058566,0.97622446
944,284.22685619,0.97372947
945,283.25563362,0.97122257
946,282.28692940,0.96870422
947,281.32075455,0.96617486
948,280.35711958,0.96363496
949,279.39603459,0.96108500
950,278.43750914,0.95852544
951,277.48155237,0.95595677
952,276.52817290,0.95337947
953,275.57737889,0.95079400
954,274.62917803,0.94820086
955,273.68357750,0.94560053
956,272.74058403,0.94299347
957,271.80020386,0.94038017
958,270.86244277,0.93776109
959,269.92730607,0.93513670
960,268.99479860,0.93250746
961,268.06492478,0.92987383
962,267.13768854,0.92723624
963,266.21309340,0.92459514
964,265.29114245,0.92195095
965,264.37183835,0.91930410
966,263.45518335,0.91665500
967,262.54117930,0.91400405
968,261.62982766,0.91135164
969,260.72112952,0.90869814
970,259.81508560,0.90604392
971,258.91169625,0.90338935
972,258.01096150,0.90073475
973,257.11288104,0.89808047
974,256.21745422,0.89542681
975,255.32468013,0.89277409
976,254.43455753,0.89012260
977,253.54708492,0.88747261
978,252.66226053,0.88482439
979,251.78008232,0.88217820
980,250.90054805,0.87953428
981,250.02365521,0.87689284
982,249.14940109,0.87425411
983,248.27778280,0.87161830
984,247.40879722,0.86898558
985,246.54244108,0.86635613
986,245.67871095,0.86373013
987,244.81760323,0.86110773
988,243.95911417,0.85848906
989,243.10323991,0.85587426
990,242.24997647,0.85326345
991,241.39931973,0.85065674
992,240.55126550,0.84805423
