Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
109,320.87722277,0.81779748,1.51029938,0.00042251
110,319.98305682,0.89416596,1.51159645,-0.00129707
111,319.57208389,0.41097293,1.50802892,0.00356753
112,317.88821613,1.68386776,1.51050094,-0.00247202
113,318.36027480,-0.47205867,1.50825703,0.00224391
114,316.49552706,1.86474774,1.50818631,0.00007072
115,315.31436293,1.18116412,1.50875124,-0.00056493
116,315.44435631,-0.12999337,1.50648746,0.00226377
117,315.61744709,-0.17309079,1.50953243,-0.00304496
118,314.07879385,1.53865325,1.50829514,0.00123729
119,312.00608720,2.07270665,1.50784600,0.00044914
120,311.01222261,0.99386459,1.50683779,0.00100821
121,310.63582077,0.37640184,1.50555033,0.00128746
122,310.99162336,-0.35580259,1.50774616,-0.00219583
123,309.52352633,1.46809704,1.50796119,-0.00021503
124,307.91718697,1.60633936,1.50720478,0.00075641
125,307.24112708,0.67605988,1.50593464,0.00127014
126,307.00057308,0.24055400,1.50526631,0.00066832
127,305.66921426,1.33135881,1.50578525,-0.00051894
128,305.05361568,0.61559859,1.50367763,0.00210763
129,304.08300133,0.97061435,1.50425365,-0.00057603
130,304.12975497,-0.04675365,1.50429225,-0.00003860
131,302.73919683,1.39055814,1.50466744,-0.00037519
132,301.99396581,0.74523102,1.50513776,-0.00047032
133,302.64952505,-0.65555923,1.50241577,0.00272199
134,300.50718436,2.14234069,1.50396596,-0.00155019
135,300.54936354,-0.04217918,1.50515505,-0.00118909
136,299.10458015,1.44478339,1.50379242,0.00136263
137,302.82110734,-3.71652719,1.50585053,-0.00205811
138,299.36407757,3.45702977,1.50497212,0.00087840
139,297.48533133,1.87874624,1.50184557,0.00312655
140,297.68054492,-0.19521360,1.50436767,-0.00252210
141,295.96067528,1.71986964,1.50448645,-0.00011878
142,295.74484826,0.21582702,1.50204457,0.00244188
143,294.85519938,0.88964888,1.50352298,-0.00147841
144,293.43030937,1.42489000,1.50270593,0.00081705
145,293.03487317,0.39543621,1.50228429,0.00042163
146,292.17970866,0.85516451,1.50213752,0.00014678
147,292.12791975,0.05178890,1.50455101,-0.00241350
148,291.03818098,1.08973877,1.50234577,0.00220524
149,290.31359312,0.72458786,1.50173373,0.00061204
150,289.83262845,0.48096467,1.50142951,0.00030422
151,288.78918478,1.04344367,1.50125921,0.00017030
152,288.90139278,-0.11220800,1.50023276,0.00102645
153,287.51770801,1.38368477,1.50132257,-0.00108982
154,289.63374861,-2.11604061,1.50036418,0.00095840
155,287.16333059,2.47041802,1.50022104,0.00014313
156,285.76247015,1.40086044,1.50010771,0.00011333
157,285.02717749,0.73529265,1.50169558,-0.00158786
158,284.40842638,0.61875111,1.50143387,0.00026171
159,283.84358433,0.56484205,1.50082686,0.00060701
160,283.42390174,0.41968259,1.49951866,0.00130820
161,282.78722032,0.63668142,1.49938651,0.00013216
162,281.93419905,0.85302127,1.50100968,-0.00162318
163,281.66758172,0.26661733,1.50021195,0.00079774
164,280.80755665,0.86002507,1.49990175,0.00031020
165,281.85799595,-1.05043929,1.50227887,-0.00237712
166,279.68105485,2.17694109,1.49988402,0.00239484
167,279.49676674,0.18428811,1.49825874,0.00162528
168,278.20390551,1.29286123,1.49899541,-0.00073666
169,277.81046563,0.39343988,1.50045234,-0.00145694
170,278.95928555,-1.14881991,1.50160275,-0.00115041
171,276.33729742,2.62198813,1.50003512,0.00156763
172,276.76200579,-0.42470837,1.49853480,0.00150032
173,275.66837841,1.09362738,1.49892336,-0.00038856
174,276.10417491,-0.43579650,1.49683538,0.00208798
175,275.85841201,0.24576290,1.49916354,-0.00232816
176,274.64023266,1.21817935,1.50120397,-0.00204043
177,273.40635540,1.23387726,1.49749924,0.00370473
178,272.17880393,1.22755148,1.49873325,-0.00123401
179,271.72400278,0.45480114,1.49940468,-0.00067143
180,271.27528242,0.44872037,1.49980691,-0.00040223
181,271.53423318,-0.25895076,1.49903550,0.00077141
182,270.63128126,0.90295191,1.49720320,0.00183229
183,270.67359795,-0.04231668,1.49963464,-0.00243144
184,268.88588486,1.78771309,1.49875052,0.00088412
185,268.26378008,0.62210478,1.49693121,0.00181931
186,268.28363463,-0.01985455,1.49664688,0.00028433
187,267.06107167,1.22256296,1.49680135,-0.00015447
188,267.79736711,-0.73629544,1.49705016,-0.00024881
189,266.30192451,1.49544260,1.49721965,-0.00016949
190,265.53984670,0.76207781,1.49867722,-0.00145757
191,264.81874598,0.72110073,1.49877293,-0.00009571
192,264.10821613,0.71052984,1.49691798,0.00185495
193,264.00182038,0.10639576,1.49649899,0.00041900
194,263.11749891,0.88432147,1.49817051,-0.00167153
195,262.57050802,0.54699088,1.49681770,0.00135281
196,262.53528337,0.03522465,1.49814129,-0.00132359
197,261.48892399,1.04635939,1.49681579,0.00132550
198,261.02418562,0.46473836,1.49672910,0.00008670
199,260.64004084,0.38414479,1.49716140,-0.00043230
200,261.04035323,-0.40031240,1.49852584,-0.00136444
201,259.22329429,1.81705894,1.49672412,0.00180172
202,258.96763272,0.25566157,1.49746894,-0.00074482
203,258.31671887,0.65091385,1.49551623,0.00195271
204,257.86525400,0.45146487,1.49730296,-0.00178673
205,256.99416355,0.87109045,1.49633825,0.00096471
206,256.47720267,0.51696088,1.49568152,0.00065673
207,255.86215253,0.61505014,1.49698529,-0.00130377
208,255.34174320,0.52040934,1.49595465,0.00103065
209,255.66922563,-0.32748244,1.49565452,0.00030013
210,255.71131463,-0.04208899,1.49383914,0.00181537
211,253.61221619,2.09909844,1.49482122,-0.00098207
212,254.36901818,-0.75680200,1.49480378,0.00001744
213,252.72056970,1.64844849,1.49513874,-0.00033496
214,252.09960446,0.62096524,1.49569508,-0.00055634
215,251.67445524,0.42514922,1.49335202,0.00234306
216,252.33616016,-0.66170492,1.49431506,-0.00096304
217,250.37570182,1.96045834,1.49398628,0.00032878
218,249.87510234,0.50059948,1.49517499,-0.00118871
219,250.29530240,-0.42020006,1.49276159,0.00241341
220,248.74272136,1.55258104,1.49417082,-0.00140923
221,248.35126849,0.39145287,1.49385947,0.00031134
222,248.20445445,0.14681404,1.49435717,-0.00049769
223,247.25008614,0.95436830,1.49396878,0.00038838
224,246.65042555,0.59966059,1.49282063,0.00114815
225,246.66377496,-0.01334940,1.49068288,0.00213775
226,245.69858937,0.96518559,1.49316210,-0.00247922
227,245.14288132,0.55570804,1.49354364,-0.00038154
228,244.54235559,0.60052574,1.49267805,0.00086558
229,243.95232198,0.59003361,1.49274859,-0.00007054
230,243.49474145,0.45758052,1.49342120,-0.00067261
231,243.50767657,-0.01293512,1.49244872,0.00097248
232,243.03261073,0.47506585,1.49149868,0.00095003
233,243.37962209,-0.34701136,1.49340009,-0.00190141
234,242.20811171,1.17151038,1.49213632,0.00126378
235,242.10975976,0.09835196,1.49246489,-0.00032858
236,240.57048928,1.53927048,1.49288886,-0.00042397
237,239.89450011,0.67598917,1.49225476,0.00063411
238,239.99337674,-0.09887663,1.49079865,0.00145611
239,238.85034544,1.14303130,1.49183402,-0.00103537
240,238.27818896,0.57215648,1.49133370,0.00050032
241,237.86755698,0.41063198,1.49217512,-0.00084142
242,237.77517428,0.09238270,1.49275106,-0.00057594
243,236.79349341,0.98168087,1.49132648,0.00142458
244,236.49337895,0.30011446,1.49236977,-0.00104330
245,235.63027392,0.86310503,1.49139535,0.00097442
246,235.64867047,-0.01839655,1.49041612,0.00097923
247,234.69586083,0.95280964,1.49169931,-0.00128319
248,235.12203635,-0.42617552,1.49205734,-0.00035803
249,233.99310265,1.12893370,1.49153587,0.00052148
250,233.41385384,0.57924881,1.49063135,0.00090451
251,233.41391812,-0.00006428,1.48945536,0.00117599
252,232.11361677,1.30030135,1.49019302,-0.00073766
253,232.19883906,-0.08522228,1.49157167,-0.00137865
254,231.20990589,0.98893317,1.49041158,0.00116008
255,230.72469053,0.48521536,1.49046074,-0.00004916
256,230.05814679,0.66654374,1.49031803,0.00014271
257,229.54203735,0.51610944,1.49004662,0.00027141
258,229.87931418,-0.33727683,1.49171984,-0.00167321
259,228.94417665,0.93513752,1.48923224,0.00248760
260,228.28170913,0.66246753,1.48951105,-0.00027881
261,227.48365920,0.79804993,1.48932380,0.00018726
262,227.10786144,0.37579776,1.48937036,-0.00004657
263,227.05385417,0.05400727,1.49076972,-0.00139935
264,226.28988033,0.76397384,1.48869253,0.00207719
265,225.87327714,0.41660319,1.48903224,-0.00033971
266,226.03486516,-0.16158802,1.48837970,0.00065254
267,224.54512953,1.48973563,1.48883779,-0.00045810
268,224.76063835,-0.21550882,1.48779368,0.00104412
269,223.79838311,0.96225524,1.48731674,0.00047693
270,223.84877506,-0.05039195,1.48819260,-0.00087586
271,223.35190910,0.49686595,1.48752671,0.00066590
272,222.37859427,0.97331483,1.48696630,0.00056041
273,221.92601015,0.45258413,1.48967905,-0.00271276
274,221.17344877,0.75256137,1.48687095,0.00280810
275,220.70895778,0.46449100,1.48744867,-0.00057772
276,220.48591351,0.22304427,1.48924700,-0.00179834
277,220.42880306,0.05711045,1.48750139,0.00174562
278,219.57788389,0.85091917,1.48724819,0.00025319
279,219.61704596,-0.03916207,1.48951616,-0.00226796
280,220.57290864,-0.95586268,1.48653438,0.00298178
281,217.97540259,2.59750605,1.48534295,0.00119143
282,217.23614328,0.73925930,1.48790350,-0.00256055
283,217.33110303,-0.09495975,1.48598816,0.00191534
284,216.34337485,0.98772819,1.48694485,-0.00095669
285,216.38681585,-0.04344101,1.48869202,-0.00174717
286,216.29128663,0.09552922,1.48629858,0.00239344
287,214.78754317,1.50374346,1.48684235,-0.00054377
288,215.10179936,-0.31425619,1.48663636,0.00020598
289,214.00717446,1.09462490,1.48701280,-0.00037644
290,213.21644605,0.79072841,1.48676714,0.00024566
291,212.93609232,0.28035372,1.48717302,-0.00040588
292,212.46270761,0.47338472,1.48544188,0.00173113
293,212.48222183,-0.01951422,1.48770965,-0.00226776
294,212.22366303,0.25855880,1.48459770,0.00311195
295,211.23675759,0.98690544,1.48654474,-0.00194704
296,210.73263959,0.50411799,1.48718079,-0.00063605
297,210.08753878,0.64510081,1.48616544,0.00101534
298,209.68468158,0.40285720,1.48575224,0.00041320
299,209.02764765,0.65703393,1.48542885,0.00032339
300,208.47168015,0.55596750,1.48586523,-0.00043638
301,208.46494046,0.00673969,1.48560329,0.00026194
302,207.94331346,0.52162699,1.48581912,-0.00021583
303,209.18603522,-1.24272175,1.48687269,-0.00105357
304,207.01408840,2.17194682,1.48479934,0.00207336
305,206.21325484,0.80083356,1.48483515,-0.00003582
306,205.58734664,0.62590820,1.48542808,-0.00059293
307,205.17875459,0.40859205,1.48467729,0.00075079
308,205.32981920,-0.15106461,1.48349123,0.00118606
309,205.56785078,-0.23803158,1.48382897,-0.00033774
310,204.52644746,1.04140333,1.48350037,0.00032861
311,203.47874398,1.04770347,1.48347388,0.00002648
312,202.73166240,0.74708159,1.48472994,-0.00125606
313,203.62719460,-0.89553220,1.48235847,0.00237147
314,201.98641038,1.64078422,1.48481080,-0.00245233
315,201.46077702,0.52563336,1.48406953,0.00074127
316,201.86927735,-0.40850033,1.48435295,-0.00028341
317,200.54608473,1.32319262,1.48448394,-0.00013099
318,200.00482660,0.54125813,1.48338438,0.00109956
319,200.10310152,-0.09827491,1.48337040,0.00001397
320,199.18220938,0.92089214,1.48367703,-0.00030662
321,198.70033279,0.48187659,1.48291555,0.00076147
322,198.24103717,0.45929562,1.48423971,-0.00132416
323,197.82350287,0.41753429,1.48346909,0.00077063
324,197.17088917,0.65261370,1.48358437,-0.00011528
325,197.07016079,0.10072838,1.48237690,0.00120747
326,196.54130897,0.52885182,1.48220335,0.00017355
327,197.20089803,-0.65958906,1.48143727,0.00076608
328,195.54935012,1.65154791,1.48180012,-0.00036285
329,195.26632655,0.28302357,1.48253690,-0.00073678
330,194.66212359,0.60420296,1.48167500,0.00086190
331,194.34930083,0.31282276,1.48143677,0.00023823
332,193.97246088,0.37683995,1.48308472,-0.00164795
333,193.07898742,0.89347346,1.48290902,0.00017569
334,192.72301497,0.35597245,1.48171363,0.00119540
335,193.30748599,-0.58447102,1.48149061,0.00022301
336,191.97953508,1.32795092,1.48389702,-0.00240641
337,191.47891992,0.50061516,1.48257442,0.00132260
338,190.94819146,0.53072846,1.48328899,-0.00071456
339,190.81726680,0.13092466,1.48172904,0.00155995
340,190.05542745,0.76183935,1.48265617,-0.00092713
341,189.70942996,0.34599749,1.48217509,0.00048108
342,189.06701300,0.64241696,1.48169411,0.00048097
343,188.72114702,0.34586598,1.48213423,-0.00044011
344,189.30887689,-0.58772988,1.48182060,0.00031362
345,188.25943128,1.04944562,1.48137434,0.00044626
346,188.06238284,0.19704844,1.48259727,-0.00122292
347,187.01381974,1.04856310,1.48183593,0.00076134
348,186.43024601,0.58357373,1.48107648,0.00075945
349,185.94892121,0.48132480,1.48096238,0.00011410
350,185.89397754,0.05494367,1.48179900,-0.00083662
351,185.09520061,0.79877693,1.48122409,0.00057491
352,184.56376302,0.53143759,1.48112963,0.00009446
353,184.18298699,0.38077603,1.48051795,0.00061169
354,184.67196322,-0.48897623,1.48007282,0.00044512
355,183.36085162,1.31111160,1.48053439,-0.00046157
356,184.67360460,-1.31275298,1.48243339,-0.00189899
357,182.60610899,2.06749561,1.48196419,0.00046920
358,182.45633488,0.14977411,1.48048972,0.00147447
359,181.76737218,0.68896270,1.48095794,-0.00046822
360,181.33118826,0.43618393,1.48179511,-0.00083717
361,182.25020409,-0.91901583,1.47953993,0.00225518
362,180.37763787,1.87256621,1.47911572,0.00042421
363,180.37183835,0.00579953,1.48169194,-0.00257621
364,179.39684600,0.97499235,1.48120238,0.00048956
365,179.50873795,-0.11189194,1.48068712,0.00051526
366,178.45651728,1.05222066,1.48038832,0.00029880
367,178.16499417,0.29152312,1.48029279,0.00009553
368,179.01556266,-0.85056849,1.47946454,0.00082825
369,177.42411293,1.59144973,1.48008994,-0.00062540
370,177.68788651,-0.26377358,1.47858681,0.00150313
371,176.91286202,0.77502449,1.47979500,-0.00120819
372,176.03499542,0.87786660,1.47939945,0.00039555
373,176.44641143,-0.41141601,1.48074878,-0.00134933
374,176.51769685,-0.07128542,1.47933060,0.00141817
375,176.92794419,-0.41024733,1.47786479,0.00146581
376,176.35274703,0.57519716,1.47834234,-0.00047755
377,173.79491194,2.55783509,1.48012208,-0.00177974
378,173.53895738,0.25595456,1.47903202,0.00109007
379,173.43343883,0.10551855,1.47917098,-0.00013896
380,173.17385268,0.25958615,1.47849472,0.00067626
381,172.21761722,0.95623547,1.47979629,-0.00130158
382,171.77903350,0.43858372,1.47936078,0.00043552
383,171.25744062,0.52159287,1.47913459,0.00022619
384,171.13431153,0.12312909,1.47888309,0.00025149
385,171.13313179,0.00117974,1.47885578,0.00002731
386,171.61662509,-0.48349330,1.47866872,0.00018706
387,169.88187029,1.73475480,1.48021853,-0.00154982
388,169.28903083,0.59283947,1.47842002,0.00179851
389,169.07394394,0.21508688,1.47889147,-0.00047145
390,168.46427885,0.60966509,1.47946818,-0.00057671
391,168.35631667,0.10796218,1.47953342,-0.00006524
392,168.14214971,0.21416695,1.47803568,0.00149774
393,167.33014096,0.81200876,1.47847906,-0.00044338
394,167.00576671,0.32437425,1.47845893,0.00002013
395,166.46789165,0.53787506,1.47975841,-0.00129948
396,166.43687530,0.03101635,1.47869707,0.00106134
397,165.65663108,0.78024422,1.47804673,0.00065034
398,165.11721324,0.53941785,1.47914377,-0.00109704
399,164.80405185,0.31316139,1.47853904,0.00060474
400,164.62983110,0.17422075,1.47956647,-0.00102743
401,163.86279919,0.76703191,1.47842488,0.00114159
402,163.50142348,0.36137572,1.47896151,-0.00053663
403,163.61243783,-0.11101435,1.47867786,0.00028365
404,163.72446791,-0.11203008,1.47788791,0.00078995
405,162.68117689,1.04329102,1.47818030,-0.00029239
406,163.09928794,-0.41811105,1.47898742,-0.00080713
407,161.85682499,1.24246295,1.47828143,0.00070599
408,161.79914565,0.05767934,1.47911087,-0.00082943
409,161.40003808,0.39910757,1.47762181,0.00148906
410,160.49775876,0.90227933,1.47929339,-0.00167158
411,160.52591625,-0.02815749,1.47815550,0.00113789
412,159.59947085,0.92644540,1.47739214,0.00076336
413,159.15378446,0.44568639,1.47854598,-0.00115384
414,159.37808111,-0.22429665,1.47773318,0.00081281
415,158.59795649,0.78012462,1.47820433,-0.00047115
416,158.42079151,0.17716498,1.47717587,0.00102845
417,158.01132585,0.40946566,1.47826322,-0.00108734
418,157.32626339,0.68506246,1.47721204,0.00105118
419,157.31267691,0.01358647,1.47928368,-0.00207164
420,156.68687776,0.62579915,1.47718517,0.00209851
421,156.89264281,-0.20576505,1.47894369,-0.00175853
422,156.44349271,0.44915010,1.47935706,-0.00041337
423,155.63080834,0.81268437,1.47899848,0.00035858
424,155.12703612,0.50377222,1.47827609,0.00072239
425,155.03099384,0.09604228,1.47811940,0.00015669
426,154.09668020,0.93431364,1.47829334,-0.00017394
427,154.19846233,-0.10178213,1.47812988,0.00016346
428,155.41962115,-1.22115881,1.47680903,0.00132085
429,153.06601340,2.35360775,1.47812180,-0.00131277
430,153.24279714,-0.17678374,1.47828593,-0.00016413
431,153.93744210,-0.69464496,1.47676698,0.00151895
432,151.99870876,1.93873333,1.47754632,-0.00077934
433,152.03471054,-0.03600177,1.47788757,-0.00034125
434,151.15934585,0.87536469,1.47783277,0.00005481
435,151.53643840,-0.37709255,1.47754572,0.00028704
436,151.05449095,0.48194744,1.47854973,-0.00100400
437,150.60800117,0.44648978,1.47731695,0.00123278
438,149.62901511,0.97898607,1.47719137,0.00012558
439,149.79989554,-0.17088043,1.47690456,0.00028681
440,150.06469509,-0.26479955,1.47695765,-0.00005309
441,148.45986074,1.60483435,1.47829199,-0.00133434
442,148.40178951,0.05807124,1.47818610,0.00010589
443,147.72865956,0.67312995,1.47830362,-0.00011752
444,147.79372978,-0.06507022,1.47721936,0.00108427
445,149.09233392,-1.29860414,1.47769147,-0.00047212
446,146.69564806,2.39668586,1.47836939,-0.00067792
447,146.35291380,0.34273426,1.47836419,0.00000520
448,146.23786924,0.11504455,1.47863574,-0.00027155
449,145.99790219,0.23996705,1.47785023,0.00078551
450,145.40867279,0.58922940,1.47733588,0.00051434
451,144.88656862,0.52210417,1.47830134,-0.00096546
452,144.57726743,0.30930119,1.47801792,0.00028342
453,144.32206058,0.25520685,1.47707351,0.00094441
454,145.70330684,-1.38124626,1.47983568,-0.00276216
455,143.85600253,1.84730431,1.47801890,0.00181678
456,144.51694249,-0.66093996,1.47840977,-0.00039087
457,143.24968492,1.26725758,1.47911012,-0.00070035
458,142.41686347,0.83282144,1.47759967,0.00151046
459,142.47289938,-0.05603591,1.47938002,-0.00178035
460,141.74838819,0.72451120,1.47837489,0.00100513
461,141.66279112,0.08559706,1.47822351,0.00015138
462,141.00599917,0.65679195,1.47852108,-0.00029757
463,141.15921592,-0.15321675,1.47691694,0.00160414
464,141.81520799,-0.65599207,1.47943167,-0.00251473
465,140.56888341,1.24632459,1.47840079,0.00103088
466,140.12364578,0.44523763,1.47906196,-0.00066116
467,139.78219447,0.34145131,1.47771213,0.00134983
468,139.09090489,0.69128958,1.47860220,-0.00089007
469,139.03894259,0.05196230,1.47778571,0.00081649
470,138.31522912,0.72371347,1.47894072,-0.00115501
471,138.10334078,0.21188834,1.47732246,0.00161826
472,138.11570801,-0.01236723,1.47838808,-0.00106562
473,137.23312726,0.88258074,1.47782883,0.00055925
474,137.19573178,0.03739548,1.47809278,-0.00026395
475,136.76037065,0.43536113,1.47814472,-0.00005195
476,136.20446475,0.55590591,1.47779085,0.00035387
477,135.89936170,0.30510304,1.47844528,-0.00065444
478,136.18293605,-0.28357435,1.47743239,0.00101289
479,135.42997842,0.75295763,1.47766238,-0.00022999
480,135.04819662,0.38178180,1.47911814,-0.00145576
481,134.67807839,0.37011823,1.47736830,0.00174985
482,134.32919573,0.34888265,1.47909821,-0.00172992
483,134.08198276,0.24721297,1.47787150,0.00122672
484,133.65625656,0.42572620,1.47802505,-0.00015356
485,133.61453388,0.04172267,1.47812928,-0.00010423
486,132.98181612,0.63271776,1.47792458,0.00020470
487,132.88041640,0.10139972,1.47791631,0.00000827
488,132.37519247,0.50522393,1.47745714,0.00045916
489,132.47160270,-0.09641023,1.47772382,-0.00026667
490,131.70726546,0.76433724,1.47811545,-0.00039163
491,131.40022871,0.30703675,1.47773496,0.00038049
492,131.37483425,0.02539445,1.47869705,-0.00096209
493,131.13375192,0.24108234,1.47852031,0.00017674
494,130.63468597,0.49906595,1.47837592,0.00014440
495,130.49786132,0.13682464,1.47887053,-0.00049462
496,130.09591583,0.40194549,1.47778389,0.00108664
497,129.61765859,0.47825724,1.47761333,0.00017056
498,129.35864205,0.25901654,1.47816392,-0.00055058
499,129.10923662,0.24940543,1.47892236,-0.00075845
500,128.73464050,0.37459612,1.47742268,0.00149969
501,128.31172754,0.42291297,1.47771109,-0.00028841
502,128.27444573,0.03728181,1.47845552,-0.00074444
503,127.81062098,0.46382475,1.47772595,0.00072957
504,127.99472129,-0.18410031,1.47793584,-0.00020989
505,127.23266482,0.76205647,1.47713148,0.00080436
506,126.97321103,0.25945378,1.47839627,-0.00126479
507,126.73737834,0.23583269,1.47865179,-0.00025552
508,126.24876751,0.48861083,1.47843219,0.00021961
509,125.99828401,0.25048350,1.47891320,-0.00048102
510,125.83620754,0.16207648,1.47816503,0.00074818
511,125.34697214,0.48923539,1.47805708,0.00010795
512,125.09537383,0.25159831,1.47896897,-0.00091189
513,124.84290562,0.25246821,1.47796193,0.00100704
514,124.58052561,0.26238001,1.47800915,-0.00004722
515,124.26562478,0.31490083,1.47863313,-0.00062398
516,124.45986579,-0.19424101,1.47801052,0.00062261
517,123.89485909,0.56500669,1.47807148,-0.00006096
518,123.30100224,0.59385686,1.47781077,0.00026072
519,124.06627621,-0.76527397,1.47808188,-0.00027112
520,122.81094732,1.25532889,1.47868714,-0.00060526
521,123.03210518,-0.22115786,1.47867238,0.00001477
522,122.16839040,0.86371478,1.47815192,0.00052046
523,121.98140100,0.18698939,1.47814205,0.00000986
