Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
122,16.58376799,0.01926765,0.02448979,0.00025270
123,16.56475253,0.01901546,0.02424405,0.00024574
124,16.54597643,0.01877610,0.02400478,0.00023927
125,16.52742753,0.01854890,0.02377349,0.00023129
126,16.50909431,0.01833321,0.02355033,0.00022316
127,16.49096588,0.01812843,0.02333438,0.00021595
128,16.47303191,0.01793397,0.02312480,0.00020958
129,16.45528262,0.01774929,0.02292079,0.00020400
130,16.43770876,0.01757387,0.02272231,0.00019848
131,16.42030155,0.01740721,0.02253016,0.00019215
132,16.40305269,0.01724885,0.02234342,0.00018674
133,16.38595435,0.01709835,0.02216222,0.00018120
134,16.36899906,0.01695529,0.02198821,0.00017402
135,16.35217980,0.01681926,0.02181940,0.00016881
136,16.33548989,0.01668991,0.02165523,0.00016417
137,16.31892301,0.01656687,0.02149565,0.00015958
138,16.30247321,0.01644981,0.02134027,0.00015538
139,16.28613480,0.01633841,0.02118900,0.00015128
140,16.26990242,0.01623237,0.02104283,0.00014617
141,16.25377101,0.01613141,0.02090219,0.00014064
142,16.23773574,0.01603527,0.02076544,0.00013675
143,16.22179206,0.01594369,0.02063275,0.00013269
144,16.20593563,0.01585642,0.02050441,0.00012834
145,16.19016237,0.01577326,0.02038107,0.00012334
146,16.17446839,0.01569398,0.02026163,0.00011943
147,16.15885000,0.01561839,0.02014641,0.00011522
148,16.14330370,0.01554630,0.02003549,0.00011093
149,16.12782618,0.01547752,0.01992789,0.00010759
150,16.11241428,0.01541190,0.01982336,0.00010454
151,16.09706502,0.01534927,0.01972193,0.00010142
152,16.08177554,0.01528948,0.01962323,0.00009870
153,16.06654314,0.01523240,0.01952883,0.00009439
154,16.05136526,0.01517788,0.01943838,0.00009046
155,16.03623944,0.01512582,0.01935118,0.00008720
156,16.02116337,0.01507608,0.01926707,0.00008411
157,16.00613481,0.01502856,0.01918653,0.00008054
158,15.99115166,0.01498315,0.01910885,0.00007769
159,15.97621191,0.01493975,0.01903538,0.00007347
160,15.96131363,0.01489828,0.01896445,0.00007092
161,15.94645499,0.01485864,0.01889704,0.00006741
162,15.93163423,0.01482076,0.01883144,0.00006561
163,15.91684969,0.01478454,0.01876892,0.00006252
164,15.90209975,0.01474993,0.01871006,0.00005886
165,15.88738290,0.01471685,0.01865448,0.00005558
166,15.87269766,0.01468524,0.01860092,0.00005356
167,15.85804262,0.01465504,0.01855013,0.00005079
168,15.84341644,0.01462618,0.01850186,0.00004827
169,15.82881782,0.01459862,0.01845645,0.00004541
170,15.81424551,0.01457230,0.01841393,0.00004252
171,15.79969833,0.01454718,0.01837388,0.00004004
172,15.78517512,0.01452321,0.01833703,0.00003685
173,15.77067478,0.01450034,0.01830495,0.00003208
174,15.75619623,0.01447855,0.01827530,0.00002966
175,15.74173846,0.01445778,0.01824973,0.00002557
176,15.72730046,0.01443800,0.01822649,0.00002324
177,15.71288128,0.01441918,0.01820555,0.00002094
178,15.69847999,0.01440129,0.01818702,0.00001853
179,15.68409569,0.01438430,0.01817058,0.00001644
180,15.66972752,0.01436817,0.01815679,0.00001379
181,15.65537463,0.01435289,0.01814523,0.00001156
182,15.64103621,0.01433842,0.01813443,0.00001079
183,15.62671147,0.01432474,0.01812521,0.00000922
184,15.61239964,0.01431184,0.01811683,0.00000838
185,15.59809996,0.01429968,0.01811018,0.00000665
186,15.58381171,0.01428824,0.01810563,0.00000454
187,15.56953419,0.01427752,0.01810166,0.00000398
188,15.55526670,0.01426749,0.01809852,0.00000314
189,15.54100857,0.01425813,0.01809611,0.00000241
190,15.52675915,0.01424943,0.01809420,0.00000191
191,15.51251778,0.01424137,0.01809327,0.00000092
192,15.49828385,0.01423393,0.01809444,-0.00000117
193,15.48405674,0.01422711,0.01809750,-0.00000306
194,15.46983585,0.01422089,0.01810196,-0.00000446
195,15.45562060,0.01421525,0.01810689,-0.00000493
196,15.44141041,0.01421019,0.01811277,-0.00000588
197,15.42720472,0.01420569,0.01811917,-0.00000640
198,15.41300296,0.01420175,0.01812582,-0.00000665
199,15.39880461,0.01419835,0.01813294,-0.00000712
200,15.38460913,0.01419548,0.01814071,-0.00000777
201,15.37041599,0.01419314,0.01814897,-0.00000826
202,15.35622468,0.01419131,0.01815784,-0.00000887
203,15.34203469,0.01418999,0.01816706,-0.00000922
204,15.32784553,0.01418916,0.01817693,-0.00000988
205,15.31365670,0.01418883,0.01818723,-0.00001030
206,15.29946772,0.01418898,0.01819852,-0.00001129
207,15.28527812,0.01418960,0.01821081,-0.00001228
208,15.27108742,0.01419070,0.01822362,-0.00001281
209,15.25689517,0.01419225,0.01823704,-0.00001342
210,15.24270091,0.01419427,0.01825071,-0.00001367
211,15.22850418,0.01419673,0.01826505,-0.00001435
212,15.21430454,0.01419964,0.01827997,-0.00001492
213,15.20010156,0.01420298,0.01829518,-0.00001521
214,15.18589480,0.01420676,0.01831102,-0.00001584
215,15.17168383,0.01421097,0.01832773,-0.00001671
216,15.15746823,0.01421560,0.01834474,-0.00001701
217,15.14324758,0.01422065,0.01836189,-0.00001715
218,15.12902146,0.01422611,0.01837940,-0.00001751
219,15.11478948,0.01423199,0.01839709,-0.00001769
220,15.10055121,0.01423826,0.01841506,-0.00001797
221,15.08630627,0.01424494,0.01843334,-0.00001829
222,15.07205425,0.01425202,0.01845204,-0.00001870
223,15.05779477,0.01425948,0.01847085,-0.00001881
224,15.04352743,0.01426734,0.01848991,-0.00001906
225,15.02925185,0.01427558,0.01850906,-0.00001915
226,15.01496764,0.01428420,0.01852893,-0.00001987
227,15.00067444,0.01429320,0.01854898,-0.00002006
228,14.98637186,0.01430258,0.01856917,-0.00002019
229,14.97205954,0.01431232,0.01858952,-0.00002035
230,14.95773711,0.01432243,0.01861001,-0.00002049
231,14.94340420,0.01433291,0.01863098,-0.00002097
232,14.92906045,0.01434375,0.01865254,-0.00002156
233,14.91470551,0.01435494,0.01867417,-0.00002163
234,14.90033902,0.01436649,0.01869588,-0.00002170
235,14.88596063,0.01437839,0.01871771,-0.00002183
236,14.87157000,0.01439064,0.01873961,-0.00002190
237,14.85716676,0.01440323,0.01876187,-0.00002227
238,14.84275059,0.01441617,0.01878466,-0.00002279
239,14.82832114,0.01442945,0.01880771,-0.00002305
240,14.81387807,0.01444307,0.01883109,-0.00002338
241,14.79942106,0.01445702,0.01885455,-0.00002347
242,14.78494976,0.01447130,0.01887813,-0.00002357
243,14.77046385,0.01448591,0.01890178,-0.00002366
244,14.75596300,0.01450085,0.01892573,-0.00002395
245,14.74144689,0.01451611,0.01894983,-0.00002410
246,14.72691520,0.01453169,0.01897419,-0.00002436
247,14.71236760,0.01454760,0.01899910,-0.00002491
248,14.69780379,0.01456382,0.01902418,-0.00002508
249,14.68322344,0.01458035,0.01904930,-0.00002513
250,14.66862624,0.01459719,0.01907448,-0.00002518
251,14.65401189,0.01461435,0.01909972,-0.00002524
252,14.63938008,0.01463181,0.01912526,-0.00002554
253,14.62473051,0.01464958,0.01915085,-0.00002559
254,14.61006287,0.01466764,0.01917649,-0.00002564
255,14.59537686,0.01468601,0.01920230,-0.00002582
256,14.58067218,0.01470467,0.01922839,-0.00002608
257,14.56594855,0.01472363,0.01925465,-0.00002626
258,14.55120566,0.01474289,0.01928100,-0.00002635
259,14.53644323,0.01476243,0.01930750,-0.00002649
260,14.52166097,0.01478226,0.01933414,-0.00002664
261,14.50685859,0.01480238,0.01936100,-0.00002686
262,14.49203582,0.01482278,0.01938818,-0.00002719
263,14.47719236,0.01484346,0.01941547,-0.00002728
264,14.46232793,0.01486442,0.01944291,-0.00002745
265,14.44744227,0.01488566,0.01947048,-0.00002757
266,14.43253510,0.01490717,0.01949810,-0.00002762
267,14.41760614,0.01492896,0.01952600,-0.00002790
268,14.40265513,0.01495102,0.01955407,-0.00002808
269,14.38768179,0.01497334,0.01958231,-0.00002823
270,14.37268586,0.01499593,0.01961067,-0.00002836
271,14.35766707,0.01501878,0.01963909,-0.00002842
272,14.34262518,0.01504190,0.01966755,-0.00002846
273,14.32755990,0.01506527,0.01969604,-0.00002849
274,14.31247100,0.01508891,0.01972480,-0.00002876
275,14.29735820,0.01511279,0.01975384,-0.00002904
276,14.28222127,0.01513693,0.01978292,-0.00002908
277,14.26705995,0.01516132,0.01981220,-0.00002928
278,14.25187399,0.01518596,0.01984162,-0.00002942
279,14.23666314,0.01521085,0.01987119,-0.00002957
280,14.22142717,0.01523598,0.01990081,-0.00002962
281,14.20616582,0.01526135,0.01993057,-0.00002976
282,14.19087886,0.01528696,0.01996042,-0.00002985
283,14.17556606,0.01531281,0.01999049,-0.00003007
284,14.16022717,0.01533889,0.02002062,-0.00003014
285,14.14486196,0.01536521,0.02005083,-0.00003020
286,14.12947020,0.01539176,0.02008107,-0.00003024
287,14.11405167,0.01541853,0.02011140,-0.00003033
288,14.09860614,0.01544554,0.02014195,-0.00003055
289,14.08313337,0.01547276,0.02017268,-0.00003073
290,14.06763316,0.01550021,0.02020365,-0.00003096
291,14.05210527,0.01552788,0.02023471,-0.00003107
292,14.03654950,0.01555577,0.02026581,-0.00003110
293,14.02096563,0.01558387,0.02029705,-0.00003124
294,14.00535344,0.01561219,0.02032838,-0.00003133
295,13.98971272,0.01564072,0.02035976,-0.00003138
296,13.97404326,0.01566946,0.02039119,-0.00003144
297,13.95834486,0.01569840,0.02042269,-0.00003150
298,13.94261732,0.01572755,0.02045427,-0.00003157
299,13.92686042,0.01575690,0.02048589,-0.00003162
300,13.91107398,0.01578645,0.02051761,-0.00003172
301,13.89525778,0.01581619,0.02054939,-0.00003179
302,13.87941165,0.01584613,0.02058137,-0.00003198
303,13.86353538,0.01587627,0.02061346,-0.00003209
304,13.84762878,0.01590660,0.02064572,-0.00003226
305,13.83169168,0.01593711,0.02067801,-0.00003229
306,13.81572387,0.01596781,0.02071042,-0.00003241
307,13.79972517,0.01599869,0.02074298,-0.00003255
308,13.78369541,0.01602976,0.02077558,-0.00003260
309,13.76763441,0.01606100,0.02080821,-0.00003264
310,13.75154199,0.01609242,0.02084089,-0.00003268
311,13.73541797,0.01612402,0.02087360,-0.00003271
312,13.71926218,0.01615579,0.02090634,-0.00003274
313,13.70307446,0.01618772,0.02093911,-0.00003277
314,13.68685463,0.01621983,0.02097191,-0.00003280
315,13.67060254,0.01625210,0.02100479,-0.00003288
316,13.65431801,0.01628453,0.02103782,-0.00003302
317,13.63800089,0.01631712,0.02107098,-0.00003316
318,13.62165103,0.01634986,0.02110432,-0.00003334
319,13.60526826,0.01638277,0.02113769,-0.00003337
320,13.58885244,0.01641582,0.02117138,-0.00003369
321,13.57240341,0.01644903,0.02120526,-0.00003388
322,13.55592103,0.01648238,0.02123927,-0.00003401
323,13.53940515,0.01651588,0.02127340,-0.00003413
324,13.52285563,0.01654952,0.02130772,-0.00003433
325,13.50627232,0.01658330,0.02134208,-0.00003436
326,13.48965511,0.01661722,0.02137648,-0.00003440
327,13.47300383,0.01665127,0.02141091,-0.00003444
328,13.45631838,0.01668546,0.02144538,-0.00003447
329,13.43959860,0.01671977,0.02147988,-0.00003450
330,13.42284439,0.01675421,0.02151441,-0.00003453
331,13.40605561,0.01678878,0.02154905,-0.00003464
332,13.38923214,0.01682347,0.02158372,-0.00003467
333,13.37237386,0.01685828,0.02161841,-0.00003470
334,13.35548066,0.01689320,0.02165316,-0.00003475
335,13.33855242,0.01692824,0.02168797,-0.00003481
336,13.32158903,0.01696339,0.02172289,-0.00003492
337,13.30459038,0.01699865,0.02175805,-0.00003516
338,13.28755637,0.01703401,0.02179327,-0.00003523
339,13.27048689,0.01706948,0.02182853,-0.00003526
340,13.25338184,0.01710505,0.02186381,-0.00003528
341,13.23624113,0.01714071,0.02189913,-0.00003531
342,13.21906466,0.01717647,0.02193447,-0.00003534
343,13.20185234,0.01721232,0.02196984,-0.00003537
344,13.18460407,0.01724827,0.02200524,-0.00003540
345,13.16731978,0.01728429,0.02204067,-0.00003543
346,13.14999937,0.01732040,0.02207617,-0.00003550
347,13.13264278,0.01735660,0.02211179,-0.00003562
348,13.11524991,0.01739287,0.02214744,-0.00003565
349,13.09782070,0.01742921,0.02218333,-0.00003589
350,13.08035507,0.01746563,0.02221925,-0.00003592
351,13.06285295,0.01750212,0.02225520,-0.00003595
352,13.04531428,0.01753867,0.02229118,-0.00003598
353,13.02773899,0.01757529,0.02232721,-0.00003604
354,13.01012703,0.01761196,0.02236331,-0.00003610
355,12.99247833,0.01764870,0.02239953,-0.00003622
356,12.97479284,0.01768549,0.02243588,-0.00003635
357,12.95707051,0.01772233,0.02247233,-0.00003645
358,12.93931129,0.01775922,0.02250901,-0.00003668
359,12.92151514,0.01779615,0.02254591,-0.00003690
360,12.90368201,0.01783313,0.02258287,-0.00003696
361,12.88581186,0.01787015,0.02261997,-0.00003710
362,12.86790466,0.01790720,0.02265716,-0.00003719
363,12.84996037,0.01794429,0.02269438,-0.00003722
364,12.83197897,0.01798140,0.02273172,-0.00003734
365,12.81396042,0.01801855,0.02276909,-0.00003737
366,12.79590470,0.01805572,0.02280648,-0.00003739
367,12.77781180,0.01809290,0.02284390,-0.00003742
368,12.75968169,0.01813011,0.02288134,-0.00003745
369,12.74151436,0.01816733,0.02291883,-0.00003748
370,12.72330979,0.01820456,0.02295637,-0.00003754
371,12.70506799,0.01824180,0.02299395,-0.00003758
372,12.68678894,0.01827905,0.02303161,-0.00003766
373,12.66847265,0.01831629,0.02306931,-0.00003770
374,12.65011911,0.01835354,0.02310704,-0.00003773
375,12.63172833,0.01839078,0.02314479,-0.00003775
376,12.61330032,0.01842801,0.02318257,-0.00003778
377,12.59483509,0.01846523,0.02322038,-0.00003781
378,12.57633265,0.01850244,0.02325825,-0.00003786
379,12.55779303,0.01853962,0.02329624,-0.00003799
380,12.53921624,0.01857679,0.02333426,-0.00003802
381,12.52060231,0.01861393,0.02337230,-0.00003804
382,12.50195126,0.01865105,0.02341037,-0.00003807
383,12.48326313,0.01868813,0.02344851,-0.00003814
384,12.46453796,0.01872517,0.02348673,-0.00003823
385,12.44577577,0.01876218,0.02352498,-0.00003825
386,12.42697662,0.01879915,0.02356325,-0.00003827
387,12.40814055,0.01883607,0.02360156,-0.00003831
388,12.38926760,0.01887295,0.02363992,-0.00003836
389,12.37035783,0.01890977,0.02367830,-0.00003838
390,12.35141129,0.01894654,0.02371676,-0.00003846
391,12.33242805,0.01898325,0.02375550,-0.00003874
392,12.31340815,0.01901989,0.02379440,-0.00003890
393,12.29435168,0.01905647,0.02383333,-0.00003893
394,12.27525870,0.01909298,0.02387227,-0.00003895
395,12.25612928,0.01912942,0.02391124,-0.00003897
396,12.23696350,0.01916578,0.02395039,-0.00003915
397,12.21776143,0.01920207,0.02398962,-0.00003923
398,12.19852317,0.01923826,0.02402886,-0.00003924
399,12.17924879,0.01927438,0.02406812,-0.00003926
400,12.15993839,0.01931040,0.02410754,-0.00003941
401,12.14059206,0.01934633,0.02414700,-0.00003946
402,12.12120990,0.01938216,0.02418647,-0.00003947
403,12.10179201,0.01941789,0.02422596,-0.00003949
404,12.08233850,0.01945351,0.02426547,-0.00003951
405,12.06284947,0.01948903,0.02430500,-0.00003954
406,12.04332503,0.01952444,0.02434465,-0.00003965
407,12.02376530,0.01955973,0.02438445,-0.00003980
408,12.00417040,0.01959490,0.02442439,-0.00003994
409,11.98454045,0.01962995,0.02446434,-0.00003996
410,11.96487558,0.01966487,0.02450433,-0.00003999
411,11.94517591,0.01969967,0.02454432,-0.00004000
412,11.92544158,0.01973433,0.02458435,-0.00004003
413,11.90567273,0.01976885,0.02462440,-0.00004005
414,11.88586950,0.01980323,0.02466446,-0.00004006
415,11.86603203,0.01983747,0.02470452,-0.00004007
416,11.84616047,0.01987156,0.02474460,-0.00004007
417,11.82625496,0.01990550,0.02478468,-0.00004008
418,11.80631567,0.01993929,0.02482479,-0.00004011
419,11.78634276,0.01997291,0.02486494,-0.00004015
420,11.76633638,0.02000638,0.02490510,-0.00004016
421,11.74629670,0.02003968,0.02494526,-0.00004016
422,11.72622389,0.02007281,0.02498543,-0.00004017
423,11.70611813,0.02010576,0.02502561,-0.00004018
424,11.68597959,0.02013854,0.02506579,-0.00004018
425,11.66580845,0.02017114,0.02510598,-0.00004019
426,11.64560489,0.02020356,0.02514617,-0.00004019
427,11.62536910,0.02023579,0.02518636,-0.00004019
428,11.60510128,0.02026782,0.02522658,-0.00004023
429,11.58480161,0.02029967,0.02526701,-0.00004043
430,11.56447030,0.02033131,0.02530767,-0.00004066
431,11.54410754,0.02036275,0.02534834,-0.00004067
432,11.52371355,0.02039399,0.02538901,-0.00004067
433,11.50328853,0.02042502,0.02542967,-0.00004067
434,11.48283269,0.02045584,0.02547034,-0.00004067
435,11.46234625,0.02048644,0.02551101,-0.00004067
436,11.44182943,0.02051682,0.02555174,-0.00004073
437,11.42128246,0.02054698,0.02559251,-0.00004077
438,11.40070555,0.02057691,0.02563343,-0.00004092
439,11.38009894,0.02060661,0.02567435,-0.00004092
440,11.35946286,0.02063608,0.02571527,-0.00004092
441,11.33879755,0.02066531,0.02575618,-0.00004091
442,11.31810325,0.02069430,0.02579709,-0.00004091
443,11.29738020,0.02072305,0.02583800,-0.00004091
444,11.27662865,0.02075155,0.02587892,-0.00004091
445,11.25584885,0.02077980,0.02591984,-0.00004092
446,11.23504106,0.02080779,0.02596086,-0.00004102
447,11.21420553,0.02083553,0.02600188,-0.00004101
448,11.19334252,0.02086301,0.02604289,-0.00004101
449,11.17245230,0.02089022,0.02608400,-0.00004111
450,11.15153513,0.02091717,0.02612513,-0.00004113
451,11.13059129,0.02094384,0.02616625,-0.00004112
452,11.10962105,0.02097024,0.02620735,-0.00004111
453,11.08862469,0.02099636,0.02624845,-0.00004109
454,11.06760248,0.02102221,0.02628954,-0.00004109
455,11.04655472,0.02104776,0.02633068,-0.00004114
456,11.02548168,0.02107304,0.02637180,-0.00004113
457,11.00438366,0.02109802,0.02641291,-0.00004111
458,10.98326096,0.02112271,0.02645401,-0.00004109
459,10.96211386,0.02114710,0.02649536,-0.00004135
460,10.94094267,0.02117119,0.02653670,-0.00004134
461,10.91974769,0.02119498,0.02657802,-0.00004132
462,10.89852922,0.02121847,0.02661932,-0.00004130
463,10.87728758,0.02124164,0.02666061,-0.00004128
464,10.85602308,0.02126450,0.02670189,-0.00004128
465,10.83473602,0.02128705,0.02674315,-0.00004126
466,10.81342674,0.02130929,0.02678440,-0.00004124
467,10.79209554,0.02133120,0.02682562,-0.00004122
468,10.77074275,0.02135279,0.02686682,-0.00004120
469,10.74936871,0.02137405,0.02690807,-0.00004125
470,10.72797372,0.02139498,0.02694932,-0.00004125
471,10.70655814,0.02141558,0.02699065,-0.00004133
472,10.68512229,0.02143585,0.02703205,-0.00004140
